Speech;Timestamp
Prvo što bi nam palo na pamet, jednostavno uzmeš produkt skupova, dakle svaka struktura je skup, neki nosač sa nekakvim interpretacijama;0:03:29 - 0:03:36
analogičkih simbola i onda za nosače naravno mogu uzeti najobičniji kartezijev produkt, a za relacije jednostavno reći za svaki.;0:03:36 - 0:03:47
Dakle, naravno prvo to ne funkcionira za funkcijske i konstantske simbole jer što ako jedna struktura želi konstantski simbol interpretirati jednim elementom,;0:03:49 - 0:04:00
to čak i moglo bi funkcionirati u smislu da ću stvarno dobiti nekakvu interpretaciju, da ću dobiti nekakvu funkciju opet sa tog indeksnog skupa,;0:04:00 - 0:04:14
ali neću sačuvati svojstva te strukture. Na primjer, evo, možemo gledati samo uređaje,;0:04:15 - 0:04:22
prošli put smo bili gledali nekakve algabarske strukture, a ako gledamo samo, znači, ove tusove, dakle totalno ili linarno uređene skupove,;0:04:22 - 0:04:30
znači skup sa nekakvom relacijom koja je i refleksivna, i transitivna, i svaka dva elementa su usporediva, onda već, evo, uzmeš dva primjerka od R;0:04:31 - 0:04:44
i kartezijskih povnožiš i definiraš uređaj tak da kažu da u svakoj komponenti budu jednako uređeni, onda naravno, na primjer, elementi 0 i 1,;0:04:44 - 0:04:55
1 i 0 nisu usporedivi jer ovdje je 0 manje od 1, a ovdje je 1 veće od 0 pa ni jedna od ove dvojice ne može biti manja.;0:04:55 - 0:05:03
E sad kaže, kako k tome doskočiti? Jedan način je da se definira, odnosno prirodan način, je da se definira nekakva relacija ekvalencije;0:05:03 - 0:05:11
na kartezijevu produktu, tako da kad zapravo ne gledate kartezijski produkt čitav kao nosač, nego ga pocijepate po toj relaciji.;0:05:12 - 0:05:23
E sad, da bi se ta relacija definirala, potreban nam je pojam filtera. Dakle, šta je zapravo ja tu hoću?;0:05:23 - 0:05:30
Hoću nekako reći, evo, od ove dvojice, ako su oni u nekakvom klesu, dakle u ovom slučaju jesu, onda ću odabrat jedan i reći da je taj pobjedio.;0:05:30 - 0:05:39
Dakle, onako je kako u toj strukturi piše. Naravno, kad god ih imam konačno mnogo, onda nema nekog, ne pada nam na pamet neki ljepši način da to napravimo,;0:05:39 - 0:05:51
nego da jednostavno odaberemo jednog od njih i kažemo to je to. To odgovara, jednom kad definiramo filtre, to odgovara tako zvanom glavnom filteru.;0:05:51 - 0:05:59
Međutim, kad je u produktu beskonačno mnogo struktura, onda postoje i zanimljiviji filtreri koji nisu glavni i koji stvarno vidit ćemo posljednja zapravo.;0:06:00 - 0:06:11
Najčešće ćemo zahtjevati da budu ultrafiltri i onda, dakle, ultrafiltri koji nisu glavni su izuzetno zanimljivi i njihovo postojanje nije konstruktivno,;0:06:11 - 0:06:20
dakle, dokazuje se ili putem cornoveleme ili nekakvog drugog ekvivalenta, aksioma izbora, ali jednom kad ih imamo, onda pomoću njih možemo graditi zanimljive produkte,;0:06:20 - 0:06:32
struktura koje nisu samo jednostavno kopija ili da jednostavno uponašaju jednu od njih, nego su stvarno nekakav amalgam.;0:06:32 - 0:06:41
Ali, kažem, to ćemo vidjeti kasnije. Ajmo prvo vidjeti što su filtri.;0:06:41 - 0:06:47
Dakle, najlakše govoreći, nekako, filtr je, filtr na skupu A je nekakav podskup od partitivno A, dakle, skup podskupova od A, koji su u izvjestnom smislu dovoljno veliki.;0:06:47 - 0:07:01
Dakle, što to znači? To znači da interpretiramo te strukture na kojima vrijedi nekakva atomarna formula kao glasove za tu atomarnu formulu.;0:07:01 - 0:07:16
I onda, ako dovoljno velik broj ili dovoljno velik skup tih indeksa označava strukture koje su glasovali za tu formulu,;0:07:16 - 0:07:25
onda je ta formula na reduciranom produktu istijeljita. To se zove reducirani produkt, kada se uzme produkt, pa se,;0:07:25 - 0:07:32
kartezijan produkt, pa se podsijepa po relaciji equivalencije.;0:07:32 - 0:07:36
Dakle, naravno, zahtijevaćemo u tom smislu da takvi skupovi indeksa onda budu dovoljno veliki,;0:07:36 - 0:07:44
da možemo nekako sa sigurnošću reći da doista taj produkt onda želi da ta formula bude istijeljita na njemu,;0:07:44 - 0:07:50
u smislu istijeljita je na dovoljno velikom skupu elemenata, faktora tog produkta.;0:07:50 - 0:07:58
Druga, dualni pojam, pojam u filtra je pojam ideala. Dakle, to su tzv. zanemarivli skupovi ili jednostavno dovoljno mali skupovi.;0:07:59 - 0:08:10
To je ponekad možda jasnije na šta se misli, recimo šta jasno imate, skupove mjere nula ili konačne podskupove;0:08:10 - 0:08:18
od nekog beskonačnog skupa ili prebrojive podskupove od nekog neprebrojivog skupa i u tom smislu, dakle,;0:08:18 - 0:08:25
često možete prirodno nekako reći kada je neki skup zanemariv ili recimo skupovi niže dimenzije,;0:08:25 - 0:08:34
ako imate nekakvu ravninu onda jednodimenzionalni skupovi pravci su recimo zanemarivi u ravnini i tako.;0:08:34 - 0:08:40
Znači, rekao bih da nam je često bliža ta intuicija zanemarivih skupova, pa onda filtre,;0:08:40 - 0:08:47
odnosno ove dovoljno velike skupove, možete jednostavno shvatiti kao njihove komplemente.;0:08:47 - 0:08:51
Dakle, na primjer, najjednostavniji valjda slučaj, frešeo filtr, on se dobije tako da se uzmu komplementi;0:08:51 - 0:09:01
konačnih skupova, konačnih podskupova u nekom beskonačnom skupu.;0:09:01 - 0:09:05
Znači, imate beskonačan skup i onda je nekak jasno, na primjer, skup prirodnih brojeva,;0:09:05 - 0:09:09
i sad konačni podskupovi od n su onda u nekom smislu zanemarivi,;0:09:09 - 0:09:14
a njihovi komplementi su onda u tom dualnom smislu dovoljno veliki.;0:09:14 - 0:09:20
Dobro, formalno filtr ima ova tri svojstva, dakle, pišu ovdje.;0:09:21 - 0:09:27
Prvo svojstvo samo služi tome da imamo ne trivialnost, dakle, da nešto ima u tom filteru.;0:09:28 - 0:09:33
Treće svojstvo kaže zatvorenost na nadskupove, dakle, kad god imam, kad god je neki skup,;0:09:34 - 0:09:40
neki podskupo da, dovoljno velik, onda je bilo koji nadskup njegov dovoljno velik, naravno,;0:09:40 - 0:09:45
dakle, želimo da nadskupove velikih skupova također budu veliki.;0:09:45 - 0:09:50
E, ali ovo drugo svojstvo je zapravo ključno, dakle, da ne može bilo kakav pojam veličine tu pasati,;0:09:50 - 0:10:00
dakle, presjek, konačni presjek, nemoj ovdje govoriti za dva, ali indukciju se može vidjeti onda i za konačno mnogo,;0:10:00 - 0:10:07
konačni presjek velikih skupova je ponovno velik.;0:10:07 - 0:10:10
Dakle, u tom smislu, naravno, ne možemo onda govoriti općenito o nekakvom,;0:10:10 - 0:10:17
šta ja znam, pojmu, uravnini, ne znam, skupovi površine veće od sedam da su veliki,;0:10:17 - 0:10:24
to nema smisla, jer, naravno, uvijek mogu naći dva disjunkna skupa površine veće od sedam.;0:10:24 - 0:10:29
Ali, recimo, primijetite da za ovu Freshevu kombinaciju to funkcionira, dakle,;0:10:29 - 0:10:33
ako imate uniju dva konačna skupa, ona je i dalje konačna, odnosno, presjek dva skupa čiji je komplement konačan;0:10:33 - 0:10:42
i opet skup čiji je komplement konačan, po demorganom.;0:10:42 - 0:10:45
Dakle, to onda funkcionira. I za ove ostale stvari, recimo, unija dva skupa mjere nula je opet skup mjere nula,;0:10:45 - 0:10:53
dakle, presjek dva skupa čiji komplementi su skupovi mjere nula je također takav skup čiji je komplement skup mjere nula.;0:10:53 - 0:11:01
Samo kažem, zbog svojstva tri, ovo prvo svojstvo zapravo je svejedno ili kažete da se nešto nalazi u filteru;0:11:02 - 0:11:07
ili da se baš čitav i nalazi u filteru, jer i je uvijek nad skupom od bilo čega što se nalazi u filteru.;0:11:07 - 0:11:13
Dobro, evo primjera filtera. Zgodno je bilo vidjeti u ovoj glasačkoj metafori što bi oni na neki način bili.;0:11:16 - 0:11:26
Trivijalni filter je jednostavno filter koji sadrži samo i. Dakle, prvo svojstvo kaže da mora sadržavati i,;0:11:27 - 0:11:33
ako se tu zaustavite i kažete to mi je dosta, onda dobijete trivijalni filter.;0:11:33 - 0:11:38
Kako to interpretira glasački? Pa to je ono, konsenzus. Dakle, jedini način da nešto vrijedi je da svi glasaju za to.;0:11:38 - 0:11:47
Dakle, ako je čitav skup i za to, onda je u redu. Čim je nešto pravi pod skupom i, to više nije u filteru i to više nema sposobnost potvrde nekakve formule.;0:11:47 - 0:12:00
Nepravi filter, dakle, to je, ajmo reći nekakva anarchija. Bilo koji pod skup i je dovoljno veliki.;0:12:01 - 0:12:10
Dakle, sve prolazi jer jednostavno, bilo tko može glasati za neku formulu. Čak u ovom slučaju zapravo,;0:12:10 - 0:12:20
s obzirom na to da sam uzela puni partitivni skup, može biti prazan. Dakle, doslovno, doslovno sve prolazi.;0:12:20 - 0:12:25
Ovo je možda zanimljivije. Dakle, to je nekakva, kako bi to čovjek zval, nekakav kabel, dakle, nekakva struktura,;0:12:26 - 0:12:38
nekakav pod skup ovih moćnika, x pod skup od i. I onda znači, dovoljno su veliki skupovi točno oni koji su nad skupovi od x.;0:12:38 - 0:12:46
Dakle, nužno je i dovoljno da x-evi budu za to i onda će to proći.;0:12:46 - 0:12:52
Specijalno, naravno, takva neka struktura moćnika se može sastojiti od jednog jedinog elementa, onda je to nekakva diktatura.;0:12:52 - 0:13:02
Dakle, ovaj mali x je taj koji, ako on želi da nešto vrijedi, onda će to vrijedit i obrnuto.;0:13:02 - 0:13:10
Dakle, više manje dovoljno veliki skupovi su točno oni koji sadrže mali x kao element.;0:13:10 - 0:13:16
Evo, Frechetov filtr, skup svih onih kojima je komplement konačan u nekom beskonačnom skupu.;0:13:17 - 0:13:23
U topološkom prostoru, zgodno je vidjeti jedan fenomen koji se pojavljuje zbog akcijoma topologije,;0:13:25 - 0:13:33
skup svih okolina dane točke, ne misli se otvorene okoline, nego ove, znači proizvodne okoline,;0:13:33 - 0:13:39
dakle takve da postoji otvoren skup koji sadrži tu točku i podskup je od okoline.;0:13:39 - 0:13:45
Jest filter, dakle, lako je valjda vidjeti da, što sigurno ima nekakav element unutra, naprimjer čitav x.;0:13:47 - 0:13:55
Sve skupa, jel'o? Presjek dvije okoline je također okolina jer presjek dva otvorena skupa;0:13:57 - 0:14:03
koja sadrže neku točku je ponovo otvoren skup koji također sadrži tu točku.;0:14:03 - 0:14:07
I naravno nadskup okoline, zato je važno da nisu nužno otvorene okoline,;0:14:07 - 0:14:11
nego bilo kakve nadskup okoline je ponovno okoline.;0:14:11 - 0:14:14
Nisam siguran kak se ovo interpretira glasački, ali možete probati nekako ako jako dobro imate intuiciju topološku.;0:14:18 - 0:14:25
I ova zadnja točka je na neki način generalizacija ove treće točke ovdje, dakle,;0:14:27 - 0:14:33
umjesto da imam filtr generiran nekim skupom ili još specialnije samo nekom individuom,;0:14:33 - 0:14:40
mogu imati filtr generiran familijom. Dakle, ako je E nekakav podskup od partitivno odi,;0:14:40 - 0:14:47
znači, sad možemo reći naravno ako je to već filtr, onda ništa ne radim,;0:14:47 - 0:14:51
ali ne mora biti, znači možemo jednostavno definirati presjek svih filtra koji sadrže taj E.;0:14:51 - 0:15:00
Znači, nekako u nekom smislu najmanji filtr koji je nadskup od E.;0:15:00 - 0:15:04
Dakle, svakako ga moram zatvoriti na nadskupove, znači sve nadskupove svih elementa od E moram staviti unutra;0:15:04 - 0:15:10
i moram ga zatvoriti na konačne presjeke, dakle, konačne presjeke svih elementa od E moram staviti unutra.;0:15:10 - 0:15:16
I sad što se tu može dogoditi? Više ili manje može se dogoditi dvije stvari.;0:15:17 - 0:15:22
Znači, hoćemo li na taj način dobiti prazan skup ili ne?;0:15:23 - 0:15:26
Dakle, ako dobijemo prazan skup, onda je jasno da ćemo na taj način dobiti sve njegove nadskupove.;0:15:26 - 0:15:32
Dakle, to će zapravo biti nepravi filtr, a ako se to ne dogodi, onda ćemo zapravo dobiti ono što se zove pravi filtr,;0:15:32 - 0:15:39
da će stvarno nešto zanimljivo se s njim moći napraviti.;0:15:39 - 0:15:43
Druga karakterizacija, kao što kažem, znači moram ga zatvoriti na konačne podskupove, konačne presjeke i na nadskupove.;0:15:43 - 0:15:51
Znači, to su oni x-evi koji su podskupove od i, a nadskupove su od konačnih presjeka ovih y-ova koji su u r.;0:15:51 - 0:16:00
Dobro, e i sad, znači jednom kad imam pojam filtra, imam pojam reduciranog produkta.;0:16:04 - 0:16:11
Dakle, produkt, tu dalje pišem i, a tu pišem nekakve strukture.;0:16:11 - 0:16:17
Dakle, da bih to definirao, moram prvo opet definirati nosač, kao i inače,;0:16:18 - 0:16:23
samo što tamo je nosač bio obični kardenzivi produkt, pa je bilo lako.;0:16:23 - 0:16:27
Sad ćemo to morati cijepati po nekoj relaciji kvalencije.;0:16:27 - 0:16:30
Dakle, opet, ovaj brojnik tog kocijenta će biti jednostavno obični kardenzivi produkt.;0:16:30 - 0:16:37
Dakle, to će biti skup svih funkcija sa i u nju ovih nosača,;0:16:37 - 0:16:41
takav da, jel ono, standardna funkcija izbora.;0:16:42 - 0:16:46
Dakle, svaki f od i je element pojedinog nosača mi.;0:16:46 - 0:16:50
I sad, ono što hoću, hoću na tome definirati relaciju kvalencije.;0:16:53 - 0:16:57
Relacija kvalencije će biti više manje ono što sam rekao.;0:16:57 - 0:16:59
Dakle, dvije takve funkcije izbora će se slagat, će biti jednake,;0:16:59 - 0:17:05
će biti ono što na neki način poisto vjećujem,;0:17:05 - 0:17:09
ono, dakle, bit će u toj relaciji, ako na dovoljno velikom skupu se poduzaraju.;0:17:09 - 0:17:15
Što znači dovoljno velikom? Znači da je taj skup element filtera.;0:17:15 - 0:17:19
Znači, ako, kad god, kad konstruiram skup svih indeksa i na kojima F i G;0:17:19 - 0:17:25
poprimaju istu vrijednost, taj skup indeksa je dovoljno velik,;0:17:25 - 0:17:29
odnosno, jest element našeg filtera.;0:17:29 - 0:17:32
Zašto je to relacija kvalencije? Mislim da je sasvim jasno.;0:17:32 - 0:17:36
Dakle, valjda, šta znam, reflektivnost, F od I je jednako F od I na čitavom skupu I.;0:17:36 - 0:17:43
Znači, čitav skup I, svojstva jedan.;0:17:43 - 0:17:45
Simetričnost, naravno simetričnost ovoga, jel?;0:17:46 - 0:17:49
Dakle, F od I jednako G od I, onda i G od I jednako F od I,;0:17:49 - 0:17:52
dakle, to je jedan teisti skup.;0:17:52 - 0:17:54
Ako je u filteru, onda nemam šta dokazivati.;0:17:54 - 0:17:57
Za transitivnost treba malo razmislit, treba i koristit zatvorenost na natskupove;0:17:57 - 0:18:02
i zatvorenost na presjeke, ali to bih ostavio vama da raspišete.;0:18:02 - 0:18:07
Nije, stvarno nije teško.;0:18:07 - 0:18:09
Dakle, upravo to treba pomoću presjeka i natskupa;0:18:09 - 0:18:13
karakterizirati skup gdje se F i H podudaraju,;0:18:13 - 0:18:16
pomoću skupova gdje se F i G podudaraju i skupa gdje se G i H podudaraju.;0:18:16 - 0:18:21
Dobro, jednom kad imam relaciju kvalencije, naravno imam klase,;0:18:22 - 0:18:25
ekvivalencije za funkciju F ovak označavam, znači F ide sa I u unija;0:18:25 - 0:18:32
znači klasa s obzirom na filtr F.;0:18:41 - 0:18:45
Ovo će biti skup svih G, takvi da i G je ekvivalentno sa F;0:18:45 - 0:18:51
s obzirom na filtr F.;0:18:52 - 0:18:55
Dobro, i sad, kvocijentni skup, aha, da, dakle ovdje sam krivo,;0:18:57 - 0:19:03
ovdje trebali biti još uvijek M-ovi, nisam ništa o strukturama još pričao,;0:19:03 - 0:19:08
ali znači imam produkt i iz i ovih običnih M-ova po ovoj relaciji,;0:19:08 - 0:19:19
znači kvocijentni skup, to je jednostavno produkt M-ijeva i donje pišem samo F.;0:19:19 - 0:19:28
Naravno trebalo bi nekako ponekad pisat ovaj I, ali podrazumijeva se da je indeks uvijek I.;0:19:28 - 0:19:34
Znači to se zove reducirani produkt familije skupova, znači naravno za sad samo imamo nosače.;0:19:35 - 0:19:41
E sad, jednom kad imam nosač naše strukture,;0:19:41 - 0:19:46
nosač reduciranog produkta, struktura,;0:19:49 - 0:19:56
onda možemo na njemu definirati interpretacije nelovičkih simbola.;0:20:00 - 0:20:05
Da vidimo, znači opet kažemo, cijelo vrijeme treba imat na omu tu glasačku metaforu,;0:20:06 - 0:20:15
dakle vrijedit će one formule za koje je glasao dovoljno velik skup faktora.;0:20:15 - 0:20:22
Ovdje se baš za relacijske simbole se to najljepše vidi.;0:20:23 - 0:20:27
Dakle, relacijski simbol R interpretiran na reduciranom produktu će biti jednostavno skup onih entorki,;0:20:27 - 0:20:38
naravno neke R, nekakva relacija, onda ima neku mjestnost, označimo je sa N.;0:20:38 - 0:20:42
Dakle, unutra će živjeti entorke elementa ovog skupa kodsjetnog, dakle entorke ovih klasa ekvivalencije;0:20:42 - 0:20:50
pojedinih funkcija izbora F1 do Fn.;0:20:50 - 0:20:53
Kako ustanovim, jel to u RM? Tako da svaku pojedinu strukturu pitam, dakle, izvadim ovaj F1,;0:20:53 - 0:21:01
gledam njega na i, izvadim F2, gledam njega na i, izvadim Fn, gledam njega na i.;0:21:03 - 0:21:08
Naravno, koje ga sam izvadio, to sad opet treba vidjeti, da to ne ovisi o reprezentantima,;0:21:08 - 0:21:11
ali stvarno ne ovisi, to bih opet ostavio vama.;0:21:11 - 0:21:15
Opet treba koristiti i zatvornost na podskupove i na nadskupove i na presjeke,;0:21:15 - 0:21:20
ali ne ovisi o reprezentantima. Uzmem nekakve reprezentante,;0:21:20 - 0:21:24
evaluiram ih na i i dobijem nekakvu entorku.;0:21:24 - 0:21:27
Ta entorka ili jeste ili nije u R-u interpretiranom u relaciji, u strukturi mi.;0:21:27 - 0:21:34
Za nekakve ijeve će ovo vrijediti, za nekakve druge možda neće.;0:21:35 - 0:21:38
Ako oni ijevi na kojima to vrijedi čine dovoljno veliki podskup skupa svih indeksa,;0:21:38 - 0:21:43
onda ću tu entorku klasa ekvivalencije staviti u RM.;0:21:43 - 0:21:49
Dobro, za funkcijski simbol opet više manje isto, jedino što umjesto istina laž,;0:21:50 - 0:21:54
ja moram definirati nego funkcijsku vrijednost.;0:21:54 - 0:21:57
Ali pazite, opet ne moram zapravo definirati precizno funkcijsku vrijednost,;0:21:57 - 0:22:00
samo moram definirati klasu ekvivalencije.;0:22:00 - 0:22:02
I šta ću napraviti? Pa točno to.;0:22:02 - 0:22:05
Znači za svaki i ću opet, dakle prvo ću uzeti po jednog reprezentanta;0:22:05 - 0:22:10
od svaka od ovih klasa, F1 do Fn, onda ću za svaki i pogledat šta one kažu,;0:22:10 - 0:22:17
tako ću dobiti nekakvu entorku elemenata i vidjet ću po čemu se ta entorka,;0:22:17 - 0:22:26
u što se ta entorka preslikava po funkciji F interpretiranoj u strukturi Mi.;0:22:26 - 0:22:32
Dobit ću znači nekakav element od Mi, od ovog pojedinog nasačka.;0:22:34 - 0:22:38
I sada, ako to napravim za svaki i, dobit ću nekakvu opet funkciju izbora,;0:22:39 - 0:22:43
njezina klasa, znači povratne vrijednosti ovih funkcija,;0:22:43 - 0:22:46
ove funkcije F interpretirane u raznim strukturama, faktorima,;0:22:48 - 0:22:52
ću dajati nekakvu funkciju izbora. Njezina klasa, s obzirom na filtr F,;0:22:53 - 0:22:58
ću proglasiti to povratnu vrijednost u svoje funkcije.;0:22:59 - 0:23:02
I opet, znači to neovisi o reprezentantima u smislu da,;0:23:02 - 0:23:06
kad ovdje odaberem neke druge reprezentante, možda ću ovdje dobit neku drugu funkciju,;0:23:06 - 0:23:10
ali će ona biti opet u istoj relaciji tilda F sa ovom koja tu piše.;0:23:10 - 0:23:15
Dobro, znači konstantski simbol je jako jednostavno, ali opet više manje i isto,;0:23:16 - 0:23:19
kao funkcije, samo nemaju argumente. Znači, neko ti da konstantski simbol,;0:23:20 - 0:23:24
ti pitaš svaku pojedinu strukturu što kaže, kak se interpretira taj konstantski simbol,;0:23:25 - 0:23:29
i jednostavno na taj način dobiješ na F funkciju izbora.;0:23:29 - 0:23:32
Njezina klasa ekvalencije je ono kak definiraš interpretaciju C u reduciranom prvom.;0:23:32 - 0:23:39
Evo, te definicije ne ovise o izboru reprezentanata.;0:23:41 - 0:23:45
Naravno, ova zadnja nema šta ovise, to je izbor reprezentanata,;0:23:46 - 0:23:50
dakle u njoj nema nikakvih reprezentanata, ali misle se ove gornje dvije.;0:23:50 - 0:23:55
E i sad, dakle, kad tako na reduciranom produktu familije skupova;0:23:56 - 0:24:00
definiram na ovaj način interpretacije analogičkih simbola,;0:24:01 - 0:24:05
dobijem nešto što se zove reducirani produkt familije struktura,;0:24:05 - 0:24:09
struktura za nekakvu fiksnu signaturu sigma.;0:24:09 - 0:24:12
I onda dobijem to plus interpretacije;0:24:13 - 0:24:19
relacijskih funkcijskih i uvjetanskih simbola.;0:24:26 - 0:24:29
Če dati nešto što se piše ovako.;0:24:30 - 0:24:36
I navodim f2, a zove se reducirani produkt struktura,;0:24:39 - 0:24:47
sigma struktura gdje su ovi tu elementi od sigma.;0:24:51 - 0:24:55
Važni, specijalni slučaj je reducirana potencija.;0:24:57 - 0:25:00
Dakle, reducirana potencija je naravno koji uvijek,;0:25:01 - 0:25:03
potencija je produkt kojemu su svi faktori isti.;0:25:03 - 0:25:05
Dakle, ako su sve ove strukture iste, nekakva struktura M se ponavlja,;0:25:06 - 0:25:10
najčešće je beskonaša mnogo puta, onda to zovemo reducirana potencija.;0:25:12 - 0:25:16
I naravno onda ne pišemo ta i, ali u ovom efu se nekako vidi koliko je to veliko.;0:25:17 - 0:25:24
Dobro, to je to što se tiče interpretacije analogičkih simbola.;0:25:28 - 0:25:32
Naravno, sad moramo definirati valuacije varijabli.;0:25:32 - 0:25:38
E sad, znači za valuacije varijabli je malo petljavo,;0:25:41 - 0:25:43
ali opet više manje ista intuicija pali, dakle glasačka.;0:25:44 - 0:25:47
Jednostavno ćemo pitat svaku pojedinu strukturu kako želi valuirat pojedinu varijablu;0:25:48 - 0:25:54
i onda od toga ćemo pitat filtr da donese nekakvu finalnu odluku.;0:25:55 - 0:26:00
Dakle, evo, to je ono što ovdje piše. Dakle, imate nekakvu familiju valuacija.;0:26:01 - 0:26:10
MI, VI, familiju, znači parova struktura zarez valuacija,;0:26:13 - 0:26:23
odnosno za svaku pojedinu strukturu MI, imate neku valuaciju VI na njoj.;0:26:24 - 0:26:29
Znači, to sad može, ne mora biti funkcijska običnost,;0:26:30 - 0:26:33
dakle, možemo imati ultra potenciju, na ultra potenciji ove sve su,;0:26:34 - 0:26:37
MI-jevi su isti, ali VI-jevi mogu biti različiti.;0:26:38 - 0:26:40
E sad, vi li ste htjeli nekakvo od ovoga tu inducirati nekakvu jednu valuaciju;0:26:41 - 0:26:47
na čitavom, na produktu?;0:26:48 - 0:26:53
Sad, šta napravite? Pa napravite opet isto ono, jel' znači,;0:26:54 - 0:27:02
pitate svaku pojedinu strukturu kako će valuirati, znači,;0:27:03 - 0:27:06
netko vam da varijablu, bilo kakvu varijablu X,;0:27:07 - 0:27:09
vi pitate svaku pojedinu strukturu za svaki pojedini I,;0:27:10 - 0:27:12
kako ona, znači njezina valuacija VI, valuira X,;0:27:13 - 0:27:17
to je, kad sve to posložite u nekakav niz ili što već,;0:27:18 - 0:27:21
punktiju izbora, njezina klasa će biti valuacija vrijednost te valuacije;0:27:21 - 0:27:27
inducirane familijom valuacija VI.;0:27:28 - 0:27:30
Ono što je možda zgodno napomenuti, znači, nije da se odmah vidi ovako,;0:27:34 - 0:27:38
ali je zanimljivo, dakle, ova definicija, naravno, ona kaže,;0:27:39 - 0:27:46
zapravo, jednom kad ja imam fiksirane nekakve VI za svaki pojedin I,;0:27:46 - 0:27:51
što mi je onda inducirano tom konkretnom familijom valuacije.;0:27:52 - 0:27:55
Ali moglo bi se teoretski zamisliti da definicija kaže nješto drugo, dakle,;0:27:56 - 0:28:00
nekakva valuacija jest ili nije inducirana nekom familijom valuacija, bilo kojom,;0:28:01 - 0:28:05
i onda bi smo mogli već, aha, nekakve valuacije na ovom ultra produktu,;0:28:06 - 0:28:11
na reduciranom produktu, su inducirane nekom familijom valuacija,;0:28:11 - 0:28:16
a neke možda nisu. Međutim, to je varka, dakle, zapravo se može pokazati;0:28:16 - 0:28:20
da je svaka valuacija na ovakvom nekom reduciranom produktu;0:28:21 - 0:28:26
jest inducirana nekom familijom valuacija. Znači, mogli biste probati,;0:28:27 - 0:28:31
netko vam dave ovakvu valuaciju, znači, bilo kakvu valuaciju na reduciranom produktu;0:28:32 - 0:28:36
i kaže smislite ove v i j takve da to bude inducirano.;0:28:36 - 0:28:40
To uvijek možete napraviti, dakle, opet, treba malo razmišljati o tome,;0:28:41 - 0:28:45
o osvojstvima filtera i tako, ali može se.;0:28:46 - 0:28:48
I sad, jednom kad čovjek kaže, aha, znači, prilikom valuacije variabli;0:28:49 - 0:28:54
sam poštovao tu glasačku mašineriju filtera, prilikom valuacije konstanti,;0:28:54 - 0:29:00
interpretacije konstantnih simbola sam to radio, prilikom interpretacije funkcijskih simbola;0:29:01 - 0:29:08
sam to radio, dakle, nekako, ono što je definirano pomoću variabli,;0:29:08 - 0:29:14
valuacija variabli, interpretacija konstantnih simbola i interpretacija funkcijskih simbola,;0:29:14 - 0:29:18
a to su termi, sigma termi, za njih bi to isto nekako trebalo vrijediti, ali to je ova lema.;0:29:18 - 0:29:24
