Speech;Timestamp
Kad god to vrijedi, dakle, nekako, imam ovo preslikavanje a u b,;0:11:08 - 0:11:15
koje čuva formule iz S, i u M vrijedi Fi na tim a ovima,;0:11:15 - 0:11:26
tada na N vrijedi Fi sa tim b ovima.;0:11:26 - 0:11:33
Dobro, dosta komplicirano za uopće shvatit' šta se hoće,;0:11:37 - 0:11:42
ali jasno je negako da kad čovjek kaže to,;0:11:42 - 0:11:45
aha, ovako neko preslikavanje a u b ti čuva S,;0:11:45 - 0:11:49
kad god čuva sve formule iz S, onda čuva i formulu Fi,;0:11:49 - 0:11:53
to bi zapravo nekako značilo da je Fi nekakva konjunkcija elementa iz S.;0:11:53 - 0:11:57
Odnosno, bolje rečeno, Fi je nekakva bulovska kombinacija elementa iz S,;0:11:57 - 0:12:01
ali s obzirom na to da sam predpostavio da je Z zatvorena na disjunkciju,;0:12:01 - 0:12:04
dovoljno je uzeti konjunkciju elementa iz S.;0:12:04 - 0:12:07
Ali, a da, nije, opet tako, jednostavno, naravno, pitanje šta je s negacijom i tako,;0:12:07 - 0:12:11
vrlo je petljavo ovo za uopće shvatit' šta se tu zapravo hoće veći.;0:12:11 - 0:12:16
Dobro, uglavnom, zatim se dogaže da iz tvrdnje B teorema slijedi tvrdnja 2leme.;0:12:18 - 0:12:23
Znači, dobro, tvrdnja B teorema je ona tvrdnja sa, to je to, B.;0:12:23 - 0:12:29
B povlači 2, zašto? Zato što, da, zato što ako ja imam F i imam M0 i M1,;0:12:38 - 0:12:45
onda mi je jako jednostavno ovo napraviti, jednostavno,;0:12:45 - 0:12:48
B-ovi su mi upravo F-a dao, i to, u tom smjeru što imaju.;0:12:48 - 0:12:54
Samo, ono što ja htio je nekako shvatit' ovo kao, ovo gore, kao slučaj ovog dalje.;0:12:54 - 0:13:01
Čak kaže da ni to, onda ni tako, jednostavno, dobro.;0:13:08 - 0:13:11
Za to treba poopćenje leme u dijagramu.;0:13:11 - 0:13:14
Šta oni zapravo hoće reći? Još, dakle, kao relativni dijagram,;0:13:17 - 0:13:24
znači dijagram s obzirom na nekakav x koji je podskup nosača.;0:13:24 - 0:13:28
Dakle, šta tu zapravo dobijem? Dobijem zapravo, ah, sjeći te one Mx, šta je to?;0:13:29 - 0:13:35
To je M koji je proširen sa pojednim konstantkim simbolom za svaki element od x;0:13:35 - 0:13:42
koji je interpretiran tim konkretnim elementom.;0:13:42 - 0:13:46
Dakle, ako je x, skup prirodnih brojeva, i još tu sad dodam 3, 4, 7,;0:13:46 - 0:13:57
to mi je zapravo, onda gledajmo, model skup prirodnih brojeva.;0:13:58 - 0:14:07
Tu su mi šta već treba, 0 plus puta sljedbenim bla, bla.;0:14:09 - 0:14:14
I još na kraju dodam 3 konstantska simbola koji su 0 plus puta sljedbenim,;0:14:15 - 0:14:26
kod kodnik C1, C2, C3, koji su interpretirani sa konkretnim brojevima 3, 5 i 7.;0:14:27 - 0:14:36
Ej, sad kaže, ali one otvorene formule koje su nad signaturom sigma x;0:14:39 - 0:14:44
i vrijede u Mx, smiju koristiti i ove novo uvedene konstantske simbole.;0:14:44 - 0:14:51
Nismo ih odnašavali, smo ih sada valjda A, ne, to smo kao,;0:14:51 - 0:14:57
odnašavali je zapravo sa nadvučenim.;0:14:57 - 0:15:00
Tako je, ovo, a pa nadvučeno.;0:15:03 - 0:15:06
Ej, i sad kaže, M se može smijestiti u sigma strukturu.;0:15:09 - 0:15:15
Ej, koji je samo ako postoji ekspansija koja je model,;0:15:15 - 0:15:22
to smo, ono, kao, postoji ekspansija koja je model za jednostavni dijagram,;0:15:23 - 0:15:29
to smo zapravo vidjeli, elementarno smijestiti ako tu piše potpunni dijagram.;0:15:29 - 0:15:34
Ej, ali ovdje kao više, znači, zahitavamo da bude model za skup formula ovih,;0:15:35 - 0:15:42
znači, relativni dijagram s obzirom na nekakav x koji generira M.;0:15:43 - 0:15:49
Znači, što znači da generira? Znači da kad ja zatvorim,;0:15:49 - 0:15:53
odnosno kad uzmem nekako najmanji podmodel od M koji sadrže x,;0:15:53 - 0:15:57
to će biti čitav M.;0:15:57 - 0:15:59
Nemogu niš' manje uzeti.;0:16:00 - 0:16:03
Naravno, za prijatne prave je tovalo jednostavno,;0:16:03 - 0:16:05
dovoljno mi je uzeti 0 unutra, jer pomoć u sredbenika od 0;0:16:05 - 0:16:11
mogu doći do svih prijatnih brojeva.;0:16:11 - 0:16:14
Ali, općajanje to, naravno, može biti dosta zanimljivo,;0:16:15 - 0:16:17
jer, napr. što ja znam, za realne brojeve ova x mora biti neprebrojiva.;0:16:17 - 0:16:22
Kad god dodam imena za još prebrojeva, mnogo realnih brojeva,;0:16:22 - 0:16:26
sigurno ću i dalje dobiti ne definibilne, jer ih ima previše.;0:16:26 - 0:16:31
Tako da...;0:16:31 - 0:16:33
Dobro, kaže izranije ljeme slijedi jedan.;0:16:35 - 0:16:40
A, to je ova sintaksna priča.;0:16:45 - 0:16:47
Dakle, ovaj...;0:16:47 - 0:16:49
Kad iz...;0:16:51 - 0:16:53
Ovo će već izove ljeme.;0:17:02 - 0:17:05
Dakle, teorija te dopušta eliminaciju kvantifikatora ako i samo ako je;0:17:07 - 0:17:12
svaka primitivna i istencijalna formula...;0:17:13 - 0:17:16
Znači, za ove vrlo jednostavne formule ja mogu zapravo eliminirati kvantifikator.;0:17:17 - 0:17:24
Da, ali ne bih rekao da iz ljeme slijedi, nego bih rekao da iz načina dokaza slijedi.;0:17:24 - 0:17:29
Dakle, ono da zapravo opet istu stvar primjenim.;0:17:29 - 0:17:33
Disjunktivna normalna forma i eliminacija ovih single egzistencijalnih kvantifikatora.;0:17:33 - 0:17:44
No, dobro, i sad kao još treba dokazati da je jedan povlači A, jer valjda ja;0:17:45 - 0:17:50
želim dokazati da je jedan ekvivalentno sa dva, da je B povlači dva i ovaj...;0:17:50 - 0:18:04
To mi je opet sad čudno, znači...;0:18:21 - 0:18:25
Ja želim... opet mi se čini da dokazujem u krivom smjeru.;0:18:26 - 0:18:31
Dakle, koristim ovu ekvalenciju jedna i dva da bih dokazao ekvalenciju između A i B.;0:18:32 - 0:18:38
Onda mi neće pomoć ove stvari.;0:18:39 - 0:18:43
Da li ti neće pomoć?;0:18:51 - 0:18:55
Pa, hoće, jer naravno jedan i dva su ekvalentni, onda su negacije od jedan i negacije od dva ekvalentni.;0:18:56 - 0:19:01
Negacija od A povlači negaciju od jedan, što je ekvalentno sa negacijom od dva,;0:19:02 - 0:19:09
što povlači negaciju od B.;0:19:10 - 0:19:13
Što ima? Kontrapozicija samo ovaj...;0:19:16 - 0:19:19
Ehm...;0:19:21 - 0:19:23
Dobro, zašto je jedan povlači A, zašto je to sad opet sintaksna priča?;0:19:24 - 0:19:28
Znači, jedan su nekakva tri slučaja, ili ovo, ili ovo, ili ovo.;0:19:29 - 0:19:33
U svakom od tih slučajeva ja zapravo želim dokazati A, dakle, želim zapravo naći...;0:19:34 - 0:19:39
Za svake od tih slučajeva želim eksplicitno eliminirati kvantifikator iz F.;0:19:40 - 0:19:44
Naravno, ako je ta formula universalno istinita,;0:19:45 - 0:19:48
kak se iz nje eliminira kvantifikator, pa tako da napišeš formulu...;0:19:48 - 0:19:51
Zato je važno, ona smije imati slobodne varijable,;0:19:52 - 0:19:55
napišeš formulu x1 jednako x1.;0:19:55 - 0:19:58
Ona je očito ekvivalentna formuli F s obzirom na sve one varijable.;0:19:58 - 0:20:03
Naravno, to funkcionira ako ovih varijabli ima.;0:20:04 - 0:20:06
Ako ih nema, onda ništa napravo.;0:20:06 - 0:20:08
Onda stavim dg baš jednak F.;0:20:08 - 0:20:10
Isto je važan, specijalni slučaj, ali isto funkcionira.;0:20:10 - 0:20:14
Ako ima barim jednu varijablu, onda mogu tu varijablu iskoristiti;0:20:14 - 0:20:17
da bi napisao otvorenu formulu koja je ekvivalentna.;0:20:17 - 0:20:20
Dobro, i potpuno analogno, dakle, ako je univerzalno lažno, onda opet...;0:20:21 - 0:20:25
Ako nema uopće varijabli, onda samo nju prepišem.;0:20:25 - 0:20:28
Ako ima barim jednu varijablu, onda iskoristim tu varijablu;0:20:28 - 0:20:31
da bi napisao negaciju od x1 jednako x1.;0:20:31 - 0:20:34
I to je opet ekvivalentno.;0:20:34 - 0:20:36
E sad, naravno, najzanimljiviji slučaj je ovaj kad je stvarno;0:20:37 - 0:20:40
ekvivalenta nekoj konjunkciji elementa iz S, ali onda zapravo;0:20:40 - 0:20:44
ta konkretna konjunkcija elementa iz S jest dobra jer formule u S;0:20:44 - 0:20:50
nemaju kvantifikatora.;0:20:50 - 0:20:52
I to je to, mislim, jednostavno, baš to točno kaže.;0:20:56 - 0:21:00
Ovo mogu ugurati umjesto g.;0:21:00 - 0:21:04
Znači, jednostavno, kad napravim konjunkciju formula koje su otvorene,;0:21:04 - 0:21:07
onda će ona opet biti otvorena i to je to.;0:21:07 - 0:21:10
Dobro...;0:21:12 - 0:21:13
Aha, dobro, ova napomena zapravo samo kaže da možu zapravo;0:21:28 - 0:21:33
isto vjetit ove M0 i N0 jer naravno su izomorfni pa onda nije bitno.;0:21:33 - 0:21:38
Znači, jednostavno, kad god imaš dvojicu modela koji su takvi da imaju;0:21:38 - 0:21:42
zajednički model, zajednički podmodel, ovaj M0 je zapravo podmodel i od M i od N.;0:21:42 - 0:21:48
Onda, mislim, samo je onda puno jednostavnije ovo napisati jer ne moram;0:21:49 - 0:21:53
petljestiti mefom, ali zapravo kaže isto.;0:21:53 - 0:21:57
A to je ona standardna priča, opet, koju sam već pričao nekoliko puta.;0:21:57 - 0:22:01
Znači, kad čovjek ima, šta ja znam, model za prirodne brojeve,;0:22:01 - 0:22:06
za parovartmetiku recimo ima prirodne brojeve, skup prirodnih brojeva,;0:22:06 - 0:22:10
i onda želi ga proširiti na nekakav model za nekakav prsten,;0:22:10 - 0:22:14
šta već, komutativni prsten s jedinicom, onda to dodaje adjetivne inverze,;0:22:14 - 0:22:18
napravi Z.;0:22:18 - 0:22:19
Ali način na koji se to obično radi, način na koji se obično konstruira Z je ono;0:22:19 - 0:22:24
kao Z tije omega puta omega, znači model za prirodne brojeve,;0:22:24 - 0:22:30
ali po nekakvoj relaciji.;0:22:30 - 0:22:32
Ako to doslovno tako definiraš, onda ti omega nije pod skup od Z.;0:22:37 - 0:22:42
Jer jednostavno imaš prirodni broj 1 i cijeli broj 1 koji nema nikakve verze;0:22:42 - 0:22:46
s drugim, znači to je.;0:22:46 - 0:22:48
Ali onda to možeš uvijek napraviti tako da kažeš, aha, ne zapravo tako,;0:22:50 - 0:22:54
nego imaš nekakvo ulaganje.;0:22:54 - 0:22:56
Znači, Z crtica, ovaj J ide sa omega u Z crtica i onda ja pravi Z;0:22:56 - 0:23:06
definiram kao Z iz kojeg izvadim J od omega i ubacim na njegovo mjesto;0:23:07 - 0:23:16
pravi omega i redefiniram konstantska simbola, na primer 0 mi sad označava;0:23:16 - 0:23:22
pravu 0 u omega, jedinica mi označava kao jedinica uprstenu;0:23:22 - 0:23:26
pravu jedinicu iz omega i tako dalje.;0:23:26 - 0:23:29
I redefiniram naravno sve ove funkcijske interpretacije, zbranje i što već;0:23:29 - 0:23:35
i to funkcionira. Znači, to je i dalje model za istu teoriju,;0:23:35 - 0:23:38
samo sam ja unutarnje ove stvari sa koje sam već imao imena;0:23:38 - 0:23:42
eksplicitno eliminirao njihova nova imena i uveo natrag stara imena za njih.;0:23:43 - 0:23:49
To smo onda mogli napraviti i ovdje.;0:23:50 - 0:23:53
Umjesto da ja imam nekakav m i n koji su nekakvi i sad m0 i n0 tu,;0:23:53 - 0:23:57
ja zapravo mogu reći aha, m je takav, m0 je takav, a n0 smijem pretpostaviti;0:23:57 - 0:24:02
da je baš jednaka n0. Novi n ću dobiti tako da jednostavno iz starog n;0:24:02 - 0:24:07
izvadim onaj n0 i umjesto njega ubacim m0.;0:24:07 - 0:24:10
I sve redefiniram. I to je naravno... opet, jer je izomorfizam;0:24:11 - 0:24:16
nekako ne razlikuje što vrijedi i što ne vrijedi.;0:24:16 - 0:24:20
Dobro, i to je ta priča, valjda o kriteriju za eliminaciju kvantifikatora.;0:24:22 - 0:24:29
Zanimljivo je vidjeti, nije teško, da teorije iz kojih se mogu eliminirati kvantifikatori,;0:24:30 - 0:24:38
znači iz čijih formula se mogu eliminirati kvantifikatori,;0:24:38 - 0:24:41
su uvijek modelno potpune. Sjetimo se, modelno potpuno zapravo znači;0:24:41 - 0:24:45
da kad imaš podmodel, onda je on elementarni podmodel.;0:24:45 - 0:24:49
Odnosno nekako kad... mislim, a sad je onda valjda jasno što se tu zapravo hoće.;0:24:50 - 0:24:54
Jer biti podmodel zapravo znači da ona nekakva implikacija vrijedi za sve otvorene formule,;0:24:54 - 0:25:00
odnosno mislim u definiciji piše da vrijedi za atomarne formule,;0:25:00 - 0:25:03
ali ono se lako vidi da vrijedi i za njihove bulovske kombinacije.;0:25:03 - 0:25:06
Dakle, ovo kaže da nešto vrijedi za otvorene formule,;0:25:06 - 0:25:11
a ovo kaže da to isto vrijedi za sve formule.;0:25:11 - 0:25:14
Znači, naravno ako su sve formule ekvivalentne nekim otvorenim formulama, onda je to to.;0:25:14 - 0:25:20
Kaže inkluzija, dakle s obzirom na to da jest podmodel, imam inkluziju,;0:25:28 - 0:25:34
znači nosač je podskup i znači mogu jednostavno te iste stvari ostaviti na miru;0:25:34 - 0:25:40
i to je homorfizam, naravno. Jaki homorfizam?;0:25:40 - 0:25:45
Znaš li da vrijedi u drugom smjeru?;0:25:47 - 0:25:48
No vrijedi jer to su isti objekti, dakle u drugom smjeru ne treba vrijedi za sve iz N,;0:25:48 - 0:25:53
nego samo za sve koji su bili iz M, to onda naravno opet vrijedi.;0:25:53 - 0:25:57
I injektivan je, zašto? Jer je inkluzija, naravno.;0:25:57 - 0:26:01
Dobro.;0:26:02 - 0:26:03
I sad treba vidjeti ovo važno svojstvo,;0:26:06 - 0:26:09
ali međutim, kaže za svaku formulu, zapravo s obzirom na to da imam eliminaciju kvantifikatora u T,;0:26:09 - 0:26:15
mogu to gledati za svaku otvorenu formulu, ali svaka otvorena formula je bulovska kombinacija atomarnih,;0:26:15 - 0:26:22
a za atomarne to vrijedi po definiciji jako homorfizma.;0:26:22 - 0:26:27
I gotovo.;0:26:27 - 0:26:28
Dobro. E sad, činjenica je, nekako, modelna potpunost ima veze sa potpunošću,;0:26:29 - 0:26:40
u smislu nekako jedno i drugo kaže nešto o izražajnoj snazi teorije,;0:26:40 - 0:26:44
ali čovjek bi rekao nekako na nezavisne načine.;0:26:44 - 0:26:48
Dakle, postoje teorije koje su potpune, a nisu modelno potpune i obrvota.;0:26:48 - 0:26:52
Evo, jedan primjer, dakle, ovaj famozni, da je LONE;0:26:53 - 0:26:57
primjer potpune teorije koja nije modelno potpuna.;0:27:02 - 0:27:06
Zašto nije modelno potpuna? Zato što, znači, ako imaš neki podmodel od Q,;0:27:06 - 0:27:13
da ti ne mora biti elementarni podmodel od Q.;0:27:15 - 0:27:18
To mi je teško povirovati.;0:27:23 - 0:27:26
Dakle, jer naravno mora biti model, ja bih uzel ono Q presječen sa nečim,;0:27:40 - 0:27:45
ali ne valja.;0:27:45 - 0:27:48
A dobro, niko ne kaže da moraš krenut od Q, moraš krenut od R.;0:27:53 - 0:27:56
Dakle, podmodel od R, dobro, sad bi čovjek mogo uzet Q,;0:27:56 - 0:28:00
ali Q jeste elementarni podmodel od R, tako da to isto nije dobar primjer.;0:28:00 - 0:28:06
Da, nisam baš siguran. Dobro.;0:28:16 - 0:28:19
Teorija od N sa samo sljedbenikom, dakle, to je daleko manje od ovih modela za panovo arizmetiko.;0:28:28 - 0:28:34
Dakle, imam samo skup prirodnih brojeva i sljedbenik.;0:28:34 - 0:28:37
A ovaj isto kaže je potpuna. Zašto je potpuna?;0:28:37 - 0:28:41
Jer valjda jedino što uopće mogu iskazati u toj teoriji,;0:28:41 - 0:28:44
s obzirom na to da nemam niš, imam samo jedan funkcijski simbol,;0:28:44 - 0:28:48
dakle imam jednakost jedino od relacijskih simbola.;0:28:48 - 0:28:51
Jedino što zapravo mogu reći je da dva zatvorena terma,;0:28:51 - 0:28:56
jedine rečenice su u obliku da su dva zatvorena terma jednaki.;0:28:56 - 0:29:00
Kad će takva rečenica biti istinita? Kad ima jednak broj S-ovaj na jednoj i na drugoj strani, naravno.;0:29:06 - 0:29:12
To se onda uvijek može dokazati pomoću aksioma da je sljedbenik i ektivan.;0:29:14 - 0:29:21
A zašto je taj aksiom UTH od NS?;0:29:21 - 0:29:24
Pa zato što naravno vrijedi u N sa sljedbenikom,;0:29:24 - 0:29:26
u kanonskoj strukturi prirodnih brojeva sa sljedbenikom.;0:29:26 - 0:29:29
Dakle, da, to je fakat jednostavno dokazat da je potpuna.;0:29:29 - 0:29:32
Ali opet, zašto nije modelo potpuno? Dakle, da ja imam dva podmodela,;0:29:32 - 0:29:36
jedan drugom podmodel i jedno i drugo su modeli za TH od N sljedbenik.;0:29:37 - 0:29:42
Ali nisu elementarni.;0:29:44 - 0:29:46
Mislim, čovjek bi jednostavno rekao, ha, imam nekakve...;0:29:56 - 0:29:59
Znači, jedan je ovaj pravi, ovi prirodni brojevi, a drugi jednostavno nakon nekakvog vremena se vrati na početak.;0:30:02 - 0:30:11
Ali je problem u tom da to nije onda model za TH od NS, jer u TH od NS svakako vrijedi,;0:30:11 - 0:30:16
na primjer, injektivnost sljedbenika.;0:30:16 - 0:30:19
Ha, ček, vada. Ha, fora. Ovo je injektivno zapravo.;0:30:21 - 0:30:27
Možda da stvarno je.;0:30:33 - 0:30:35
No dobro.;0:30:36 - 0:30:37
Znači, naravno, ako uzmem ovu cijelu stvar za peana, onda to znamo da nije modelno potpuno,;0:30:41 - 0:30:46
jer postoje nestandardne modele.;0:30:46 - 0:30:49
Ali da, dosta ovak čudno mi je da se to samo tako kaže, bez puno objašnjenja.;0:30:52 - 0:30:59
Ali dobro. Ranije smo vidjeli, znači u drugom smjeru,;0:31:00 - 0:31:04
smo vidjeli da ACF, dakle ono algebarski zatvorena polja,;0:31:04 - 0:31:07
algebraically closed field, znači nije potpuna.;0:31:07 - 0:31:11
Dakle, to smo vidjeli iz toga da, recimo, ne može ništa znati o karakteristici polja.;0:31:12 - 0:31:17
Znači, jednostavno, postoje stvari koje su karakteristike, ne znam, tri,;0:31:18 - 0:31:25
stvari koje su karakteristike sedam i one nisu međusobno izomorfne,;0:31:25 - 0:31:31
ali jedno i drugo su algebarski zatvorene.;0:31:31 - 0:31:34
