Speech;Timestamp
Dobro, a sad prvo ova jednostavna propozicija koja povezuje;0:16:55 - 0:16:59
standardni iskaz teorema kompaktnosti sa ovim iskazom,;0:17:00 - 0:17:06
nekako, pomoću pokrivanja, odnosno pomoću logičke posljedice.;0:17:07 - 0:17:11
Kažem, tu sad nema puno veze sa samim teoremom kompaktnosti,;0:17:12 - 0:17:16
jer, dakle, svaka od tih tvrdnji je ekvivalenta s teoremom kompaktnosti,;0:17:16 - 0:17:20
ali ova propozicija samo kaže da su međusobno ekvivalentne.;0:17:20 - 0:17:24
Dobro, kažem, to je sad vrlo, vrlo jednostavno.;0:17:25 - 0:17:27
Jedna smjer je valjda...;0:17:27 - 0:17:29
Ok, znači imam pretpostavku da je svaki konačno ispunjiv ispunjiv;0:17:32 - 0:17:37
i imam nekakav skup rečenica S i nekakvu rečenicu F,;0:17:37 - 0:17:41
takvu da ovo vrijedi i moram dokazati da postoji konačan podskup,;0:17:42 - 0:17:48
tako da je F također logička posljedica.;0:17:48 - 0:17:51
Pa pretpostavim suprtno. Što to znači?;0:17:52 - 0:17:55
To znači da za svaki konačan podskup od S, S nema za logičku posljedicu F,;0:17:55 - 0:18:01
odnosno postoji model, takav da, model za S trtica u kojem ne vrijedi F.;0:18:01 - 0:18:07
Što to znači? E sad, ljepota F je rečenica, dakle, ako nisi model za F,;0:18:08 - 0:18:13
onda si model za ne F, jer opet, valjolacija ne znači ništa,;0:18:13 - 0:18:16
dakle, jednostavno negacija samo znači da negiraš činjenicu da formula vrijedi.;0:18:16 - 0:18:21
Naravno, to ne vrijedi ako formule nisu rečenice.;0:18:22 - 0:18:25
X jednako 3.;0:18:28 - 0:18:30
U strukturi prirodnim brojama svakako ne vrijedi ovakva formula,;0:18:35 - 0:18:38
jer naravno postoji valuacija u kojoj X nije 3.;0:18:38 - 0:18:41
Ali isto tako, u nje vrijedi formula X jednak 3, opet jer postoji valuacija u kojoj X jednak 3.;0:18:41 - 0:18:49
Naravno, ne misle da to vrijedi uopće nije to, ali za rečenice svakako vrijedi.;0:18:50 - 0:18:55
Jedini razlog za što se ovo moglo dogoditi je da ova formula ima slobodnu variabu.;0:18:55 - 0:18:59
Dobro, znači, to jest model za S i u njemu još vrijedi ne F,;0:19:00 - 0:19:04
dakle, to je drugim rječima model za S trtica, unija ne F.;0:19:04 - 0:19:09
I sad kažem ovako, ali kad provatram skup S unija ne F, dakle, čitav skup S i u njega dodam ne F,;0:19:11 - 0:19:17
on je konačno ispunjiv. Zašto? Jer svi njegovi konačni podskupovi su ili podskupovi već od S,;0:19:17 - 0:19:23
ili podskupovi od S kojima je još dodan ne F.;0:19:24 - 0:19:28
Konačni podskupovi od S su svakako ispunjivi, jer, pazite, što piše?;0:19:29 - 0:19:34
Za svaki konačan podskup od S postoji struktura koja je model za njega i još za ne F.;0:19:34 - 0:19:39
I još za ne F, da ne marim, naravno da svaki konačan podskup od S je ispunjiv.;0:19:39 - 0:19:44
A naravno, a i ovi kojima dodam ne F su ispunjivi jer to piše točno tu.;0:19:44 - 0:19:49
Dakle, svaki konačan podskup od ovog tu je ispunjiv, dakle, ovaj skup je konačno ispunjiv.;0:19:49 - 0:19:54
Predpostavka je bila da vrijedi A, dakle, ovaj tu čitav skup je ispunjiv.;0:19:54 - 0:19:58
I opet sad, što to znači? To znači da imam model za S unija ne F,;0:19:58 - 0:20:02
ali to ti je zapravo model za S u kojem ne vrijedi F.;0:20:02 - 0:20:05
Vrijedi ne F pa onda ne vrijedi F.;0:20:05 - 0:20:07
A to je naravno kontradikcija sa ovom predpostavkom da je F logička posljedica od S.;0:20:07 - 0:20:14
Dobro, drugi smjer, kažem, zapravo samo trebamo naći nekakvu antitautologiju.;0:20:14 - 0:20:19
Naprimjer, negacija od ovako nečega.;0:20:19 - 0:20:25
Ne baš, mislim, sve ovisno je kako definirate antitautologiju,;0:20:25 - 0:20:30
ali u logici prvog reda obično su to baš moraju biti rečenice.;0:20:30 - 0:20:34
Dakle, ne mogu napisati ono što bih htio.;0:20:34 - 0:20:36
Nekako, najjednostavnija atomarna formula je ova jer znam da taj jedan;0:20:36 - 0:20:40
gravacijski simbol postoji u signaturi.;0:20:40 - 0:20:42
On je dvomjesan pa moram napisati dvije stvari.;0:20:42 - 0:20:45
Ne mam nijeve kostantske simbole, nužno, dakle ne znam ili ih imam,;0:20:45 - 0:20:48
ali imam sigurno barem neku variablu pa onda mogu ovak nešto napisati.;0:20:48 - 0:20:52
E sad, naravno, to mi više neće biti tautologija,;0:20:52 - 0:20:55
dakle, moram barem jedan logički veznik staviti.;0:20:55 - 0:20:59
A sad je, u smislu, valjana formula, ali nije rečenica pa moram još zatvoriti ovako.;0:20:59 - 0:21:06
Ovo, još stavim negaciju ispred. Dakle, to je valjda najjednostavnija antitautologija;0:21:06 - 0:21:11
za koju sam siguran da je mogu napisati u bilo kojoj teoriji prvog reda.;0:21:11 - 0:21:16
Dobro, i sad kaže, ako, znači, predpostavka je da je vrijedi B,;0:21:18 - 0:21:23
želim dokazati da je svaki konačno ispunjiv, skup rečenica je ispunjiv.;0:21:23 - 0:21:27
Kad bi, opet, vrijedilo suprotno, kad bi postojeo konačno ispunjiv skup koji nije ispunjiv,;0:21:28 - 0:21:34
onda bi iz tog skupa slijedila ova tu formula.;0:21:34 - 0:21:38
Jer, jednostavno, nije ispunjiv, dakle, nema modela za S,;0:21:38 - 0:21:41
tako da onda mu s desne strane napise što hoću.;0:21:41 - 0:21:45
I sad, naravno, predpostavka B kaže da onda ima konačni podskup od S;0:21:45 - 0:21:50
iz kojeg također slijedi ova antitautologija.;0:21:50 - 0:21:53
Međutim, naravno, to bi zapravo značilo da taj konačan podskup također ne smije imati model.;0:21:54 - 0:22:00
Jer, naravno, bilo kakav model za njega bi bio, onda, na njemu i vrijedila ova antitautologija,;0:22:00 - 0:22:06
što je po definiciji antitautologije nemoguće.;0:22:06 - 0:22:09
I sad kažem, idemo lagano prema ovom.;0:22:17 - 0:22:20
Dokazu teorema kompaktnosti.;0:22:24 - 0:22:27
Prvo, Lindemba uvolema, ali naravno, da ću kažem,;0:22:30 - 0:22:33
teorema kompaktnosti zapravo kaže da bilo koje od one dvije tvrdnje;0:22:33 - 0:22:37
koje su ta dokaza su ekvalentne vrijedi, recimo, na primjer, ova prva.;0:22:37 - 0:22:41
I naravno da je jedan smjer očit. Dakle, ako je skup ispunjiv,;0:22:44 - 0:22:51
onda je svaki konačan podskup ispunjiv.;0:22:51 - 0:22:54
Zašto? Jer taj model koji je model za S je ujedno model za svaku rečenicu u S,;0:22:54 - 0:22:58
pa tako i za svaki konačan podskup u S.;0:22:58 - 0:23:03
Dobro, a sad, naravno, ono što je bitno u teorema kompaktnosti je drugi smjer.;0:23:04 - 0:23:08
I njega dokazujemo nizom lema.;0:23:08 - 0:23:10
Prvo, pojam. Dakle, skup rečenice je potpun ako je svaka logička posljedica;0:23:10 - 0:23:16
ili svaka formula, ne, svaka rečenica je ili posljedica ili je antiposljedica,;0:23:16 - 0:23:24
dakle, ili je njezina negacija posljedica od S.;0:23:24 - 0:23:28
Ili je posljedica od S ili je kontradiktorna sa S.;0:23:29 - 0:23:33
I sad, Lindenbaum ovo lema kaže ono što znate kao i za logiku sudova.;0:23:36 - 0:23:41
Dakle, ako imaš konačno ispunjiv skup rečenica, onda ga možeš napuhati;0:23:41 - 0:23:47
tako da ostane konačno ispunjiv, a da postane potpun.;0:23:47 - 0:23:51
Dakle, svojstvo potpunosti se može postići.;0:23:52 - 0:23:56
Dokaz, dakle, svakako možemo napisati onaj dokaz koji znate od prije.;0:23:58 - 0:24:03
Dakle, kak je ono išlo? Svih formula ima prebrojivo mnogo,;0:24:05 - 0:24:09
pa ih poredam u niz i za svaku od njih se pitam je li posljedica ovog skupa.;0:24:09 - 0:24:16
Ako jest, onda je dodam u skup, ako nije, onda dodam njezinu negaciju u skup.;0:24:16 - 0:24:21
I sad, činjenica da je ovaj skup konačno ispunjiv zapravo znači da;0:24:22 - 0:24:25
kad ja dodam, dobro, kad dodam logičku posljedicu, to je jasno da ništa ne mijenjem,;0:24:25 - 0:24:29
ali kad dodam negaciju u reče što nije logička posljedica,;0:24:29 - 0:24:32
trebam malo pisati da se vidi da to i dalje ostaje konačno ispunjiv.;0:24:32 - 0:24:37
Svakako je konačno ispunjiv za ove konačne podskupove koje su bili prije,;0:24:37 - 0:24:40
a sad konačne podskupove koje imaju još tu jednu formulu, može se vidjeti da to ostaje.;0:24:40 - 0:24:46
Međutim, možda je zgodnije primijetiti da to nizanje formula nije previše bitno,;0:24:48 - 0:24:54
odnosno razlog zašto se tako radi je valjda što u davno vremena;0:24:54 - 0:24:59
kad se smišljao taj kolegi, možda nije bila teorija skupova sa cornovom lemom,;0:24:59 - 0:25:03
jednom kad znate cornovu lemu, onda zapravo možete...;0:25:04 - 0:25:07
Mnogo jednostavnije je ovako.;0:25:07 - 0:25:09
Ono što vam zapravo taj pristup sa nizanjem formula dade, dade nekakvu konstruktivnost.;0:25:10 - 0:25:16
Dakle, dade da vi stvarno možete efektivno enumerirati formule i reći da ta formula,;0:25:16 - 0:25:21
na kraju nekakvu formulu uzmeš, jel ta formula na kraju završila u tom maksimalnom,;0:25:21 - 0:25:26
potpunom konačno ispunjivom skupu ili nije.;0:25:26 - 0:25:29
Kad idete preko cornova lema onda se to izgubi, jer naravno više nemate...;0:25:29 - 0:25:33
Cornova lema koristi akcijom izbora da bi efektivno dobila taj maksimalni element,;0:25:33 - 0:25:39
tako da vi ne možete više na kraju vidjeti što na kraju živi unutra,;0:25:39 - 0:25:44
ali u većini slučajeva to uopće nije potrebno.;0:25:44 - 0:25:48
Dakle, standardna primjera cornova leme, gledam sve nadskupove od S;0:25:48 - 0:25:54
koji su konačno ispunjivi i da su svi elementi unutra rečenice.;0:25:55 - 0:25:59
Svakako je S jedan takav, dakle ovaj lijepo S je neprazan;0:25:59 - 0:26:04
i unija svakog lanca u tom parcijalno uređenom skupu je također u tom parcijalno uređenom skupu.;0:26:04 - 0:26:10
Jer, naravno, unija skupova rečenica je ponovno skup rečenica, svakako.;0:26:10 - 0:26:16
Unija nepraznog lanca čiji svi elementi sadrže S, također sadrže S, naravno.;0:26:17 - 0:26:24
Svaki lanac ima gornju među, naravno u smislu svaki neprazni lanac ima gornju među.;0:26:27 - 0:26:31
Prazni lanac također ima gornju među, recimo to je sam skup S.;0:26:31 - 0:26:35
I, naravno, unija lanca konačno ispunjivi je također konačno ispunjiva,;0:26:36 - 0:26:41
jer konačno ispunjivost je konačno svojstvo,;0:26:41 - 0:26:44
jer to je ono, kak se to zvalo, svojstvo konačnog karaktera,;0:26:44 - 0:26:47
taj Schmiller-Tukijeva lema, koji je kvalendac, odnosno ove leme,;0:26:47 - 0:26:51
ali nekako možda jasnije da ovdje vrijedi.;0:26:51 - 0:26:54
U svakom slučaju, dakle, ima maksimalni element i sad treba vidjeti da je taj maksimalni element stvarno potpun.;0:26:54 - 0:27:01
Pa, predpostavljamo da nije.;0:27:02 - 0:27:04
