Speech;Timestamp
za ovaj smjer zapravo ne treba taj ekvivalencije miđu teorijama,;0:04:24.920000 - 0:04:27.520000
odnosno ona samo komplicira stvari, ali ajmo prvo vidjeti za samu teoriju T.;0:04:27.520000 - 0:04:31.520000
Znači kaže ovako nešto, ako imaš univerzalnu rečenicu;0:04:31.520000 - 0:04:34.520000
i ona te vrijedi na nekakvom modelu,;0:04:34.520000 - 0:04:37.520000
onda naravno da vrijedi i na svakom njegovom podmodelu,;0:04:37.520000 - 0:04:40.520000
jer podmodel je upravo onaj na kojem su atomarne rečenice,;0:04:40.520000 - 0:04:44.520000
relacijski simboli su interpretirani kao restrikcije,;0:04:44.520000 - 0:04:48.520000
odnosno kao prešici sa ovim manjim nosačem,;0:04:48.520000 - 0:04:51.520000
a univerzalni kvantifikatori upravo sad kvantificiraju po tom manjem nosaču,;0:04:51.520000 - 0:04:56.520000
dakle sve štima, ako kažem da nešto vrijedi za sve cijele brojeve,;0:04:56.520000 - 0:05:02.520000
onda svakako vrijedi i za sve prirodne brojeve,;0:05:02.520000 - 0:05:05.520000
dakle sasvim jasno.;0:05:05.520000 - 0:05:07.520000
Kaže ovdje formalno, indukcija po broju kvantifikatora,;0:05:10.520000 - 0:05:12.520000
univerzalne formule, ali mislim da čak i to ne treba,;0:05:12.520000 - 0:05:14.520000
nego jednostavno samo treba reći, aha, za svaki,;0:05:14.520000 - 0:05:18.520000
no, formula ima oblik.;0:05:18.520000 - 0:05:20.520000
I tu je sad nekakav g koji je otvorena,;0:05:25.520000 - 0:05:27.520000
formula ovaj,;0:05:28.520000 - 0:05:30.520000
ovo tu znači da kad god uzmem nekakvu valuaciju,;0:05:34.520000 - 0:05:38.520000
kakva gotova ona bila na variablama x1 do xk,;0:05:38.520000 - 0:05:42.520000
s obzirom na tu valuaciju će vrijediti g u ovom, emo.;0:05:44.520000 - 0:05:49.520000
E sad, specijalno, znači za sve valuacije;0:05:50.520000 - 0:06:00.520000
koje idu iz x1 do xk u nosač od n, nešto vrijedi,;0:06:01.520000 - 0:06:10.520000
pa, specijalno, za sve valuacije koje idu u nosač od n,;0:06:11.520000 - 0:06:17.520000
jer je nosač od n podskup od nosača od n i to je to.;0:06:17.520000 - 0:06:21.520000
Dobro, dakle, e sad, naravno, to je bila priča samo o teoriji t,;0:06:23.520000 - 0:06:27.520000
ako imam teoriju t crnica, onda se kao full stvari kompliciraju,;0:06:27.520000 - 0:06:30.520000
ali zapravo ne, jer jedino što ja koristim od t, odnosno t crnica,;0:06:30.520000 - 0:06:34.520000
su njihovi modeli, a klasa modela su im iste.;0:06:34.520000 - 0:06:38.520000
Dakle, taj smjer je jasan. E sad drugi smjer, naravno,;0:06:39.520000 - 0:06:42.520000
ovaj koji je zamijenit.;0:06:43.520000 - 0:06:46.520000
Šta bih ja nekako htio reći? Na prvi pogled, šta bih mogao pomislit,;0:06:47.520000 - 0:06:51.520000
znači da t crnica bude, mislim, opet, ne mogu staviti da t crnica bude t,;0:06:52.520000 - 0:06:56.520000
jer, kažem, t može imat nekakve irrelevantne existencijale kvantifikatore,;0:06:56.520000 - 0:07:00.520000
može biti da formule unutra nisu preakstonalne ove formule,;0:07:00.520000 - 0:07:03.520000
može biti svašta, ali nekako, prvo što se čovjek učini,;0:07:03.520000 - 0:07:06.520000
mogao bih samo profiltirati, samo uzeti one rečenice iz t koje su univerzalne.;0:07:06.520000 - 0:07:12.520000
Ali to neće funkcionirati, jer, kažem, ako vi uzmete neku rečenicu;0:07:13.520000 - 0:07:16.520000
koja je univerzalna i njoj dodate existencijalni kvantifikator na početak,;0:07:16.520000 - 0:07:19.520000
ona neće proći ovoj filtre.;0:07:19.520000 - 0:07:22.520000
Ali kako nekako semantički reći da je irrelevantni kvantifikator dodan?;0:07:22.520000 - 0:07:27.520000
Pa tako što je ona formula bez existencijalnog kvantifikatora posljedica;0:07:27.520000 - 0:07:31.520000
formule sa existencijalnim kvantifikatorom.;0:07:31.520000 - 0:07:34.520000
Dakle, zapravo, neću uzeti sve univerzalne rečenice koje su elementi iz t,;0:07:34.520000 - 0:07:38.520000
jer to bi možda bilo premalo, ali ću uzeti sve univerzalne rečenice;0:07:38.520000 - 0:07:42.520000
koje su posljedice od t.;0:07:42.520000 - 0:07:44.520000
Naravno, to sad može biti puno više, jer, naravno, ovaj t će možda biti,;0:07:44.520000 - 0:07:47.520000
možda biti, na primjer, konačna aksijomatizacija, pa možda ima tri formule unutra,;0:07:47.520000 - 0:07:51.520000
tri aksijoma, a ovo je onda, naravno, beskonačno.;0:07:51.520000 - 0:07:54.520000
Sigurno, čim je nešto ispunjivo, ima se logičko posljedice, sva što.;0:07:54.520000 - 0:08:00.520000
Dakle, čak i da gledate samo univerzalne formule i da ih možete,;0:08:00.520000 - 0:08:04.520000
ne znam, dodavati univerzalne i relevantne kvantifikatore na početak,;0:08:04.520000 - 0:08:09.520000
ako ništa drugo.;0:08:09.520000 - 0:08:10.520000
Dakle, sasvim jasno da će ovo biti beskonačno, ali nije bitno za ovaj teorem.;0:08:10.520000 - 0:08:15.520000
Ono što treba dokazati je da je taj T-crtica ekivalentan sa T.;0:08:17.520000 - 0:08:21.520000
I to je jedino što treba dokazati.;0:08:21.520000 - 0:08:22.520000
Dakle, treba dokazati da postoji univerzalna teorija, T-crtica je ekivalentan sa T.;0:08:22.520000 - 0:08:29.520000
T-crtica je očito univerzalna teorija, jer unutra žive samo univerzalne rječenice,;0:08:29.520000 - 0:08:33.520000
dakle, samo treba dokazati da im se klase modela podudaraju.;0:08:33.520000 - 0:08:37.520000
I opet, očito jedna inkluzija vrijednje.;0:08:37.520000 - 0:08:40.520000
Sad, dobro, da sam samo profiltrirao, onda bi bilo stvarno sasvim očito.;0:08:40.520000 - 0:08:44.520000
Ovako, kad uzmem posteljica, onda na prvi pogled nije očito,;0:08:44.520000 - 0:08:47.520000
ali na drugi pogled ipak jeste očito.;0:08:47.520000 - 0:08:49.520000
Jer ako je nešto, dako je neka struktura ovdje, to znači da u njoj vrijede sve formule iz T.;0:08:49.520000 - 0:08:55.520000
E onda to znači da u njoj vrijedi g.;0:08:55.520000 - 0:08:57.520000
Za bilo koju g iz T-crtica, jer g je upravo, to je upravo definicija logičke posteljice.;0:08:57.520000 - 0:09:02.520000
Znači, kad god na nekoj strukturi vrijede sve formule iz T,;0:09:03.520000 - 0:09:07.520000
tada za svaku formulu g iz T-crtica ona vrijedi na toj strukturi.;0:09:07.520000 - 0:09:11.520000
To zapravo znači da je ta pošetna struktura od koje sam krenuo,;0:09:11.520000 - 0:09:15.520000
također model za T-crtica. Dakle, jedna inkluzija je ispunjena.;0:09:15.520000 - 0:09:19.520000
E sad, naravno, druga inkluzija je...;0:09:19.520000 - 0:09:22.520000
puno zanimljivija.;0:09:25.520000 - 0:09:26.520000
Kaže ovako, dovoljno je dokazati da je T unija čitav,;0:09:27.520000 - 0:09:31.520000
ne čitav, nego onaj jednostavni dijagram od M ispunjiv.;0:09:31.520000 - 0:09:36.520000
Dakle, za elementarni podmotev bi nam trebao potpun dijagram.;0:09:36.520000 - 0:09:39.520000
Ovdje nam treba jednostavni dijagram.;0:09:39.520000 - 0:09:42.520000
Dakle, zašto to? Lemao dijagramu kaže da onda imaš model,;0:09:43.520000 - 0:09:49.520000
onda imaš strukturu, dakle, samo da imate ovo tu,;0:09:50.520000 - 0:09:53.520000
to bi značilo da imam strukturu koja je kao fall ekstenzija od M,;0:09:53.520000 - 0:09:59.520000
ali naravno ona ima sad još interpretaciju ovih novih konstantnih simbola i tako to.;0:09:59.520000 - 0:10:05.520000
Onda kad to sve maknem iznutra, dakle reduciram na ovu originalnu signaturu,;0:10:05.520000 - 0:10:09.520000
to smo označavali sa godsko N minus, dobijem nešto što je proširenje ovog M-a,;0:10:13.520000 - 0:10:20.520000
odnosno M je podmodel od K od N, ali zapravo od N minus.;0:10:20.520000 - 0:10:24.520000
Dobro, ali ne želimo da samo to bude ispunjivo, jer naravno to trivialno,;0:10:26.520000 - 0:10:31.520000
mogu samo uzeti M, nego to još unijate. Dakle, onda ću dobiti strukturu koja je;0:10:31.520000 - 0:10:38.520000
s jedne strane nadmodel od M, a s druge strane model za T.;0:10:38.520000 - 0:10:44.520000
Nijedno i drugo nije istina, nego jedno i drugo vrijedi za N minus,;0:10:44.520000 - 0:10:47.520000
ali kažem, to su sad ovi tehnički, birokratski konstantni simboli koje dodajem,;0:10:47.520000 - 0:10:52.520000
koji mi zapravo nisu bitni ni za ovu relaciju, ni za ovu relaciju.;0:10:52.520000 - 0:10:56.520000
E, ali kaže, ako to uspijem napraviti, onda naravno iz toga slijedi da nemu vrijedi T.;0:10:57.520000 - 0:11:05.520000
Zašto? Jer pretpostavka je bila, nije ovdje pisalo, ali kad dokazujem ovaj smjer,;0:11:05.520000 - 0:11:10.520000
naravno, pretpostavka je da je T počuvana za podmodela.;0:11:10.520000 - 0:11:14.520000
Dakle, kad goti imam neki podmodel nekog modela od T, tada je i on model za T.;0:11:14.520000 - 0:11:21.520000
Dobro, znači, dovoljno je da kazat' ovo tu.;0:11:22.520000 - 0:11:24.520000
Pretpostavljamo da nije i onda opet, koji uvijek ulevio dijagramu,;0:11:24.520000 - 0:11:29.520000
neki skup nije ispunjiv, kontrapozicija teorema kompaktnosti.;0:11:30.520000 - 0:11:34.520000
Postoji konačno mnogo formula iz tog skupa, iz ovog tu skupa, koje nisu ispunjive.;0:11:34.520000 - 0:11:41.520000
Dobro, znači, to svakako možemo tako reć', ali možemo i ovako reć'.;0:11:41.520000 - 0:11:44.520000
Dakle, postoji konačno mnogo formula iz ovog tu skupa, znači, samo ovog,;0:11:44.520000 - 0:11:49.520000
koje nekako nisu, u smislu njihova konjunkcija, nije logička posljedica od ovog ovdje.;0:11:49.520000 - 0:11:54.520000
Kak' to zapravo slijedi? Znači, teorema kompaktnosti kaže,;0:11:54.520000 - 0:11:57.520000
postoje formule, konačno mnogo formula, znači, pod skup od T unija jednostavni dijagram od M.;0:12:01.520000 - 0:12:13.520000
I sad kaže, razvrstaj te formule. Dakle, neke su iz T, neke su iz jednostavnog dijagrama od M.;0:12:13.520000 - 0:12:18.520000
Naravno, neke su možda iz oba skupa, ali nije uopće bitno.;0:12:18.520000 - 0:12:21.520000
Znači, neke su ove tu iz T, a neke su ove tu, dakle, recimo, naprijed, da nisu iz T,;0:12:21.520000 - 0:12:27.520000
a jesu iz jednostavnog dijagrama ovdje.;0:12:27.520000 - 0:12:32.520000
I sad, ove tu nazovem sa G1 do Gm. Dakle, one svakako jesu od ovdje.;0:12:32.520000 - 0:12:41.520000
A ove tu, ne znam, nazovem sa H1 do Hn.;0:12:41.520000 - 0:12:48.520000
I sad šta sam dobio? Dobio sam da ovaj tu skup nije ispunjiv.;0:12:48.520000 - 0:12:55.520000
To mi daje teorema kompaktnosti, odnosno njegova kontrapozicija.;0:12:55.520000 - 0:12:59.520000
Što to znači? To znači da ne postoji model koji bi istovremeno bio i za ovo i za ovo.;0:13:01.520000 - 0:13:06.520000
A to znači da svaki model za ove tu sigurno nije model za sve ove ovdje.;0:13:07.520000 - 0:13:13.520000
E, ali svaki model za ove tu, mislim, naravno, oni su svi elementi od T.;0:13:13.520000 - 0:13:18.520000
Dakle, mogu jače reći, svaki model za T sigurno nije model za sve ove ovdje.;0:13:18.520000 - 0:13:24.520000
Jer svaki model za T mora specialno biti model za ovih nh ova.;0:13:24.520000 - 0:13:29.520000
Svaki model za T nije model za ovo.;0:13:30.520000 - 0:13:33.520000
To zapravo znači da je model za negaciju konjunkcije, odnosno ovako.;0:13:33.520000 - 0:13:42.520000
Nije model za konjunkciju, može, a to točno znači da konjunkcija nije logička posteljica od teorije T.;0:13:42.520000 - 0:13:50.520000
I sad opet ona ista priča koju smo već nekoliko puta pričali.;0:13:52.520000 - 0:13:58.520000
Dakle, opet ovi birokratski novi simboli koji su dodani,;0:13:58.520000 - 0:14:02.520000
da bi smo mogli govoriti o elementima strukture.;0:14:02.520000 - 0:14:05.520000
Sad ih moram ekstrahirat, znači, naravno, označim sa A1 do AN potez sve nove konstantske simbole;0:14:05.520000 - 0:14:14.520000
koje se pojavljuju u formulama G1 do Gm.;0:14:14.520000 - 0:14:17.520000
Aha, aha, aha, onda je možda bitno da ovi tu nisu, da ovi tu nemaju.;0:14:17.520000 - 0:14:22.520000
Znači ovako ćemo onda, da ovi nisu u, ovdje je A, ovi.;0:14:23.520000 - 0:14:29.520000
Za ove uopće nije bitno da nisu u T, ali za ove je bitno da nisu u dijagramu,;0:14:29.520000 - 0:14:34.520000
da nemaju te nove konstantske simbole.;0:14:34.520000 - 0:14:36.520000
Daj mi priključit da novi konstantski simbol završi samo ovdje.;0:14:36.520000 - 0:14:39.520000
Dakle, naravno, negak mogu ja tu granicu povući,;0:14:39.520000 - 0:14:44.520000
zapravo, vjenom dijagramu, dakle, koji ću li povući ovdje ili ovdje, ali zgodnije je ovako.;0:14:44.520000 - 0:14:50.520000
Dobro, na taj način onda svi ti novi konstantski simboli završaju s ove strane;0:14:50.520000 - 0:14:55.520000
i označim ih sa A1 do An potese.;0:14:55.520000 - 0:14:59.520000
Dobro, i sad kaže ovako, na M-u vrijedi taj G.;0:15:02.520000 - 0:15:09.520000
Naravno, jer, što je to ova priča,;0:15:10.520000 - 0:15:16.520000
jednostavni dijagram, mislim i potpuni dijagram, ali nebitno,;0:15:17.520000 - 0:15:20.520000
jednostavni dijagram je zatvoren na konjunkciju.;0:15:20.520000 - 0:15:22.520000
Dakle, svaki pojedini je iz delta od M, a onda, naravno, i G je element delta od M,;0:15:22.520000 - 0:15:35.520000
a to znači da vrijedi na strukturi M.;0:15:35.520000 - 0:15:39.520000
I, naravno, u njoj se ne mogu sad pojaviti, to sa samu konjunkciju napravio,;0:15:40.520000 - 0:15:44.520000
ne mogu se pojaviti neki drugi konstantski simboli.;0:15:44.520000 - 0:15:46.520000
Dakle, to su točno ti A1 do An potese.;0:15:46.520000 - 0:15:50.520000
Znači, to jest očito.;0:15:51.520000 - 0:15:53.520000
No, T ima za logičku posljedicu negaciju toga.;0:15:54.520000 - 0:15:58.520000
E, sad te svoja opet priča, dakle, no ti novi konstantski simboli se ne pojavnjuju u sigma,;0:16:02.520000 - 0:16:08.520000
a T je sigma teorija.;0:16:08.520000 - 0:16:10.520000
To zapravo znači da T, to je ona opet, univerzalna, uvođenje univerzalnog kvantifikatora,;0:16:11.520000 - 0:16:19.520000
zapravo ove tuja mogu tratirati kao slobodne konstantske simbole.;0:16:19.520000 - 0:16:24.520000
Dakle, oni se ne pojavljuju ni u kojoj predpostavci koju smo koristili u dokazu,;0:16:24.520000 - 0:16:28.520000
jer predpostavka sve dolazi iz T, dakle, mogu zaključiti ovdje.;0:16:28.520000 - 0:16:33.520000
Naravno, to je sad korištenje teorije dokaza u priči.;0:16:33.520000 - 0:16:37.520000
Da, ko ne voli teorije dokaza, može to napraviti pomoću teorije modela.;0:16:37.520000 - 0:16:41.520000
Isto onaj kak smo već bili napravili.;0:16:41.520000 - 0:16:43.520000
Dakle, šta ovo zapravo znači?;0:16:43.520000 - 0:16:45.520000
Ovo znači za svaku valuaciju, za svaku interpretaciju,;0:16:45.520000 - 0:16:49.520000
a interpretacija konstantskih simbola a1 do n;0:16:49.520000 - 0:16:53.520000
se može uvijek retrointerpretirati kao valuacija ovih variabli x1 do xn.;0:16:53.520000 - 0:17:03.520000
I onda reći za svaku interpretaciju od a1 potes,;0:17:04.520000 - 0:17:08.520000
to zapravo znači za svaki element od nosača od n.;0:17:08.520000 - 0:17:12.520000
A to onda možemo isto tako reći za svaku valuaciju od x1 i tako dalje.;0:17:13.520000 - 0:17:17.520000
Dakle, ključno je da se naravno taj a1 ne pojavljuje ovdje,;0:17:18.520000 - 0:17:21.520000
dakle, da stvarno mogu izbući, to je ona opet preneksna normalna forma.;0:17:21.520000 - 0:17:26.520000
Ovo je naša svaka simbola.;0:17:34.520000 - 0:17:36.520000
Ovako.;0:17:48.520000 - 0:17:49.520000
I onda, s obzirom na to da se ovi tu simboli ne pojavljuju ovdje,;0:17:52.520000 - 0:17:57.520000
onda to mogu izbući van.;0:17:57.520000 - 0:17:59.520000
I onda ovo samo reinterpretirati kao...;0:18:04.520000 - 0:18:09.520000
To se piše.;0:18:13.520000 - 0:18:14.520000
Piše nešto sa x1.;0:18:15.520000 - 0:18:18.520000
Ali kažem, to sam dvajdedeljno pričao prvi put kad smo imali takvo zaključivanje,;0:18:19.520000 - 0:18:23.520000
tamo još kod dokaza Lema o diagramu.;0:18:23.520000 - 0:18:26.520000
Dobro, u svakom slučaju, znači mogu dokazati ovo,;0:18:27.520000 - 0:18:31.520000
ne moram dokazivati, znači mogu jednostavno reći,;0:18:31.520000 - 0:18:34.520000
to je logička posljedica od te.;0:18:34.520000 - 0:18:36.520000
Međutim, sad je ključno, ovakva formula ima stvarno sindaksni oblik kakav treba.;0:18:36.520000 - 0:18:41.520000
Unutra se nalaze, počinje sa nekoliko, konačno,;0:18:41.520000 - 0:18:45.520000
mnogo univerzalnih kvantifikatora i nakon toga se nalazi utvorena formula.;0:18:45.520000 - 0:18:48.520000
Zašto? Jer, naravno, ovi g-ovi su, kaže tu, iz...;0:18:48.520000 - 0:18:54.520000
I sad je tu ključno da je to jednostavni diagram,;0:18:55.520000 - 0:18:57.520000
dakle, u jednostavnom diagramu žive samo otvorene formule.;0:18:57.520000 - 0:19:01.520000
I naravno konjunkcija otvorenih formula je također otvorena,;0:19:04.520000 - 0:19:07.520000
negacija toga je onda otvorena i ovo stvarno je sindaksno univerzalna rečenica.;0:19:07.520000 - 0:19:12.520000
A to znači da ona je univerzalna posljedica od teorije te,;0:19:12.520000 - 0:19:18.520000
dakle, ona se po definiciji nalazi u teoriji te crtica.;0:19:18.520000 - 0:19:21.520000
Međutim, te crtica vrijedi na EMU, pa onda na EMU vrijedi konkretno ta formula.;0:19:22.520000 - 0:19:28.520000
Sve formule iz te crtica, pa tako i ova ovdje.;0:19:29.520000 - 0:19:31.520000
Međutim, to je naravno nemoguće jer na EMU bi ispalo da,;0:19:31.520000 - 0:19:36.520000
tu piše, na EMU vrijedi konkretno ovo.;0:19:36.520000 - 0:19:39.520000
Naprimjer, kad bih x1 interpretirao baš s ovim, xn baš s ovim,;0:19:39.520000 - 0:19:44.520000
onda bi ispalo da sam dobio kontraprimjer za ovo ovdje.;0:19:44.520000 - 0:19:47.520000
Ne interpretirao, nego valuirao.;0:19:48.520000 - 0:19:50.520000
Našao sam konkretnu valuaciju s obzirom na koju ovo ne vrijedi,;0:19:50.520000 - 0:19:54.520000
dakle, ne može vrijedi to univerzalno.;0:19:54.520000 - 0:19:56.520000
Naravno, bitno je da su ove interpretacije tih konstantskih simbola stvarno unutar ovog EMA,;0:19:58.520000 - 0:20:03.520000
ali jasno, jer je sve krenulo od dijagrama od cm.;0:20:03.520000 - 0:20:08.520000
Dobro, i sad, primjena toga, dakle, ako se sjećate bili smo rekli da,;0:20:08.520000 - 0:20:16.520000
to smo sad nedano rekli, pa sigurno se sjećate,;0:20:17.520000 - 0:20:20.520000
teoriju grupa možemo svaziti kao univerzalnu ako proširimo jezik.;0:20:22.520000 - 0:20:26.520000
Ako dodamo, ovo se obično i dodaje, nekako da se uopće to ne zove proširenje jezika,;0:20:26.520000 - 0:20:32.520000
ali i ovo se obično smatra nekakim proširenjem jezika,;0:20:32.520000 - 0:20:35.520000
dakle, ako dodamo sad taj novi jednomjestni funkcijski simbol.;0:20:35.520000 - 0:20:40.520000
E sad, pomoću teorema očuvanja za podmodele,;0:20:40.520000 - 0:20:43.520000
mi možemo dokazati da je taj korak nužan.;0:20:43.520000 - 0:20:46.520000
Dakle, da ako ostavimo jezik ovakav, znači samo ovu tu kao signaturu,;0:20:46.520000 - 0:20:51.520000
onda smo sigurni da se to ne može napraviti.;0:20:51.520000 - 0:20:54.520000
Znači da se ne može teorija grupa aksijumatizirati koristit će samo univerzalna rječenica.;0:20:54.520000 - 0:20:59.520000
I sad, kako to napravimo, kaže ovako.;0:21:00.520000 - 0:21:02.520000
Uzmeš dva podmodela, recimo, na primjer, cijeli brojovi sa zbrajanjem i nulom;0:21:04.520000 - 0:21:10.520000
i prirodni brojovi sa zbrajanjem i nulom.;0:21:10.520000 - 0:21:12.520000
I sad primijetite šta imam.;0:21:13.520000 - 0:21:14.520000
Imam, M je svakako model za teoriju grupa, hoću reći M je grupa,;0:21:14.520000 - 0:21:19.520000
znači Z je grupa sa zbrajanjem i nulom.;0:21:19.520000 - 0:21:22.520000
A ovo tu nije grupa, jel?;0:21:22.520000 - 0:21:25.520000
Dakle, naravno, na primjer, nema inverza od broja 7,;0:21:25.520000 - 0:21:31.520000
s obzirom na zbrajanje.;0:21:31.520000 - 0:21:33.520000
Međutim, N je podmodel od M.;0:21:33.520000 - 0:21:36.520000
Naravno, nije elementarni podmodel, sad smo upravo rekli,;0:21:36.520000 - 0:21:38.520000
ali podmodel svakako je.;0:21:38.520000 - 0:21:41.520000
Zbrajanje na N-u je upravo restrikcija zbrajanja na Z-u.;0:21:41.520000 - 0:21:46.520000
Znači, 3 plus 4 je 7 i u N i u Z, jer su 3 i 4 iz N-u.;0:21:46.520000 - 0:21:51.520000
I šta još treba vrijediti? Nula u N-u je upravo ona ista nula kao u Z.;0:21:52.520000 - 0:21:56.520000
Da je bilo još relacijskih, onda bi one isto morali biti presici,;0:21:57.520000 - 0:22:00.520000
ali u ovom slučaju nema relacijskih simbola.;0:22:00.520000 - 0:22:02.520000
Dakle, sve što sam trebao provjeriti u vrijedi, znači, doista je podmodel.;0:22:02.520000 - 0:22:07.520000
I šta sad imam?;0:22:07.520000 - 0:22:08.520000
Imam podmodel strukture za teoriju grupa, koji sam po sebi nije podmodel za teoriju grupa.;0:22:08.520000 - 0:22:16.520000
Dakle, teorija grupa nije očuvana za podmodele.;0:22:16.520000 - 0:22:19.520000
Dakle, teorija grupa nije, preopolom teoremu,;0:22:19.520000 - 0:22:22.520000
ekvivalentna nijednoj univerzalnoj teoriji.;0:22:22.520000 - 0:22:25.520000
Dakle, ne mogu aksijomatizirati teoriju grupa koristeći samo univerzalne rečenice,;0:22:25.520000 - 0:22:31.520000
ako ostavim jezik ovakav.;0:22:31.520000 - 0:22:33.520000
Gdje je dokaz pada ako proširim jezik?;0:22:33.520000 - 0:22:36.520000
