Speech;Timestamp
dakle negacija vrijedi u svim modelima od T, točno znači da je negacija;0:17:56 - 0:18:00
logička postirica od T.;0:18:00 - 0:18:02
Primjeri potpunih i nepotpunih teorija, dakle svakako puno je lakše smisliti;0:18:05 - 0:18:09
primjer nepotpune teorije jer nekako nepotpunost je samo nešto što nisi opisao,;0:18:09 - 0:18:15
nekakva odrednica tvoje strukture koju nisi ulovio u teoriju.;0:18:16 - 0:18:21
Na primjer, teorija grupa sigurno nije potpuna jer to je valjda ono najprimitivniji,;0:18:24 - 0:18:29
ono što se valjda prvo napravi na nekoj ozbiljnoj algebri,;0:18:31 - 0:18:35
kao ha, definira se teorija grupa i onda se baš kaže,;0:18:35 - 0:18:39
ono, teorija grupa je ponosna na to što nije potpuna u smislu,;0:18:39 - 0:18:43
ima jako puno, jako različitih grupa,;0:18:43 - 0:18:46
jako puno stvari se u matematici ponaša na taj način,;0:18:46 - 0:18:51
dakle ima nekakvu asocijativnu operaciju, ima nekakve inverze,;0:18:51 - 0:18:54
ima nekakve jedinični elementi i tako to,;0:18:54 - 0:18:59
dakle hrpa toga matematički bitno različitog,;0:18:59 - 0:19:03
hoću reći ne izomorflog, se može modelirati u teoriji grupa.;0:19:03 - 0:19:07
Čitava poanta teorije grupa je da bude stravično primjenjiva;0:19:07 - 0:19:11
na razna područja matematike, a ovdje je samo vrlo trivialno,;0:19:11 - 0:19:16
recimo Z2 i Z3 sigurno nisu izomorfne.;0:19:16 - 0:19:20
Ineče, naravno ovdje recimo priča o, naravno nije da sam definirao,;0:19:20 - 0:19:27
ali jasno je kako bi se definirao lambda potpunosti,;0:19:27 - 0:19:29
dakle svi modeli kardinalnosti lambda su elementarno ekvalentni,;0:19:29 - 0:19:35
naravno onda ovo ne bi bio kontraprimjer, jer naravno Z2 i Z3;0:19:35 - 0:19:39
su različite kardinalnosti. Znate li koja je prva kardinalnost;0:19:39 - 0:19:44
gdje teorija grupa stvarno ima međusobno ne elementarno ekvivalentne modele?;0:19:44 - 0:19:51
Četiri. Četiri, da. A teorija abelovih grupa?;0:19:51 - 0:19:55
Jer za četiri je problem u tome što su i dalje sve...;0:19:57 - 0:20:01
A, ne, ne, da, sve su komutativne.;0:20:02 - 0:20:05
A, da, ok, onda je isto četiri, da.;0:20:07 - 0:20:09
Ali ono što sam zapravo htio pitat je, ali to se ne može u terminima potpunosti reći,;0:20:09 - 0:20:15
znači teorija ne abelovih grupa bi se mogla možda reći,;0:20:15 - 0:20:19
dakle naravno to nitko ne proučava.;0:20:19 - 0:20:22
To je šeste, dakle na šeste prvi put pojavi nekomutativnost,;0:20:22 - 0:20:26
odnosno možete imati grupu koja nije komutativna.;0:20:26 - 0:20:30
Ali, da, četiri je svakako ono gdje bismo prvi put dobili dva modela iste kardinalnosti,;0:20:30 - 0:20:36
ali ne elementarno ekvivalentne, jer valjda jedna od njih je z4 koja je ciklička,;0:20:36 - 0:20:40
a druga je ona z2 na kvadrat koja nije ciklička.;0:20:40 - 0:20:44
Ali cikličko zapravo ne možete zapisati u teoriji prvog reda,;0:20:46 - 0:20:51
dakle trebali biste nekak preciznije reći.;0:20:51 - 0:20:54
Ali dobro, možete reći, recimo, svaki element je reda 2,;0:20:54 - 0:20:57
to je ono što vrijedi u z2 na kvadrat, a ne vrijedi u z4.;0:20:57 - 0:21:01
Zašto cikličkost ne možete, jer nekako treba vam onaj n,;0:21:01 - 0:21:04
dakle nekako pišem, aha, tako, za svaki, za svaki element grupa,;0:21:04 - 0:21:08
okej, postoji element grupe, to je onaj jedinstveni, jedan generator,;0:21:08 - 0:21:13
takav da svaki element grupe je ovaj na neki prirodni broj.;0:21:13 - 0:21:17
Ali sad, naravno, nemate prirodne brojeve interno,;0:21:17 - 0:21:21
znači morate ih modelirati pomeću nekakve beskonačne funkcije.;0:21:21 - 0:21:25
Ili je ta, ili je njegov kvadrat, ili je njegova treća potencija,;0:21:25 - 0:21:28
i tako dalje, to naravno ne možete.;0:21:28 - 0:21:30
Da imate beskonačnu konjunkciju, to biste mogli sa skupom formula,;0:21:30 - 0:21:33
to smo već radili hrva puta, ali beskonačnu konjunkciju ne možete.;0:21:33 - 0:21:36
Ali kažem, to, naravno, nije nam sad toliko bitno,;0:21:36 - 0:21:39
samo da se malo prisijetimo nekih stvari iz algebre.;0:21:39 - 0:21:42
Teorija polja, karakteristika 0.;0:21:43 - 0:21:45
Dakle, sjećate se ono što smo pričali prošli put,;0:21:45 - 0:21:47
dakle imam nekakvu teoriju, nekakvih 9 aksijoma,;0:21:47 - 0:21:50
ili koliko već, koja opisuje zakone polja.;0:21:50 - 0:21:53
I onda još na to dodam sve one, znači to je sad beskonačno aksijoma,;0:21:54 - 0:21:58
teorija, dodam da nije karakteristike 2, nije karakteristike 3,;0:21:58 - 0:22:03
nije karakteristike 5, nije karakteristike 7,;0:22:03 - 0:22:06
i tako za svaki prim broj dodam da nije, jednostavno da 1 plus 1 plus 1 plus 1 plus 1,;0:22:06 - 0:22:12
na primjer, da nije karakteristike 5, da je to različito od 0.;0:22:12 - 0:22:15
Međutim, ta teorija i dalje nije potpuna, jer, hvala Bogu, imamo dva različita,;0:22:16 - 0:22:22
u smislu neizomorfna, čak i iste kardinalnosti ovdje, polja karakteristike 0.;0:22:22 - 0:22:29
Dakle, polje kompleksnih brojeva i polje realnih brojeva su oba polja,;0:22:29 - 0:22:34
oba su kardinaliteta kontinuum i oba su karakteristike 0,;0:22:34 - 0:22:40
ali ipak, na primjer, u C imate i.;0:22:40 - 0:22:45
Navrhno sam variablu nazvao i, ali...;0:22:50 - 0:22:53
Dobro, s druge strane, ako hoćeš baš, ali ga bar si zatvore na polja,;0:23:03 - 0:23:08
onda, opet, ta teorija nije potpuna, ali sad malo teže.;0:23:09 - 0:23:14
Dakle, naravno, s jedne strane možemo uzeti C,;0:23:14 - 0:23:16
a s druge strane nam treba nekakvo algebarsko polje,;0:23:16 - 0:23:19
koje će se pokazati zbog ovog četvrtog rezultata,;0:23:19 - 0:23:22
da ne spije biti karakteristike 0.;0:23:22 - 0:23:24
Dakle, ali naravno, onda je nekak teško to lijepo reći,;0:23:25 - 0:23:31
ali naravno znamo da je 2 prim broj, pa je onda ovo sigurno polje,;0:23:31 - 0:23:35
ono, konačno polje, a sad ga možemo algebarski zatvoriti.;0:23:35 - 0:23:38
Naravno, to je sad komplicirana nekakva limes produktna,;0:23:38 - 0:23:42
odnosno, koacijentna konstrukcija u algebri koja se radi,;0:23:42 - 0:23:45
ali negak intuitivno što radim?;0:23:45 - 0:23:47
Samo dodajem nultočke polinoma, dakle, jednostavno, što ovdje dobijem?;0:23:47 - 0:23:51
Dobijem, valjda, da x, baš ovaj isti x, dakle, plus 1,;0:23:51 - 0:23:55
nema nultočku, odnosno, ne, da je...;0:23:55 - 0:23:58
Znači, z2 ima svojstvo da je x na kvadrat uvijek 1, dakle, nikad...;0:24:05 - 0:24:13
Ne, x na kvadrat je x, dobro?;0:24:16 - 0:24:21
Znači, x na kvadrat minus x, odnosno, isto što i plus x,;0:24:22 - 0:24:26
i onda još, recimo, plus 1.;0:24:28 - 0:24:30
Dakle, to je, valjda, najjednostavniji polinom koji nema nultočku,;0:24:30 - 0:24:34
onda jednostavno dodam, dakle, smislim nekakav algebarski zakon koji sve stvari;0:24:35 - 0:24:43
koje bih smo htjeli zvati nultočkama, toga treba zadovoljava, dakle,;0:24:43 - 0:24:46
najčešće se gleda nekakav prstem polinoma, pa ga se onda pocijepa;0:24:46 - 0:24:51
po idealu generiranog stime, na taj način zapravo maknem iz priče sve višeg radnike;0:24:51 - 0:24:59
od x na kvadrat plus x plus 1, i onda zapravo ono što mi ostane;0:24:59 - 0:25:02
na neki način mogu zvati nultočkom.;0:25:02 - 0:25:05
Naravno, nije tako jednostavno jer ovo je polinom stupnja 2, pa bi trebao imati dvije nultočke,;0:25:05 - 0:25:09
pa onda nekako još, ovaj, i to rješim.;0:25:09 - 0:25:12
I što je najgore, to time proces nije gotov jer sam sad dobio nekakav novi groj,;0:25:12 - 0:25:17
da ga nazvati i2, kao to je i u z2, naravno, ali sad imam nove polinome,;0:25:17 - 0:25:24
recimo, ovako nešto što vjerojatno opet nema nultočku,;0:25:26 - 0:25:29
pa onda moram dalje proširivati.;0:25:29 - 0:25:32
Znači, to je nekakav iterativni proces u kojem se uvijek iznova dodaju nultočke polinoma;0:25:32 - 0:25:38
sako eficijentima iz onog prethodnog i može se vidjeti, naravno,;0:25:38 - 0:25:43
da to ostane u prebrojivu mnogo koraka i onda nakon što smo sve to napravili,;0:25:43 - 0:25:48
stvarno dobijemo nešto što se zove jednostavno algeborsko zatvorenje od z2.;0:25:48 - 0:25:53
I ono što je važno je da se karakteristika prije toga čuva.;0:25:53 - 0:25:56
Nekako, ako je ovo karakteristike 2, onda ovaj novi kojem dodam će također imat svojstvo;0:25:56 - 0:26:02
da je on plus on jednako nula. Zašto? Jer, naravno, jedinica je takva.;0:26:02 - 0:26:08
A jedinica je z2, znači, na primjer, i2 plus i2 uvijek mogu zapisati kao i2 puta 1 plus i2 puta 1,;0:26:09 - 0:26:18
odnosno distributivnost i sad svojstvo nule.;0:26:18 - 0:26:24
Znači, ljepota polja je da imaju jedinicu. To uopće nije, to ne možete napraviti uopće nijetim prstanovima,;0:26:24 - 0:26:32
ali kod polja je dovoljno gledat' koliko puta jedinica se mora zbrojiti samo sa sobom da dobijete nulu.;0:26:32 - 0:26:38
Onda, naravno, svi ostali elementi moraju se dovoljavati to isto.;0:26:38 - 0:26:42
Dobro, e, ali, znači, ovo smo mogli jer nisu, ono, nisu jednako zatvorena.;0:26:44 - 0:26:52
Ovo smo mogli jer nisu jednake karakteristike. Ako propišemo i jedno i drugo, onda zapravo dobijemo potpuno teoriju.;0:26:52 - 0:26:59
Dakle, algebarski zatvorena polja, karakteristike nula.;0:26:59 - 0:27:02
I sad ću neko reći, čekaj, kak je to uopće teorija? Dakle, da su karakteristike nula?;0:27:02 - 0:27:06
To sam rekao, znači, imamo onih devet akcijela polja i još beskonačno mnogo njih koji kažu da nije karakteristike 2, 3, 5, 7, 11 itd.;0:27:06 - 0:27:15
A kak da je algebarski zatvoreno? Pa opet moram nekako reći, svi polinomi, naravno ne svi, svi valjda stupnja 1 ili većeg imaju nulje točke.;0:27:16 - 0:27:25
I onda to, naravno, na primjer, jedna takva rečenica je za svaki a, za svaki b, za svaki c.;0:27:26 - 0:27:34
E sad, nešto sam pričao sam to prošli put, ali sam zaboravio jednu stvar reći.;0:27:36 - 0:27:39
Naravno, a nije nula, povlači postoji x.;0:27:39 - 0:27:43
Znači, ovo je naravno množenje u polju. Dakle, ovo je sad nekakva rečenica u toj teoriji polja koja zapravo kaže da svaki kvadratni polinom,;0:27:50 - 0:28:00
