Speech;Timestamp
Ha, vrijedi negakav P i sad tijeli bismo reći od duplo V. Dobro.;0:03:27.600000 - 0:03:33.160000
Al, znači, tu bi trebala biti varijabla, je li ne možemo baš uvrštavati nekako.;0:03:33.660000 - 0:03:39.020000
Dobro. Ono što ćemo, jer ovaj duplo V će valjda biti u nosaču.;0:03:39.220000 - 0:03:43.740000
Dobro. Znači, naša struktura prvog reda će negako biti nosač,;0:03:43.940000 - 0:03:49.260000
ajde, M, dobro, ili, ajde, duplo V ću napisat da se zove isto.;0:03:49.460000 - 0:03:53.020000
Ok, duplo V. I biće ona interpretacija ovih simbola Fi. Dobro.;0:03:53.220000 - 0:03:59.620000
Mislim da se to zove interpretacija. Dobro.;0:04:00.620000 - 0:04:03.080000
Znači, hoćemo da na M bude istiljito što?;0:04:03.280000 - 0:04:07.720000
Nekakav P od X, u redu, P od X gdje uvrstim duplo V.;0:04:07.920000 - 0:04:14.520000
Znači, ovaj duplo V nekak dolazi iz nosača naše strukture prvog reda,;0:04:14.720000 - 0:04:21.840000
pa ima smisa da se tu ovoga ubaci u priču nekakva valuacija koja je ta;0:04:22.040000 - 0:04:27.120000
koja zapravo na mjesto X-a stavi ove duplo V.;0:04:27.120000 - 0:04:29.900000
Jel ima to smisla? Znači, ne uvrštavamo nekakvi konstantski simbol duplo V,;0:04:30.100000 - 0:04:34.140000
nego zapravo valuiramo X sa ovoga elementom nosača. Dobro.;0:04:34.340000 - 0:04:42.940000
Nekak sad mogo sam napisat malo P od X, ali recimo da ćemo koristiti velika slova.;0:04:45.940000 - 0:04:51.740000
Dobro. Znači, za svaki P i iz Fi, za svaku propozicijsku variablu,;0:04:52.360000 - 0:04:58.280000
napravimo si jedan unarni relacijski simbol P i. Dobro, P i jedan.;0:04:58.480000 - 0:05:03.560000
Znači, svaki kripkao model M vrv se može shvatiti kao sigma struktura,;0:05:04.960000 - 0:05:10.560000
s time da naravno interpretacija simbola R će biti baš ova relacija ovdje.;0:05:11.360000 - 0:05:20.960000
Dobro. A interpretacija od P i će biti baš skup V od P i,;0:05:20.980000 - 0:05:30.980000
odnosno skup svih svijetova, svih elementa nosača,;0:05:31.180000 - 0:05:34.180000
gdje je P i istinita u ovom modelu. Dobro.;0:05:34.380000 - 0:05:38.780000
Recite, je li to jasno za sad? Ok.;0:05:39.380000 - 0:05:41.980000
Znači, samo želimo prevesti modelni svijet u nekakav svijet analogike prvog reda.;0:05:42.180000 - 0:05:48.380000
Znači, nekako strukture prenosimo, odnosno prenosimo formule.;0:05:49.300000 - 0:05:54
E sad kak ćemo prenijet formule?;0:05:54.200000 - 0:05:55.600000
To će se zvat standardna translacija modelne formule. Dobro.;0:05:55.800000 - 0:05:58.600000
Ima naravno rekurzivnu definiciju, jer su nam i formule rekurzivno definirane.;0:05:58.800000 - 0:06:03.400000
Dakle, po strukturi formule idemo, jel? Modelne formule.;0:06:03.600000 - 0:06:07
Znači, prvo se zapitan kak prevedem ovu propozicijsku variablu.;0:06:07.200000 - 0:06:15.200000
Pa naravno sad moram si izabrat neko slovo da mi bude individualna variabla u logici prvog reda.;0:06:15.420000 - 0:06:22.220000
Znači, evo, izaberem nekakav X, pa sad kažem što je STX PI.;0:06:22.420000 - 0:06:28.020000
To će biti ovako, veliko PI od X. Dobro.;0:06:28.220000 - 0:06:31.020000
Sad, u nekom trenutku smo za neku našu bazu ovih veznika uzeli falsun, kondicional i boks.;0:06:31.220000 - 0:06:40.220000
Pa onda sad idemo to troje prevesti.;0:06:40.420000 - 0:06:43.020000
Znači, vidite, imamo ovaj X na raspolaganju,;0:06:43.040000 - 0:06:47.240000
pa sad za falsun nam je nekako najjednostavnije uzeti X je različito od X.;0:06:47.440000 - 0:06:52.440000
Mislim, zamisljivo je da ga imamo i kao nekakvu logičku konstantu u teoriji prvog reda,;0:06:52.640000 - 0:06:57.840000
ali nekak, ajde, dogovorite se, valjda sa profesorom Vukovićem da uvijek,;0:06:58.040000 - 0:07:03.040000
a valjda i u ovom kolegiju, jel, da imate ove,;0:07:03.240000 - 0:07:07.440000
da u svakoj signaturi, u teorijama prvog reda imate nekako jednakost.;0:07:08.260000 - 0:07:14.860000
I sad, znači, ako hoćete normalne, onda se jednakost baš interpretira kao jednakost.;0:07:15.060000 - 0:07:22.260000
Nije sa to sve naročito bitno.;0:07:22.460000 - 0:07:24.260000
Ali, recimo, da jednakost imamo, a falsun nemamo, pa onda možemo ovako nešto napisati.;0:07:24.460000 - 0:07:29.860000
Jel, znači, negacija od X jednako X ili ovako hraće X je različito od X. Dobro.;0:07:30.060000 - 0:07:34.660000
Ok. Ovo tu jednostavno propadne, jel, znači, kad imamo kondicional,;0:07:35.480000 - 0:07:43.480000
standardna translacija je tak da standardno translatiramo prvu formulu, kondicional drugu.;0:07:43.680000 - 0:07:50.080000
Nekak je, valjda, dosta jasno da će se tak stvar općenito ponašati prema svim bulovskim veznicima, jel.;0:07:51.880000 - 0:08:01.080000
Ono gdje se, naravno, komplicira i zašto uopće o tome pričamo je na;0:08:01.900000 - 0:08:07.300000
novinama kod modelnih formula, a to je ovaj BOX, jel tako.;0:08:11.300000 - 0:08:15.300000
Znači, do sad smo imali samo sudove.;0:08:15.500000 - 0:08:17.300000
Ovoga, znači, SCX od BOX-FI je što? Pa nekak je jasno.;0:08:18.300000 - 0:08:23.500000
Znači, ako X ima sljedbenika, na njemu ovoga mora vrijediti fi.;0:08:23.700000 - 0:08:29.500000
Ako ima nekog drugog sljedbenika, i na njemu mora vrijediti fi.;0:08:29.520000 - 0:08:31.920000
Znači, za sve njegove sljedbenike, na tim sljedbenicima vrijediti fi.;0:08:32.120000 - 0:08:36.720000
Dobro. Ej, sad kaže gdje je Y nova variabla.;0:08:36.920000 - 0:08:39.920000
Pa jasno. Znači, ne bi, kak bi sad tu bilo ono za svaki X, XRX, razumijete,;0:08:40.120000 - 0:08:47.920000
znači, potuklo bi se. Tu ne možemo proći sa reciklažom.;0:08:48.120000 - 0:08:52.920000
Dobro. Term slobodan za variablu u formuli i takve stvari, al.;0:08:53.120000 - 0:08:57.420000
Ovdje nije slobodan.;0:08:57.620000 - 0:08:58.920000
Dobro. Znači, ono zašto smo to uopće radili, naravno,;0:08:59.620000 - 0:09:05.920000
je zato da na svijetu bude fi, ako i samo ako je na modelu,;0:09:06.120000 - 0:09:10.920000
sad kao u strukturi prvog reda, isto to.;0:09:11.120000 - 0:09:14.920000
Znači, vrijedi fi kao na svijetu duplo V, odnosno,;0:09:15.120000 - 0:09:17.420000
kad se X valuira sa elementom duplo V iznosača ovog tu M.;0:09:17.620000 - 0:09:24.420000
Dobro.;0:09:24.620000 - 0:09:25.920000
Ajde, možemo o tome možda malo razmisljeti, odnosno, malo pisat.;0:09:26.840000 - 0:09:30.840000
Da vidimo šta ovo znači. Znači, ako na M, na duplo V vrijedi fi.;0:09:46.340000 - 0:09:53.340000
Šta bi to značilo?;0:09:54.340000 - 0:09:55.840000
Aha, dobro, fi. Ajde, naravno, sad zanima me, recimo, ovaj, diamond psi.;0:09:56.840000 - 0:10:02.340000
Dobro. Znači, obično ću radit samo ovaj,;0:10:02.540000 - 0:10:05.840000
ajmo reći, slučaj modelnog operatora u formuli,;0:10:08.340000 - 0:10:10.840000
jer ove druge slučaje u indukciji možete sami vrlo jednostavno,;0:10:11.040000 - 0:10:16.340000
mislim, možete i ovoga samo, ajmo recimo, da nešto pokažem.;0:10:16.540000 - 0:10:19.340000
Znači, šta to znači? To znači da postoji V takav da...;0:10:20.340000 - 0:10:24.340000
Dobro, neću pisat stalno M.;0:10:25.260000 - 0:10:26.760000
V je istinito psi, jel' tako?;0:10:27.760000 - 0:10:31.260000
E sad, imamo ovdje... Aha, i V, sorry, duplo V, R, V i ovo.;0:10:32.260000 - 0:10:38.760000
Ok? E sad, znači, ovdje nam dolazi u igru pretpostavka indukcije, jel'?;0:10:39.260000 - 0:10:45.760000
Znači, šta kaže pretpostavka indukcije?;0:10:46.260000 - 0:10:48.260000
Ako imam da na M, V vrijedi psi, onda na M vrijedi ovako, dobro?;0:10:48.460000 - 0:10:53.760000
Znači, postoji V, takav da V, R, V, to je znači pretpostavka indukcije, dobro?;0:10:54.760000 - 0:11:02.260000
V, R, V i na M, S, T, evo recimo, Y ovoga...;0:11:04.760000 - 0:11:13.760000
Ne, kak' smo rekli, phi, da, phi.;0:11:16.260000 - 0:11:20.260000
Aha, psi u ovom slučaju, psi.;0:11:21.260000 - 0:11:23.260000
Duplo V, jel'? Aha, ne, V.;0:11:24.760000 - 0:11:27.760000
Ovako, dobro?;0:11:28.760000 - 0:11:30.760000
Šta ima? Znači, na V vrijedi psi, odnosno po pretpostavci indukcije ovo tu, u redu.;0:11:32.760000 - 0:11:37.760000
E, i sad, šta mogu reć'?;0:11:38.760000 - 0:11:40.760000
Mogu reć', vidite, šta ovo znači V, R, V?;0:11:41.760000 - 0:11:46.760000
To mi zapravo znači da je na M, istina što?;0:11:47.260000 - 0:11:50.760000
Ajmo reći, X, R, Y, ili mogu ovak' pisat', ako hoćete, R, X, Y,;0:11:51.180000 - 0:11:58.180000
gdje se ovi valuiraju sa V i V, dobro?;0:11:58.680000 - 0:12:02.180000
I na M je isti bitar S, T, Y, psi od V, dobro?;0:12:02.680000 - 0:12:16.680000
Jel' to za sad ok? Kak' vam se čini?;0:12:21.680000 - 0:12:26.680000
Dobro? Ok?;0:12:28.680000 - 0:12:30.680000
E, i sad, u biti šta to sve skupa kaže?;0:12:31.180000 - 0:12:35.680000
Znači, na M će zapravo, ako malo razmislite, biti istina da postoji Y,;0:12:36.180000 - 0:12:45.180000
takav da je R od X, Y,;0:12:45.600000 - 0:12:49.600000
i S, T, Y, psi valuirano sa V, dobro?;0:12:50.600000 - 0:13:00.100000
I to sve valuirano sa čime?;0:13:00.600000 - 0:13:03.100000
Postoji Y, da, to sve valuirano sa duplime izvana, jel' tako?;0:13:07.100000 - 0:13:12.100000
Dobro.;0:13:12.520000 - 0:13:14.520000
Znači, na M je istina ovo, S, T, X,;0:13:15.520000 - 0:13:33.520000
X od D, psi valuirano sa duplime.;0:13:34.440000 - 0:13:43.440000
Dobro? Znači, ništa nisam napravio, samo sam raspisao definicije;0:13:45.440000 - 0:13:49.440000
i malo pokupio ovaj I, koji je zapravo možda bolje ovak' pisat',;0:13:49.940000 - 0:13:54.440000
pokupio ga u stvarno I na strukturi prvog reda.;0:13:55.440000 - 0:13:59.940000
Recite, jel' ima kakvih pitanja u vezi s tim?;0:14:00.440000 - 0:14:02.440000
Dobro.;0:14:04.440000 - 0:14:06.440000
Znači, ak' nešto ne vjerujete, slobodno probajte i ovu drugu stranu,;0:14:06.440000 - 0:14:10.440000
mislim, bit' će isto, stvarno će vrijediti tu request,;0:14:10.440000 - 0:14:13.440000
i probajte raspisati ove bulovske slučaje.;0:14:13.440000 - 0:14:17.440000
Dobro.;0:14:18.440000 - 0:14:20.440000
E, a sad ide ovaj lagani dio, naravno,;0:14:20.440000 - 0:14:22.440000
koji kaže da ovo globalno funkcionira ak' se tu stavi za svaki.;0:14:23.440000 - 0:14:27.940000
Pa to je negak jasno.;0:14:28.440000 - 0:14:30.440000
Znači, šta znači, na M istina, aha, pardon,;0:14:30.860000 - 0:14:36.860000
M forsira fi, ako i samo ako za sve duplo V iz nosača,;0:14:37.860000 - 0:14:46.860000
na duplo V istinita fi.;0:14:48.860000 - 0:14:51.860000
Šta tu piše? Ako i samo ako na M je istinita,;0:14:52.860000 - 0:14:59.360000
znači kao na strukturi prvog reda,;0:15:00.280000 - 0:15:02.280000
istinita standardna translacija po x od fi valorirana sa duplim V.;0:15:02.280000 - 0:15:07.280000
Ok.;0:15:07.780000 - 0:15:09.780000
Tu mi još hvala i za sve, dobro?;0:15:12.780000 - 0:15:14.780000
Za sve duplo V ovo tu.;0:15:14.780000 - 0:15:18.780000
Dobro.;0:15:18.780000 - 0:15:19.780000
A to je baš, ono, definicija istinitosti;0:15:19.780000 - 0:15:21.780000
univerzalno kvantificirane formule za sve V iz nosača, jel?;0:15:22.780000 - 0:15:27.780000
Dobro, budete sami.;0:15:28.200000 - 0:15:29.200000
Znači, na M je istinita za svaki x st x od fi.;0:15:29.200000 - 0:15:37.200000
Dobro, znači skoro trivijalno, jedno kad imate ovaj komad.;0:15:39.200000 - 0:15:42.200000
Dobro.;0:15:43.200000 - 0:15:44.200000
I zašto bi sad svaka modelno definabilna klasa modela,;0:15:45.200000 - 0:15:50.200000
odnosno točkovnih modela, bila elementarna?;0:15:50.200000 - 0:15:53.200000
Kako to slijedi?;0:15:53.620000 - 0:15:57.620000
Znači, što znači modelno definabilna?;0:15:59.620000 - 0:16:01.620000
Znači da postoje formule koje točno jesu na modelima;0:16:01.620000 - 0:16:07.120000
ili točkovnim modelima iz te klase istinite,;0:16:07.120000 - 0:16:10.120000
a ovoga, ono, to su točno ti modeli ili točkovni modeli;0:16:10.120000 - 0:16:18.120000
na kojima je istinita dan skup formula.;0:16:19.040000 - 0:16:26.040000
I sad, koje su to onda formule logike prvog reda;0:16:28.040000 - 0:16:31.040000
koje onda definiraju u logici prvog reda tu klasu?;0:16:31.040000 - 0:16:38.040000
Pa samo sve standardne translacije.;0:16:38.040000 - 0:16:40.040000
Dobro, znači napravimo sve standardne translacije;0:16:40.040000 - 0:16:43.040000
i točno one će nam definirati istu klasu.;0:16:43.040000 - 0:16:46.040000
Ok.;0:16:46.960000 - 0:16:48.960000
E, i sad evo malo primjera.;0:16:49.960000 - 0:16:51.960000
Ne znam sad baš jel jako potrebno, ali ajde idemo.;0:16:52.960000 - 0:16:56.960000
Znači, možda je ovo zgodno.;0:16:56.960000 - 0:16:58.960000
Znači, sjedite se šta smo rekli, gdje je vrijedi,;0:16:58.960000 - 0:17:01.960000
koji su to točno svjetovi u nekakvim modelima,;0:17:01.960000 - 0:17:06.960000
za koje vrijedi, odnosno na kojima vrijedi ova formula Diamond True.;0:17:06.960000 - 0:17:11.960000
To su oni koji nisu terminalni, odnosno imaju sljedbedih, je li tako?;0:17:12.880000 - 0:17:16.880000
I pogledajte, to točno tu piše, je li tako?;0:17:16.880000 - 0:17:19.880000
Znači, šta smo rekli ovoga, čim imamo Diamond,;0:17:19.880000 - 0:17:22.880000
postoji Y, tako da XRY i STY True, dobro.;0:17:22.880000 - 0:17:27.880000
Naravno True je sad negacija od False, ne?;0:17:27.880000 - 0:17:30.880000
To je onda Y jednako Y, dobro.;0:17:30.880000 - 0:17:33.880000
I to mogu jednostavno maknuti,;0:17:33.880000 - 0:17:35.880000
jer znači tu nas zanima samo semantički ovoga,;0:17:35.880000 - 0:17:38.880000
samo nas zanima značilje tih formula.;0:17:38.880000 - 0:17:41.880000
Znači, standardna translacija od Diamond T;0:17:42.300000 - 0:17:44.800000
nije jednaka u ovoj formuli,;0:17:44.800000 - 0:17:46.800000
ali je logički ekvivalent na ovoj formuli.;0:17:46.800000 - 0:17:49.800000
Dobro, onda šta smo rekli ovo tu je valjda refleksivnost, je li tako?;0:17:51.800000 - 0:17:56.800000
Dobro, sad ono kako se tu završi malo ružnije izgleda,;0:17:59.800000 - 0:18:03.800000
ali znači za svaki Y koji bi ovoga,;0:18:03.800000 - 0:18:08.800000
koji bi bio sljedbenik od X-a,;0:18:09.720000 - 0:18:14.720000
tamo vrijedi P.;0:18:14.720000 - 0:18:16.720000
Ako je to istina, onda na samom svijetu vrijedi P.;0:18:16.720000 - 0:18:20.720000
Dobro? I tako.;0:18:20.720000 - 0:18:22.720000
Ovoga, evo ne znam, ovaj tu box,;0:18:23.720000 - 0:18:25.720000
vidite kad ga raspišete i onda imate još jedan box.;0:18:25.720000 - 0:18:29.720000
Onda se baš nekako ovoga,;0:18:29.720000 - 0:18:32.720000
onako, fraktalno čini,;0:18:32.720000 - 0:18:35.720000
i onda znači nekako ste u gnjezdi ili cijelu stvar opet.;0:18:36.640000 - 0:18:39.640000
Ne znam, je li treba to nekako prolaziti posebno;0:18:41.640000 - 0:18:44.640000
ili mislim da je dosta ovako jasno.;0:18:44.640000 - 0:18:47.640000
Znači, samo primjenjujete ova tu pravila.;0:18:48.640000 - 0:18:50.640000
Jedino, ajde, malo je možda nezgodno,;0:18:50.640000 - 0:18:52.640000
znači ovo šta sam rekao, dakle tu se primjenjuje pravilo na true,;0:18:52.640000 - 0:18:56.640000
a kao tu nismo baš rekli,;0:18:56.640000 - 0:18:58.640000
znači to bi bilo negacija od false, jel?;0:18:58.640000 - 0:19:05.640000
I trebalo još pokazati da će standardna translacija;0:19:05.760000 - 0:19:08.760000
ono homomorpno propasti u ovom smislu za svaki bulovski vesnik.;0:19:08.760000 - 0:19:13.760000
I onda možete ovo, ili možete napisati,;0:19:13.760000 - 0:19:16.760000
zapravo bi još preciznije bilo sve napisati u ovim terminima;0:19:16.760000 - 0:19:20.760000
i onda zapravo raditi.;0:19:20.760000 - 0:19:22.760000
Ok, znači to je standardna translacija.;0:19:24.760000 - 0:19:26.760000
E, i sad zašto nam je to bilo jako važno?;0:19:26.760000 - 0:19:29.760000
Znači, sad smo zapravo vidjeli da svaka modalna formula;0:19:30.760000 - 0:19:34.760000
ima ekvivalentnu formulu prvog reda.;0:19:34.880000 - 0:19:37.880000
Sad smo govorili o točkovnim modelima i o modelima.;0:19:37.880000 - 0:19:40.880000
Isto tako vidjeli smo da obrat ne vrijedi.;0:19:41.880000 - 0:19:44.880000
Znači, da nije baš da svaka formula prvog reda;0:19:44.880000 - 0:19:50.880000
ima negako ekvivalentnu modalnu.;0:19:50.880000 - 0:19:53.880000
Jer šta, kad bi tako bilo, onda bi refleksivnost modela,;0:19:54.880000 - 0:19:57.880000
čim je elementarno svojstvo, bilo i modalno svojstvo,;0:19:57.880000 - 0:20:00.880000
odnosno klasa takvih modela bi bila modalno definabilna, a nije.;0:20:01 - 0:20:07
Znači, ono što nas sad zanima je;0:20:08 - 0:20:13
ako nemaju sve sigma formule, modalni ekvivalent, koje to imaju?;0:20:13 - 0:20:19
Sad, nisam zadovoljan s tim da ostanemo na tome da;0:20:20 - 0:20:24
samo standardne translacije imaju.;0:20:25 - 0:20:28
Jer standardnih translacija nekak nema tako puno.;0:20:28.120000 - 0:20:31.120000
Mislim, očito će biti rupićasto.;0:20:33.120000 - 0:20:35.120000
E sad, malo manje je rupićasto ako kažemo;0:20:36.120000 - 0:20:40.120000
ekvivalentne formule,;0:20:41.120000 - 0:20:43.120000
standardnim translacijama. Dobro, i naravno da ćemo to reći,;0:20:45.120000 - 0:20:48.120000
jer ne zanimaju me samo ružne formule, zanimaju me formule koje isto to znače.;0:20:48.120000 - 0:20:52.120000
Dobro.;0:20:52.240000 - 0:20:53.240000
Ali, ovoga, ne možemo to sad ovak možda odmah reći,;0:20:54.240000 - 0:20:58.240000
znači, već je dovoljno dobro da smo se zapitali to.;0:20:58.240000 - 0:21:01.240000
E sad, zašto je dovoljno dobro?;0:21:01.240000 - 0:21:03.240000
Zato što sad možemo počet popisivati neka svojstva;0:21:03.240000 - 0:21:07.240000
modalnih formula, i jednom kad dovoljno toga napišemo,;0:21:08.240000 - 0:21:13.240000
dobro, znači, jednom kad dovoljno toga napišemo,;0:21:14.240000 - 0:21:17.240000
znači, negakve invarijantnosti i tak,;0:21:18.240000 - 0:21:20.240000
onda ćemo možda dobiti odmah i drugi smjer.;0:21:20.360000 - 0:21:24.360000
Znači, ako su modalne formule invarijantne na razne stvari,;0:21:25.360000 - 0:21:29.360000
recimo, evo, na bisimulacije ovoga, ili imaju bilo kakva drugčija svojstva,;0:21:30.360000 - 0:21:36.360000
onda u jednom trenutku, možda kad ih dovoljno napišemo,;0:21:36.360000 - 0:21:40.360000
ćemo se zapravo moći vratiti u suprotnom smjeru.;0:21:40.360000 - 0:21:44.360000
I stvarno, zapravo, će biti potrebna samo jedna jedina stvar.;0:21:44.360000 - 0:21:48.360000
Znači, sigma formula f od x je ekvivalentna;0:21:48.480000 - 0:21:51.480000
standardne translaciji neke modalne formule,;0:21:51.480000 - 0:21:54.480000
ako i samo ako je invarijantna na bisimulacije.;0:21:54.480000 - 0:21:57.480000
Dobro, e sad šta znači invarijantna na bisimulacije?;0:21:57.480000 - 0:22:00.480000
Pa nekak, bisimulacije smo definirali u ovom modalnom svijetu,;0:22:01.480000 - 0:22:05.480000
pa možemo iskoristiti tu čiljenicu.;0:22:05.480000 - 0:22:08.480000
Znači, ako za sve točkovne modele mv i m'v' vrijedi,;0:22:08.480000 - 0:22:13.480000
ako postoji bisimulacija z između kripke ovih modela m i m'v',;0:22:13.600000 - 0:22:18.600000
takva da je duplo v u bisimulaciji sa duplo v';0:22:18.600000 - 0:22:23.200000
e i sad prelazimo u, ajmo reći, elementarnu ekvivalentnost nekako.;0:22:23.200000 - 0:22:28.200000
Znači, hoćemo reći da su iste formule istinite.;0:22:28.200000 - 0:22:31.200000
Znači, tada je na m, kao strukturi prvog reda,;0:22:31.200000 - 0:22:35.200000
istinita f od x, kad x valuiramo sa duplo v,;0:22:35.200000 - 0:22:39.200000
ako i samo ako je takva situacija u m'v', odnosno u m'v',;0:22:39.200000 - 0:22:43.200000
će biti istina f od x valuiramo sa, gdje je x valuiramo sa duplo v crta.;0:22:43.200000 - 0:22:47.920000
Ok?;0:22:47.920000 - 0:22:48.920000
I sad, dobro.;0:22:50.920000 - 0:22:52.920000
Koji vam se smjer čini nekako jednostavniji?;0:22:54.920000 - 0:22:57.920000
Pa najjednostavniji one koje već imamo, jel' tako?;0:22:59.920000 - 0:23:02.920000
Znači, rekli smo, ako imamo formulu ekvivalentnost standardnoj translaciji,;0:23:02.920000 - 0:23:07.920000
onda je invariantna na bisimulacije, dobro?;0:23:07.920000 - 0:23:09.920000
Ali ovaj drugi smjer je jako gadan.;0:23:09.920000 - 0:23:12.920000
Ok. Dobro.;0:23:13.640000 - 0:23:15.640000
E, sad ovako. Znači, u nekom trenutku smo bili, spominjali...;0:23:19.640000 - 0:23:26.640000
Smo bili, spominjali, ja mislim da ćemo raditi četiri važne konstrukcije;0:23:43.640000 - 0:23:48.640000
modela i okvira od drugih modela i okvira.;0:23:48.640000 - 0:23:51.640000
Znači, rekli smo, generirani podokviri i podmodeli,;0:23:52.640000 - 0:23:55.640000
surjektivni ograničeni morfizmi, disjunktne unije;0:23:55.640000 - 0:23:58.640000
i sad ćemo još reći što je ultrafiltersko proširenje. Dobro?;0:23:58.640000 - 0:24:01.640000
Ok. Hajde, idemo polako.;0:24:02.640000 - 0:24:04.640000
Znači, recimo da krenem sa nekim kripka ovim modelom.;0:24:05.640000 - 0:24:09.640000
Napravit ću sljedeće.;0:24:10.360000 - 0:24:13.360000
Aha, možda samo da prvo kažem zašto.;0:24:14.360000 - 0:24:16.360000
Znači, šta smo ono bili rekli?;0:24:16.360000 - 0:24:18.360000
Znači, bili smo rekli da ak su dva svijeta bisimulirane,;0:24:19.360000 - 0:24:26.360000
ovaj iz recimo M, ovaj iz M crta,;0:24:26.360000 - 0:24:29.360000
onda će biti elementarno ekvivalentni.;0:24:30.360000 - 0:24:32.360000
E, i zanima nas kakva je situacija s obratom.;0:24:32.360000 - 0:24:35.360000
Obrat ne vrijedi, u redu, obrat ne vrijedi.;0:24:35.360000 - 0:24:38.360000
Ali je fora u tome da će ovo dovesti do bisimulacije negdje drugdje.;0:24:38.580000 - 0:24:46.080000
Odnosno, ako pogledamo glavni ultrafiltar generiran svijetom W,;0:24:46.080000 - 0:24:53.080000
i glavni ultrafiltar generiran svijetom V,;0:24:53.080000 - 0:24:57.080000
