Speech;Timestamp
Na ovo tu sam htio i onak primijenit, pa...;0:02:12 - 0:02:15
A1, povlači A.;0:02:16 - 0:02:17
Uči A.;0:02:18 - 0:02:19
Znam da vidim koliko mi zagradate.;0:02:27 - 0:02:29
Znači...;0:02:30 - 0:02:31
Ovo je instanca šeme A2, jel tako?;0:02:36 - 0:02:40
Pa sad modus ponensom na jedinicu i dvojku.;0:02:41 - 0:02:44
Znači, ovoga dobijemo onak.;0:02:49 - 0:02:51
Dobro.;0:03:01 - 0:03:02
Sad opet A1, jel?;0:03:03 - 0:03:05
Jer ovo tu je doslovno A1.;0:03:06 - 0:03:08
Dobro.;0:03:13 - 0:03:14
I peto.;0:03:15 - 0:03:16
A, povlači A.;0:03:17 - 0:03:18
Tako da primijenimo modus ponens na...;0:03:19 - 0:03:22
3, 4.;0:03:23 - 0:03:24
Jel dobro to?;0:03:25 - 0:03:26
3, 4.;0:03:27 - 0:03:28
Jel dobro to?;0:03:29 - 0:03:30
Evo, znači nije super, jel?;0:03:32 - 0:03:34
Ajde da vidimo kak će postati više manje super.;0:03:35 - 0:03:38
Znači, sistemi prirodne dedukcije, oni u principu imaju samo pravila izvoda.;0:03:39 - 0:03:43
Ako govorimo sad o dokazima, jel?;0:03:45 - 0:03:48
Možemo mi dodati pretpostavke negakve, naravno.;0:03:49 - 0:03:52
Ali, ovoga, postoje pravila koje imaju takozvane privremene pretpostavke.;0:03:53 - 0:03:58
Dobro, i njih treba zatvoriti.;0:03:58 - 0:04:00
Ok? Recimo, ako ću dokazat da A povlači B, recimo, onda ću krenut od A.;0:04:00 - 0:04:06
Dobro.;0:04:06 - 0:04:07
Krenut ću od A.;0:04:07 - 0:04:08
I tu ću napisat neki broj.;0:04:09 - 0:04:11
Ajde, N.;0:04:11 - 0:04:12
Dobro.;0:04:12 - 0:04:13
I sad ću tu dobita ovoga...;0:04:13 - 0:04:15
Dobit ću B.;0:04:18 - 0:04:19
Uredno.;0:04:19 - 0:04:20
I onda ću ured zatvaram ovu privremenu pretpostavku.;0:04:20 - 0:04:28
I ovoga pravim introdukciju kondicionala na ovaj način.;0:04:28 - 0:04:36
Znači, to je jedno od tih kompliciranih pravila koje je kao hipotetičko.;0:04:37 - 0:04:41
Jer ima privremene pretpostavke.;0:04:42 - 0:04:44
Dobro.;0:04:44 - 0:04:45
E sad, što je izvod?;0:04:45 - 0:04:46
Vidite, tu sad više nije niz formula, nego je tu konačno stablo.;0:04:46 - 0:04:50
Naravno, važno je jedno i drugo i da je konačno i da je stablo.;0:04:50 - 0:04:54
E sad, listovi su označeni pretpostavkama i privremenim pretpostavkama.;0:04:54 - 0:04:58
Sad malo neobično izgleda kad ovo vidite.;0:04:58 - 0:05:01
Znači, dok govorimo o izvodu, možemo imati razne pretpostavke.;0:05:01 - 0:05:05
A privremene pretpostavke su nekako interne pravilima izvoda.;0:05:05 - 0:05:10
Dobro.;0:05:10 - 0:05:11
A čvorovi su označeni formulama dobivenima primjenom pravila izvoda na čvorove potomke.;0:05:12 - 0:05:18
Sad, malo je čudno nekako jer nama su stabla okrenuta.;0:05:18 - 0:05:24
Mislim, nije čudno. Zapravo tako stablo izgleda, jel?;0:05:27 - 0:05:30
Da je korijen dole, pa ide prema gore, ve?;0:05:30 - 0:05:33
Ali, ovoga, obično, stabla u račudarstvu crtamo na opačke, pa sad;0:05:33 - 0:05:37
više što je na opačke, što je dobro.;0:05:37 - 0:05:39
Uglavnom, formula F je izvediva iz skupa formula S,;0:05:39 - 0:05:43
ako je F oznaka korjena stabla izvoda sa skupom pretpostavke S.;0:05:43 - 0:05:47
Kužite, tu možda imamo nekakvu privremenu pretpostavku,;0:05:47 - 0:05:51
tu imamo, recimo, pretpostavke, tu nekakvu privremenu itd.;0:05:51 - 0:05:54
I sad tu izvedemo formulu F.;0:05:54 - 0:05:57
Dobro. To je, znači, nekako izvod za formulu F iz ovog skupa pretpostavke.;0:05:57 - 0:06:03
Dobro.;0:06:03 - 0:06:04
Ok. Dokaz, naravno, izvod ći je skup pretpostavke je prazan.;0:06:05 - 0:06:10
Ovoga, znači, ovo ne bi bio dokaz, jel?;0:06:10 - 0:06:13
Teorijem je formula koju im je označen korijen stabla dokaza.;0:06:13 - 0:06:18
Ovdje je stabla izvoda. Dobro.;0:06:18 - 0:06:22
E sad, ko je jedna ogromna razlika između toga kad su vam dokazi;0:06:23 - 0:06:29
zapravo konačni nizovi u smislu ovoga RS-a, recimo,;0:06:29 - 0:06:34
Hilbertovske sistema, i kad su vam stabla.;0:06:34 - 0:06:38
Jel ovo tu, evo sad ćemo vidjeti ovako.;0:06:39 - 0:06:43
Znači, nekako početni komad izvoda u Hilbertovskom sistemu;0:06:46 - 0:06:54
ili dokaza svedno, sad o čemu pričamo, je opet izvod ili dokaz.;0:06:54 - 0:06:58
Uredo? Ali je li to slučaj ovdje, ako budem pristojan,;0:06:58 - 0:07:02
pa uzmem naravno podstablo cijelo.;0:07:02 - 0:07:05
Ovo ne mora biti izvod. A zašto ne?;0:07:05 - 0:07:08
Što može smetati? Zašto ovo tu nije nužno izvod za F?;0:07:09 - 0:07:14
Jer je možda tek tu zatvorena ova privremena pretpostavka.;0:07:16 - 0:07:19
Uredo? Znači, tu ne možemo garantirati da su zatvorene sve privremene pretpostave.;0:07:19 - 0:07:24
Zato je tu dosta kompliciranija situacija s tim.;0:07:24 - 0:07:28
Znači, nekako, induktivni dokazi u njima se treba malo paziti.;0:07:33 - 0:07:37
Nije nekako...;0:07:37 - 0:07:39
Uredo?;0:08:54 - 0:08:56
Pa do novog baterije je bila, ošla.;0:09:13 - 0:09:17
Recite, je li kolega onaj na...;0:09:17 - 0:09:20
Aha, nema ga. Onda dobro.;0:09:20 - 0:09:23
Znači, znači, znam se da sad ako se snima, da...;0:09:23 - 0:09:25
Ne znam, snimke objavljajete ili...;0:09:25 - 0:09:27
Da, dobro. Ako slučajno fali, slobodno me pitajte.;0:09:27 - 0:09:32
Ako nešto nije jasno.;0:09:32 - 0:09:34
Dobro.;0:09:36 - 0:09:38
Razmišljam se, je li ću nešto tu komentirati, je li...;0:09:39 - 0:09:42
Dobro, ajde, idemo ovoga više sad malo na primjere negakve,;0:09:42 - 0:09:47
nego da sad po zraku crtam i tak.;0:09:47 - 0:09:51
Dakle, ajmo se malo prisjetiti kak ta pravila izgledaju.;0:09:51 - 0:09:56
Prirodne dedukcije za logiku sudova, prvo.;0:09:56 - 0:09:59
Znači, naravno, ako imam A i B, onda imam i A i B,;0:09:59 - 0:10:03
ko bi rekao, dakle eliminacija konjunkcije iz formule.;0:10:03 - 0:10:07
Dobro. Kako ćemo eliminirati...;0:10:07 - 0:10:11
Introdukciju napravit, ne znam kako se veli introduirat, ne znam,;0:10:11 - 0:10:15
uvesti konjunkciju.;0:10:15 - 0:10:19
Pa naravno, ako imamo A i B, onda imamo formulu A i B,;0:10:19 - 0:10:23
jer možemo zaključiti formulu A i B. Dobro.;0:10:23 - 0:10:26
Ili, ako imamo dokaz za A i dokaz za B, onda imamo dokaz,;0:10:26 - 0:10:31
odnosno u zagradi sve, izvod za A i B.;0:10:31 - 0:10:35
Dobro.;0:10:35 - 0:10:37
Što je sa disjunkcijama? Opet jednostavno, znači, čim imamo jednu od...;0:10:39 - 0:10:44
ovoga, jednu od formula A, odnosno B, imamo A ili B. Dobro.;0:10:45 - 0:10:51
E sad, jel' znate ovo nekak možda malo motivirat, objasnit?;0:10:51 - 0:10:54
Znači, izgleda jako komplicirano pravilo.;0:10:54 - 0:10:57
Znači, nekak kad imamo A ili B, i sad, iz privremene predpostavke A;0:10:57 - 0:11:03
možemo dobiti C, i iz privremene predpostavke B možemo dobiti C,;0:11:03 - 0:11:07
onda zaključujemo C.;0:11:07 - 0:11:09
Dobro, da, ali kao, jel' možemo nekako objasnit ono...;0:11:09 - 0:11:15
Znamo da vrijedi A ili B. Tako je.;0:11:15 - 0:11:18
Imamo u jednom slučaju kad vrijedi A ili B,;0:11:18 - 0:11:20
a kasnije to je C, a u drugom slučaju je B.;0:11:20 - 0:11:23
Tako je. Znači, to je nekako često što imamo u matematičkoj praksi,;0:11:23 - 0:11:28
to je case split. Znači, imamo dva slučaja,;0:11:28 - 0:11:31
i sad, ako u jednom i u drugom slučaju dobijemo da nešto vrijedi,;0:11:31 - 0:11:35
onda to vrijedi.;0:11:35 - 0:11:37
Dobro. Naravno s ovom predpostavkom, jel', A ili B.;0:11:37 - 0:11:43
Dobro. Ok. E sad, na koji način možemo uvesti negaciju?;0:11:43 - 0:11:49
Vidite, cijelo vrijeme govorimo o ono, za sve veznike,;0:11:49 - 0:11:53
na koji način ih eliminiramo i uvodimo, jel'?;0:11:53 - 0:11:56
Onda ćemo nekako zadat' kompletan sustav prirodne dedukcije, jel',;0:11:56 - 0:12:02
za logiku suda. Dakle, moramo vidjet' kak' uvodimo;0:12:02 - 0:12:06
i eliminiramo negaciju. Dakle, uvodimo ju vrlo jednostavno,;0:12:06 - 0:12:09
predpostavimo da nešto jest i onda dobijemo glupost, jel',;0:12:09 - 0:12:13
dobijemo kontradikciju. Znači, nije bilo to prvo.;0:12:13 - 0:12:17
Dobro. Kak' eliminiramo negaciju? Pa, ak' dobijemo A i ne A,;0:12:18 - 0:12:23
onda je to naravno kontradikcija. Dobijemo falsum, odnosno,;0:12:23 - 0:12:27
vidite da tu u donjem redku nema negacije više.;0:12:27 - 0:12:31
E sad, vidite, ovo tu je još uvijek nekako u skladu sa intuicionističkim,;0:12:31 - 0:12:38
ajmo reći, uvjerenjima ili razmišljanjem. Dakle,;0:12:38 - 0:12:43
ovdje se još nismo nekako opredjelili za ovu našu klasičnu logiku, jel'?;0:12:46 - 0:12:52
Za tu klasičnu logiku se opredjelimo tek s ovim.;0:12:53 - 0:12:56
Znači, kad imamo dvije negacije ispred A, onda možemo ih maknuti.;0:12:56 - 0:13:02
Jer, vidite, znači, vi štancati negacije uvijek možete.;0:13:03 - 0:13:10
Znači, ak' predpostavite A, dobijete kontradikciju, to je ne A.;0:13:10 - 0:13:14
Ak' predpostavite ne A, dobijete kontradikciju, to je ne ne A.;0:13:14 - 0:13:18
Ali to ne znači da je A. To tek sad znači.;0:13:18 - 0:13:23
Dobro. Kak' bi smo mogli formulirati bez ovoga?;0:13:23 - 0:13:27
Znači, recimo, da sam voljan dodati još jedno pravilo za, ajmo reći,;0:13:27 - 0:13:33
eliminaciju negacije. Kak' bi ono izgledalo nekako slično ovome tu,;0:13:33 - 0:13:38
a da zapravo zamijenimo ovo pravilo?;0:13:38 - 0:13:41
Znači, da stvarno ne moram staviti nekak' dvostruhu negaciju?;0:13:41 - 0:13:44
Što je to što intuicionisti ne vole, ajmo to tak' reći?;0:13:44 - 0:13:47
Jel' mogu ovo pravilo nekak' ga podesiti da dobijem to?;0:13:48 - 0:13:53
Najčešće ne radite ovo tu u svojim dokazima.;0:14:00 - 0:14:04
Najčešće ne predpostavite afirmaciju nečega da biste zaključili negaciju.;0:14:04 - 0:14:09
Nek' najčešće velite kao predpostavimo suprotno, onda ćete zapravo;0:14:09 - 0:14:14
predpostaviti negaciju onoga što ste zapravo htjeli.;0:14:14 - 0:14:18
I onda ćete napraviti logički postupak koji se zapravo zove redukciju ad absurdum.;0:14:18 - 0:14:24
Znači, vi ćete zapravo predpostaviti negaciju od A;0:14:24 - 0:14:28
i onda ćete dobit' kontradikciju i rećete e, dobro, onda A vrijedi.;0:14:29 - 0:14:35
Vidite, to je to. Znači, to je ono što čini vašu logiku u klasičnom.;0:14:36 - 0:14:41
Dobro. Znači, možete to gledat' ovak', a možete to gledat' ovak'.;0:14:41 - 0:14:45
U svakom slučaju mi u klasičnoj logici imamo i ovo, i ovo tu.;0:14:46 - 0:14:50
Pa, znači, intuicionizam je nekako ono jednostavno nekako smatranje;0:14:55 - 0:15:03
da nekako se ne želi, ne znam, nekakve eksistencijalne dokaze imati;0:15:03 - 0:15:13
bez da se konstruiraju objekti o kojima se priča.;0:15:13 - 0:15:18
Znači, nije dovoljno dobro imat', ne znam, maksijum izbora,;0:15:18 - 0:15:22
nego vi hoćete izbornu funkciju. U redu.;0:15:22 - 0:15:25
I onda je fora, znači, kako zapravo nekako ono...;0:15:25 - 0:15:31
A, ne znam, sad bez da vam o Cary Howardu pričam ili nešto.;0:15:33 - 0:15:37
Znači, ideja je konstruktivno dolaziti do nekako matematičkih objekata,;0:15:41 - 0:15:47
a ne samo dokazivati da postoje. U redu.;0:15:47 - 0:15:51
Znači, nismo zadovoljni s eksistencijom koju ne možemo oprimjeriti,;0:15:51 - 0:15:55
nego želimo konstruirati objekte.;0:15:55 - 0:15:58
Ma to je tako, intuicionizam, intuicionistička logika znači da se ne prihvaća.;0:16:00 - 0:16:05
Ko nije zadovoljan? Pa valjda Brower, Haiting i Kolmogorov u početku, čini mi se.;0:16:05 - 0:16:10
Ali, znači, ako pitate o modernim imenima, pa šta, znam, evo...;0:16:11 - 0:16:18
Aha, pa evo recimo vi provučavate izračunljivost, jel' tako?;0:16:21 - 0:16:25
Znači, vi nekako hoćete dohvatit nekakve izračunljive funkcije, nije vam možda...;0:16:25 - 0:16:31
Ne bi bili sad zadovoljni samo ponekad da znate da je nešto izračunljivo,;0:16:33 - 0:16:38
nego ponekad možda želite nešto isprogramirat, na primjer.;0:16:38 - 0:16:41
Više vam vrijedi program nego dokaz da se nešto može.;0:16:42 - 0:16:45
I sad, to može opet ne znači da je itko stvarno da čovjek može,;0:16:45 - 0:16:50
nego znači da je u načelu moguće.;0:16:50 - 0:16:53
Ne znači da netko jest to napravio i tak.;0:16:53 - 0:16:56
Sad, dobro, tu je sad duga priča.;0:16:56 - 0:17:00
Da mislim, naravno da je to vrijedno, da se i ovo promatra.;0:17:00 - 0:17:03
Ne, ne, pa promatra se, naravno. Mislim, zato se i zove klasična logika.;0:17:03 - 0:17:07
Svakako se promatra i to češće, ali intuicijonizam isto ima tu jednu vrijednost svoju.;0:17:07 - 0:17:15
Dobro. Znači, obično je ono fora u tome da ne znam ak bi negdje bila;0:17:15 - 0:17:22
nekakva kontradikcija i komad matematike propoo, jel?;0:17:22 - 0:17:26
Ovoga, nekak ovaj intuicijonistički dio bi se održao.;0:17:26 - 0:17:29
Jer tamo ono što je bilo konstruirano, još ne je konstruirano.;0:17:29 - 0:17:33
Uglavnom. Dobro. Znači, ok, sad smo ovo proučili malo.;0:17:33 - 0:17:41
Šta je sa kondicionalima? Znači, već smo rekli kak se uvodi kondicional.;0:17:41 - 0:17:48
Jel? I to je isto česta stvar koju radite u matematici.;0:17:48 - 0:17:52
A modus ponens da ne kažem, jel? Pravilo odkidanja. Dobro?;0:17:52 - 0:17:57
Ovi bi kondicionali, nama najčešće nisu jako važni, ali nek piše.;0:17:59 - 0:18:03
Znači, kak ću se riješiti bi kondicionala?;0:18:03 - 0:18:06
Pa, jednostavno kažem, da vrijedi jedna strana ili druga strana.;0:18:06 - 0:18:10
A kak ću ga dobiti? Tak da imam kondicional u oba smjera.;0:18:10 - 0:18:15
Uredno? Dobro. E sad, šta ćemo sa prirodnom dedukcijom za logiku prvog reda?;0:18:15 - 0:18:25
Šta biste rekli, kak izgledaju pravila za introdukciju i eliminaciju kvantifikatora?;0:18:25 - 0:18:34
Znači, imat ćemo četiri dodatna pravila, jel tako?;0:18:34 - 0:18:37
Šta biste rekli? Evo, koje vam se čini jednostavno da malo o njemu popričamo?;0:18:38 - 0:18:43
Evo jedno koje smo već imali. Što, što?;0:18:43 - 0:18:47
Tako je. Znači, generalizacija, odnosno introdukcija.;0:18:49 - 0:18:53
Znači, to bi bilo recimo a od x za svaki xa od x, jel?;0:18:53 - 0:18:59
Dobro? To bi bila ovoga introdukcija za svaki. Dobro?;0:19:00 - 0:19:08
Jel treba tu nešto paziti? Hoće li tu biti nekakav kevijat,;0:19:09 - 0:19:16
odnosno, predpostavka koju moramo zadovoljiti da bismo primijenili ovako jedno pravilo?;0:19:16 - 0:19:22
Šta tu može poći po krivom? To ću vam inače natrpat u zadaću ovoga,;0:19:22 - 0:19:27
da razmišljate o svemu tome. Ali šta bi smo tu možda htjeli predpostaviti?;0:19:27 - 0:19:32
Jer pazite, tu gore se nalazi jedno stablo. Dobro? Znači, ovaj D,;0:19:32 - 0:19:38
zamišljam se kao stablo koje završi sa a od x.;0:19:38 - 0:19:42
U principu više izgleda ovak nekako, ovakak sam nacrtao, ali ne vezam.;0:19:42 - 0:19:46
Što u tom stablu mora biti istina da bi ja mogo ovo sad napraviti?;0:19:48 - 0:19:54
U prvom, u drugom.;0:19:57 - 0:19:59
Sad se malo i sam razmišljam. Znači, svakako ne bi si mio imat slobodan x;0:20:08 - 0:20:14
u nekoj predpostavci, je li tako? Ili čak ne zatvorenoj, privremenoj.;0:20:14 - 0:20:19
Dobro, znači x se ne pojavlje u ne zatvorenoj, privremenoj predpostavci u,;0:20:19 - 0:20:37
dajmo reći, D.;0:20:38 - 0:20:40
Naravno, zašto sad spominjem samo privremenoj predpostavke,;0:20:49 - 0:20:53
jer sad hoću govorit o dokazima samo.;0:20:53 - 0:20:59
Znači, ne postoje predpostavke sada. Znači, neću ih uopće spominjati.;0:20:59 - 0:21:03
Znači, postoje ili privremenoj predpostavke, ili neki unutarnji čvorov iz stavla, je li tako?;0:21:03 - 0:21:08
Znači, jedino na što trebam paziti su privremenoj predpostavke,;0:21:09 - 0:21:14
naravno brinume samo ne zatvorene.;0:21:14 - 0:21:17
Čini mi se. Ajde, budemo još razgovarali.;0:21:19 - 0:21:22
Vidjeli? Dobro. Šta još? Znači, kako ćemo eliminirati;0:21:22 - 0:21:26
univerzalni kvantifikator, kad su već kod njega.;0:21:27 - 0:21:32
Znači, imat ćemo nešto u ovom stilu.;0:21:32 - 0:21:35
Sjetite se aksijoma 4, šeme aksijoma 4 u računu predikata.;0:21:40 - 0:21:47
Šta se sad iz toga izvuče? A od? Za x.;0:21:47 - 0:21:52
Da, tako je. S time da smo rekli, pa onda predpostavljam da će i dalje biti,;0:21:53 - 0:21:58
kakav mora biti t, je term šta? Slobodan za variablu x u formuli A.;0:21:58 - 0:22:07
Dobar, ajmo dalje.;0:22:14 - 0:22:16
A, i to naravno pišem.;0:22:17 - 0:22:19
Eliminacija. Od za svaki. Dobro. Šta ćemo sa postoji?;0:22:22 - 0:22:28
Nekak se dosta čini da bi ovo trebalo imati dual.;0:22:32 - 0:22:35
Jel' tako? Jer sad, ak' velite za svaki i ubacimo nekoga unutra.;0:22:35 - 0:22:42
Sad, ak' sam bio uspješno ubacio nekoga unutra, onda sad mogu zaključiti da postoji takav.;0:22:42 - 0:22:49
Drugim rječima.;0:22:49 - 0:22:51
Dobro. I sad nekak je, valjda, dosta očito da će opet biti ova ista situacija.;0:22:59 - 0:23:06
Dobro. Znači, taj t će morati biti term Slobodan za x-u.;0:23:07 - 0:23:13
Dobro. Ok. Znači, rješili smo postoji introdukciju.;0:23:13 - 0:23:21
Kak' ćemo eliminirati postoji?;0:23:26 - 0:23:29
Opa. Ajde pa ga malo tu ovak' napišem.;0:23:29 - 0:23:36
Tu sad već treba malo razmisliti.;0:23:42 - 0:23:45
Znači, tu vjerojatno x se ne pojavljuje Slobodan, jel' nije mi važno ak' je vezan.;0:23:46 - 0:24:05
Prilično sam uvjeren. Dobro. Šta ćemo sad?;0:24:05 - 0:24:12
Jer pazite, ne možete vi sad reći, ok, postoji xa od x, a t za x,;0:24:12 - 0:24:19
gdje sam si ja i zabrao t. Kaj ja znam, jel' taj t je dobar?;0:24:19 - 0:24:23
Ja samo znam da ima neki. E sad šta vi onda napravite u svojim dokazima;0:24:23 - 0:24:28
kad dobijete, ne znam, postoji neki racionalan broj s tim i tim svojstvima?;0:24:28 - 0:24:36
I sad šta vi onda napravite?;0:24:36 - 0:24:39
Tako je. Uzmete neki takav. E pa sad kakav takav?;0:24:43 - 0:24:50
Pa onaj koji ima svojstvo a. Drugim rječima, ovo će mi bit' privremena pretpostavka.;0:24:50 - 0:24:59
Omom sad negakvom objektu x. Dobro, može se zvat ovak', nema problema.;0:24:59 - 0:25:05
U redu. I sad šta? Šta sad? Onda ćete nešto dokazati, jel' tako?;0:25:05 - 0:25:13
Dobro. I šta jeste iz toga sad zaključili sve?;0:25:13 - 0:25:19
Znači, dokazali ste da postoji neki, onda ste ga nekak nazvali i dokazali nešto iz toga.;0:25:25 - 0:25:32
I šta sad sve to vam daje? Da je istina. B.;0:25:32 - 0:25:36
Misli da je istina. Dokazali ste B.;0:25:38 - 0:25:41
Dobro. Pretpostavke na ovo. Kad se to smije?;0:25:42 - 0:25:48
Pa prije svega, ovaj B, valjda ne bi smio spominjati x. Jel' tako?;0:26:03 - 0:26:10
To je nekakvi moj skroz virtualni x. Virtualan jednako kao i ta pretpostavka.;0:26:10 - 0:26:15
Znači, ja ne mogu sad pričat' o x-u u B. Dobro? Znači, x se ne nalazi u B.;0:26:16 - 0:26:24
Gdje se još ne nalazi?;0:26:24 - 0:26:26
Tako je. Ne baš svakom. Jer ono, mislim, moram nekak sad dalje malo pričat' o tom x-u.;0:26:33 - 0:26:41
Jer inače nisam niš' napravio, razumijete? Znači, ja sam sad pretpostavio da postoji moj, ne znam, ž, x u ovom slučaju,;0:26:41 - 0:26:49
sa svojstvom A. Ej, sada k'o ne iskoristim, onda ništa. Znači, morat' će ga tu, on će se negdje sad izgubit', jel'?;0:26:49 - 0:26:58
Ali gdje se ne bi smio nalazit'? Ne bi vjerojatno smio bit' u tipa nekakvim privremenim pretpostavkama;0:26:58 - 0:27:12
za ove tvrdnje koje se tu nalaze, jel'? Jer bi se moglo nešto pomiješat'.;0:27:12 - 0:27:18
Znači, naravno, kad bi bilo pretpostavki pravih, onda pogotovo, jel'?;0:27:18 - 0:27:22
Ali nekako čini mi se da i to bi moglo bit' problem. Evo, ajde da vidimo.;0:27:22 - 0:27:27
E, tako. Znači, dobro. Znači, gdje x nije slobodna variabla na jedne nezatvorene privremene pretpostavke.;0:27:28 - 0:27:35
E, sad ovo možda malo zvuči čudno, oko joj obisi izvod. Zvuči kao nešto nedefinirano, ili nedefinabilno.;0:27:35 - 0:27:44
Znači, da je tu gore, jel', da je u ovom stablu iz kojeg smo dobili formulu A od x, dobro?;0:27:44 - 0:27:51
Ovo smo rekli, ovo štima. E, i sad vidite gdje... Aha, dobro, tu, naravno.;0:27:51 - 0:27:56
Mislim da je to bilo jasno, jel'? Znači, ova privremena pretpostavka je otvorena pod nekim brojem i tu je zatvorena, jel'?;0:27:56 - 0:28:04
Dobro? Znači, gdje x nema slobodnih nastupa u formuli B.;0:28:05 - 0:28:10
Ponekad zaboravim rec slobodnih nastupa, naravno da na to, mislim, nije me briga, jel' zavezan unutra.;0:28:10 - 0:28:15
Znači, gdje x nema slobodnih nastupa u formuli B i ni u jednoj pretpostavci u izvodu formule B, osim možda u A od x.;0:28:15 - 0:28:22
Naravno, sad smo cijelo vrijeme pričali o dokazima, pa je sad malo blesavo preći na nekakve izvode, jel'?;0:28:22 - 0:28:28
Ali, ono, i ni u jednoj privremenoj pretpostavci u izvodu formule B, osim možda u A od x.;0:28:28 - 0:28:37
Dobro? Velim, to ćete sve precizirati i vidjeti u nekakvoj zadaći, vjerojatno.;0:28:37 - 0:28:43
Ali, čini mi se da je bar donekle prirodno ovo, jel'?;0:28:43 - 0:28:47
Mislim, možete nekako onako prihvatiti da ne želite sad neke stvari pomiješati previše, pa da moraju ovakvi nekakvi nameti biti unutra.;0:28:47 - 0:28:57
Recite, jel' ima pitanja za sad?;0:28:58 - 0:29:00
Dobro. Ajmo onda malo vježbati.;0:29:02 - 0:29:04
E, to je super stvar koju svaki put zaboravim spomenuti.;0:29:04 - 0:29:08
Znači, vi ste sad sami rekli da smo mi u ovaj dokazni sustav ugradili šemu aksiom 4 iz računa predikata.;0:29:08 - 0:29:18
Jel' tako? Doslovno smo ju silom ugradili, ubacili unutra.;0:29:18 - 0:29:22
Imamo ju, doslovno. A gdje je peta?;0:29:22 - 0:29:26
Točno. Dobro?;0:29:29 - 0:29:31
Znači, moramo, razumijete, mi sad hoćemo da nam to bude ekvivalentno.;0:29:31 - 0:29:36
Moramo sad moć ovo napraviti.;0:29:36 - 0:29:38
Da se ovo ne da napraviti, ubacili bi i to unutra.;0:29:38 - 0:29:41
U redu. Ali onda je već pitanje koliko je to različito, a koliko je isto.;0:29:41 - 0:29:46
Znači, ako X nema slobodnih nastupa u A, ne znam zašto se zapravo;0:29:47 - 0:29:52
inzistira na tom nazivu u slajdojima, znači ja više volim reći ako X nije slobodan u A.;0:29:52 - 0:29:58
Dobro? Ne treba te nastupe, k'o da skrivim, povećavam, gledam.;0:29:58 - 0:30:02
Znači, ako X nije slobodan u A, onda je za svaki X A povlači B od X,;0:30:02 - 0:30:07
to povlači A povlači za svaki X B od X.;0:30:07 - 0:30:11
Znači, to je teorem sistema prirodne redukcije za logiku prvog reda.;0:30:13 - 0:30:17
E sad, znači, tu je dobro nekak ići iz prijeda i iz traga.;0:30:17 - 0:30:23
Znači, znam da ovo tu hoću dokazati, u redu, pa napišem na kraj.;0:30:23 - 0:30:28
E sad, nekak top level veznik je ova tu implikacija, jel?;0:30:28 - 0:30:33
E sad, naravno, bilo bi prilično budalasto očekivati da ćemo mi sad;0:30:33 - 0:30:38
izgraditi još veću ono formuletinu i onda sad primijeniti;0:30:38 - 0:30:44
modus ponens pa otkinuti početak i dobiti ovo tu.;0:30:44 - 0:30:47
Vjerojatno smo onda nekak i ovo izgradili itd.;0:30:47 - 0:30:50
Znači, nekak nema to smisla. Ono što ima smisla očekivati;0:30:50 - 0:30:54
je da će ovo doći introdukcijom kondicionala.;0:30:54 - 0:30:56
