Speech;Timestamp
da nije karakteristike 2, da nije karakteristike 3, i tako da reći.;0:02:41 - 0:02:47
Dobro, zašto je dovoljno da stavim samo jedinice?;0:02:49 - 0:02:53
Zašto ne moram napisati za sve elemente?;0:02:53 - 0:02:55
Jasno, zato što polja uvijek ima jedinicu, uvijek mogu izlučiti taj element;0:02:55 - 0:02:59
i nema dijelitelja nule.;0:02:59 - 0:03:01
Znači, to je nekak ljudima koji znaju algebru jasno.;0:03:01 - 0:03:04
Što više ne moram zapravo...;0:03:04 - 0:03:06
Znači, ovdje imam kao jedna, dvije, tri.;0:03:06 - 0:03:09
Sljedeća nije četiri, negdje je pet.;0:03:09 - 0:03:11
Mislim, neće ništa strašno biti ni da stavim za četiri,;0:03:11 - 0:03:16
ali ne moram jer karakteristika polja mora biti prim broj ili nula.;0:03:16 - 0:03:22
Dakle, zapravo ovo je, ajmo reći, nekakav...;0:03:25 - 0:03:28
Nije ništa, minimalni skup aksijoma,;0:03:28 - 0:03:30
ali nekako lijepo ubrijan skup aksijoma za polja karakteristike nula.;0:03:30 - 0:03:36
K nula je upravo mod od tog S.;0:03:37 - 0:03:39
Dobro, znači svakako elementa ne jeste.;0:03:40 - 0:03:42
I opet sad ona ista priča.;0:03:42 - 0:03:44
Kad bi bila delta elementarna, onda bi bila mod od nekog konačnog podskupa,;0:03:44 - 0:03:49
od baš ovog skupa.;0:03:49 - 0:03:51
Naravno, sad, jel' taj podskup zahvaća čita Ves nula ili samo neke elemente od S nula,;0:03:51 - 0:03:56
nije uopće bitno, uvijek ga mogu napuhati sve do čitavog S nula,;0:03:56 - 0:03:59
ali ono što je važno je da zahvaća samo konačno mnogo ovih ovdje.;0:03:59 - 0:04:03
Međutim, naravno, Euclid kaže, čim imaš konačno mnogo prim brojeva,;0:04:03 - 0:04:08
imaš prim broj koji nije, nija od njih.;0:04:08 - 0:04:11
Dakle, pomrožiš, dodaš jedan i nađeš prosti dijelitelj.;0:04:11 - 0:04:15
Dakle, i sad ti samo treba neko polje karakteristike K za kontraprimjer.;0:04:15 - 0:04:19
Recimo, najjednostavnije je valjda ZP, zato je važno da P bude prim broj.;0:04:19 - 0:04:23
Dakle, to je onda polje i jest karakteristike P, očito.;0:04:23 - 0:04:27
I na njemu vrijedi S crtica, jer, dakle, naravno,;0:04:27 - 0:04:30
P kao prim broj nije dijeljiv nijednim manjim prim brojem.;0:04:30 - 0:04:36
Dakle, na njemu doista vrijedi čita S crtica i naravno vrijedi čita S 0,;0:04:36 - 0:04:43
pa onda je bilo koji podskup od S 0, jer ZP doista jest polje.;0:04:43 - 0:04:47
Ali nije polje karakteristike 0, dakle, kontradikcija.;0:04:47 - 0:04:51
Dakle, K 0 nije delta elementarna.;0:04:51 - 0:04:55
Dobro, i sad što je s onima koji nisu karakteristike 0,;0:04:55 - 0:05:00
recimo što je sa poljima karakteristike 5?;0:05:00 - 0:05:03
To je delta elementarna, jer naravno dovoljno je reći ovo.;0:05:03 - 0:05:13
I jednom kad kažem to, onda naravno množenjem sa bilo kojim a dobijem;0:05:13 - 0:05:19
da svaki element kad se zbroji pet puta sa samim sobom dobije se 0.;0:05:19 - 0:05:24
Znači, polje doista jest karakteristike ne više od 5, ali ne ni manje od 5 opet,;0:05:24 - 0:05:31
jer mora zapravo biti dijelitelj.;0:05:31 - 0:05:33
Na prije, kad bi uz to bilo i recimo karakteristike 3,;0:05:33 - 0:05:38
onda bi naravno bilo i karakteristike 2, pa bi bilo i karakteristike 1, što je nemoguće.;0:05:38 - 0:05:46
Ovo zapravo znači ne samo da je karakteristike najviše 5,;0:05:46 - 0:05:52
nego zapravo znači da je karakteristike točno 5.;0:05:52 - 0:05:54
Dakle, dovoljno je uzeti jednu od tih formula,;0:05:54 - 0:05:56
onu koja je ugovara baš broju p, i dobiti onda očito konačan skup akcije ova za klasu svih polja karakteristike p.;0:05:56 - 0:06:05
I to naravno za svaki pojedini p.;0:06:05 - 0:06:07
Ali klasa svih polja, dakle, dajmo reći, kao pozitivne karakteristike,;0:06:10 - 0:06:14
dakle one karakteristike koja nije 0, nije elementarna.;0:06:14 - 0:06:21
Da li bi smo to mogli nekako pametno dokazati?;0:06:21 - 0:06:27
Tu bi vjerojatno sad trebalo opet nekako pametnije pristupiti ovom skupu S0,;0:06:34 - 0:06:41
jer, kažem, ne možemo doslovno primijeniti ovaj postov resultat.;0:06:41 - 0:06:45
Da, nisam siguran da ovo sa trenutnim znanjima znamo dokazati.;0:06:46 - 0:06:53
Jer, opet, gledam komplement, naravno, neće biti elementarno, to je kristalno jasno,;0:06:53 - 0:06:59
ali u komplementu se nalaze i stvari koje uopće nisu polja.;0:06:59 - 0:07:04
Znači, zapravo, kad bi htio nekako presjek.;0:07:04 - 0:07:12
Znači, dajmo da probamo. Znači, šta je K0 komplement?;0:07:16 - 0:07:19
To bi bilo, znači, klasa svih polja pozitivne karakteristike,;0:07:20 - 0:07:25
unija klasa svih ne polja, ali nad signaturom polja, dakle, možemo reći, kvazi polja.;0:07:25 - 0:07:30
Znači, kvazi polja, kvazi polja, kvazi polja, kvazi polja, kvazi polja, kvazi polja.;0:07:35 - 0:07:39
Dobro, ali naravno, znači, ovo tu je;0:07:47 - 0:07:53
mod od S0, dakle, to je delta elementarno.;0:07:54 - 0:08:04
Sorry, to je mod od S0 komplement.;0:08:06 - 0:08:10
Nad tom signaturom S0 upravo formalizira,;0:08:11 - 0:08:16
aksjomatizira klasu svih polja, dakle, ovo je komplement.;0:08:16 - 0:08:20
Znači, to je nekakav, znači, ovo je delta elementarno,;0:08:20 - 0:08:26
jer je ovo konačarsko, znači, ovo je komplement neke delta elementarne klase,;0:08:26 - 0:08:33
pa je također delta elementarno, to smo dokazali, jednostavno možeš;0:08:35 - 0:08:39
univerzalno zatvoriti konjunkciju svih iz S0, ključno je da je S0 konačan,;0:08:39 - 0:08:43
dakle, i ovo je također delta elementarno.;0:08:43 - 0:08:47
I sad razmišljam ovako, znači, kad bi ovo bilo, znači, ono što znam je da ovo nije elementarno.;0:08:48 - 0:08:57
Zašto? Jer je komplement onoga što jest elementarno, a nije delta elementarno.;0:09:00 - 0:09:10
Jel' tako?;0:09:11 - 0:09:13
Slijedi iz K0 elementarna i K0 nije delta elementarna.;0:09:14 - 0:09:23
Istoga slijedi da K0 komplement nije elementarna.;0:09:24 - 0:09:28
I sad, jel' mi to dosta...;0:09:29 - 0:09:31
Ovo je disjunkna unija, naravno, dakle, niko nije u jednom i drugom.;0:09:33 - 0:09:37
Da bi čovjek mogao ovaj, da može ovako nešto reći.;0:09:38 - 0:09:41
Kad bi ovo bilo, da, elementarno, nekako mi treba, treba mi nekakav teorem da je unija,;0:09:42 - 0:09:51
a jel' i sad unija dvije elementarne ponovno elementarne, nije baš jasno.;0:09:51 - 0:09:56
Dakle, prejsijek svakako jest, jer samo napravim uniju skupo akcijom, kontravarijanost.;0:09:56 - 0:10:01
Ali za uniju, mislim, nekako treba isključiti činjenje da je ovo baš delta elementarno,;0:10:02 - 0:10:08
ne samo da je elementarno, jer mislim da je prelično lako naći,;0:10:08 - 0:10:12
ali nisam baš siguran da je lako, ali moguće naći primjere unije elementarnih klasa;0:10:12 - 0:10:18
koje nisu elementarne.;0:10:18 - 0:10:20
U uniju je elementarno i delta elementarno?;0:10:20 - 0:10:23
To kažem, da, dakle, nekakav dual konusnog svojstva, el', dakle,;0:10:23 - 0:10:27
ali, kažem, stvarno, ne znam puno o tome.;0:10:28 - 0:10:31
Samo sam htio raspisaći isto da vidimo šta znamo, šta još ne znamo,;0:10:31 - 0:10:35
ali, dakle, mislim, ja vjerujem, vjerujem Tinu Perkovu da ovo stvarno vrijedi,;0:10:35 - 0:10:40
ali čini mi se da za sad još nemamo dovoljno znanja da to događa.;0:10:40 - 0:10:45
Dobro, ovdje piše da treba još znati algebru, ali, dobro,;0:10:47 - 0:10:50
klasa svih algebarskih zatvorenih polja jest elementarna.;0:10:50 - 0:10:54
Šta tu zapravo treba reći? Pa, to nije tako teško.;0:10:54 - 0:10:57
Valjda to samo hoće reći da svaki poljinom,;0:10:57 - 0:11:01
svaki, valjda, ne trivialni, šta već, poljinom stupnje 1 ili više,;0:11:01 - 0:11:05
ima nultočku, a to se za svaki pojedini poljinom, naravno, može napisati,;0:11:05 - 0:11:11
za svaki pojedini stupanj poljinoma se može napisati kao nekakva formula.;0:11:11 - 0:11:17
Recimo, na primjer, za poljinove stupnje 2;0:11:17 - 0:11:23
ćete imat za svaki a, za svaki b, za svaki c postoji x,;0:11:23 - 0:11:29
takav da a puta x puta x plus b puta x plus c je nula.;0:11:29 - 0:11:34
Ovo je formula u jeziku teorije polja.;0:11:34 - 0:11:39
Dakle, i beskonačno mnogo takve formula pojedna za svaki stupanj;0:11:39 - 0:11:47
više manje aksijomatizira upravo klasu algebarskih zatvornih polja.;0:11:47 - 0:11:52
To je lako, a valjda za ovo treba znati algebru, da nije delta elementarna.;0:11:52 - 0:11:58
Šta to znači? To bi značilo kad bi, opet, ona famozna propozicija;0:11:58 - 0:12:03
koju uvijek koristite u tim situacijama, znači, kad bi bila delta elementarna;0:12:03 - 0:12:08
to bi moglo samo odsjećo ovo na nekom mjestu.;0:12:08 - 0:12:10
Znači, mogo bi jednostavno reći, dovoljno mi je za poljinome stupnje do 5.;0:12:10 - 0:12:14
Abelor u Fini, samo s druge strane.;0:12:14 - 0:12:18
Dakle, onda znači ovo šta nam treba. Da, to je nekakav rezultat iz algebre;0:12:19 - 0:12:25
da uvijek postoji polje koje nije algebarski zatvoreno, ali koje je zatvoreno;0:12:25 - 0:12:31
do nekog stupnja. Valjda nije tako jednostavno za iskonstruirati.;0:12:31 - 0:12:39
Dakle, nešto takvo, kao što smo analogon ovog tu;0:12:39 - 0:12:47
postoji prim broj koji nije nijedan od ovih.;0:12:48 - 0:12:51
Dakle, tako je i nekako ovdje. Znači, postoji nekakav poljinom,;0:12:51 - 0:12:55
a valjda je onda u tome stvar. Dakle, nekakav poljinom koji nema faktor,;0:12:55 - 0:13:00
u izvjesnom smislu prost poljinom. Dakle, nema faktor stupnja manje;0:13:00 - 0:13:05
nego od nekog. Znači, mislim da se to da napraviti,;0:13:05 - 0:13:10
samo ne znam kako.;0:13:10 - 0:13:13
Ovo je logički dio, jasno što treba napraviti.;0:13:14 - 0:13:18
Ovdje baš logički dio nije, nije jasno što treba napraviti,;0:13:18 - 0:13:21
zato kažem, možda nam zanimljivije.;0:13:21 - 0:13:24
Ajmo malo pričat o nekim proširenjima logike, logike prvog reda.;0:13:28 - 0:13:34
Dakle, čisto da vidimo koji od tih rezultata su nekako robustni,;0:13:34 - 0:13:39
čuvaju se s obzirom na proširenje logike, ako je ne.;0:13:40 - 0:13:44
Mislim, ukratko, skoro ništa se ne čuva ako uzmete dovoljno ludu logiku.;0:13:44 - 0:13:50
Ali, ajmo vidjeti. Znači, recimo, na primjer, svakako najpopularnije proširenje;0:13:50 - 0:13:55
je logika drugog reda. Logika drugog reda je kao logika prvog reda,;0:13:55 - 0:13:59
jedino što ste još dodali je mogućnost funkcijskih i relacijskih variabla.;0:13:59 - 0:14:06
Dakle, mogućnosti, naravno variable, onda mislite da ih možete vezati,;0:14:06 - 0:14:10
dakle, možete kvantificirati i po funkcijskim simbolima,;0:14:10 - 0:14:15
a zapravo sad variablama, i po relacijskim.;0:14:15 - 0:14:18
Nema konstantskih, jer to zapravo imate i u prvom redu.;0:14:18 - 0:14:22
Ovi obični kvantifikatori su vam kao mogućnosti mjenjenja valuacije konstantskih simbola.;0:14:22 - 0:14:29
Ali ovdje sad dobijete još mogućnosti valuacije relacijskih i funkcijskih.;0:14:29 - 0:14:34
I na taj račun sad svano možete, naprimjer vidjeli smo da logici prvog reda ne možete definirati konačnost,;0:14:34 - 0:14:39
ovdje možete definirati konačnost i bez konačnost, čak i prebrojivost,;0:14:39 - 0:14:42
ili razne takve divne stvari.;0:14:42 - 0:14:45
Međutim, direktna postilica zapravo toga da onda možete definirati konačnost,;0:14:45 - 0:14:49
je da za logiku drugog reda ne vrijedi teorija kompaktnosti.;0:14:49 - 0:14:53
Evo, znači, kak se to dokaže? Dakle, da definirate konačnost,;0:14:53 - 0:14:57
mislim da sad nakon nekog vremena buljenja u ovu formulu,;0:14:57 - 0:15:00
sad se u svazite zapravo da ona kaže za svaku funkciju na nosaču,;0:15:00 - 0:15:04
ak je injekcija, onda je surjekcija.;0:15:04 - 0:15:09
To zapravo kaže da je nosačko način.;0:15:09 - 0:15:12
Dakle, praktički, jedino što vam tu treba od logike drugog reda je ovaj tu kvantifikator po funkcijama.;0:15:12 - 0:15:19
Ovo sve dalje je zapravo formula logike prvog reda.;0:15:19 - 0:15:22
I sad, ak uzmete skup koji se sastoji od te formule,;0:15:24 - 0:15:27
da formula zapravo kaže da je nosačko način,;0:15:27 - 0:15:29
i kažete da ima više ili jednako dva elementa, više ili jednako tri elementa,;0:15:29 - 0:15:33
više ili jednako četiri elementa, dakle one formule koje smo rekli da ćemo ih još koristiti,;0:15:33 - 0:15:37
očito taj čitav skup nema model.;0:15:37 - 0:15:40
Jer, naravno, ak je konačan onda ima sedamnaest elementa,;0:15:40 - 0:15:44
onda ne može imat više ili jednako od osamnaest elementa.;0:15:44 - 0:15:47
Međutim, svaki njegov konačan podskup ima model, jer naravno,;0:15:47 - 0:15:52
kad ja odrežem ovo na nekom mjestu, jednostavno će,;0:15:52 - 0:15:55
najveći broj koji se unutra pojavljuje će biti 52,;0:15:55 - 0:15:58
i sad postoji konačan skup sa više ili jednako od 52 elementa, čak što više sa,;0:15:58 - 0:16:03
sa točno jednako od 52 elementa.;0:16:03 - 0:16:05
Svaki konačan podskup ovog skupa ima model, a čitav taj skup formula nema model,;0:16:05 - 0:16:10
dakle, teorem kompaktnosti ne vrijedi.;0:16:10 - 0:16:13
Ovaj skup je primjer neispunjivog, konačno ispunjivog skupa.;0:16:13 - 0:16:17
Vidite, neko, vrlo malo logike drugog reda mi treba, dakle,;0:16:20 - 0:16:24
i bez konačnog ovoga formula, samo jedna je zapravo zahtijevala tu kvantifikaciju po funkcijama;0:16:24 - 0:16:29
i to samo na jednom mjestu na početku, u preneksnoj formuli.;0:16:29 - 0:16:33
To se onda još zove monadska, dobro, budemo na tome pričali još poslije.;0:16:36 - 0:16:40
Dobro, i sad, šta je još svašta ne vrijedi u logici drugog reda?;0:16:43 - 0:16:46
Nekog čovjek rekao je, bam, onda kad mogu kvantificirati po funkcijama i po relacijama,;0:16:46 - 0:16:52
onda mora da je to puno bolje.;0:16:52 - 0:16:54
Bolje je u smislu ekspresivnosti, ali onda, naravno, slabije u smislu nekakve meta-logike.;0:16:54 - 0:16:58
Dakle, jako malo lijepih rezultata tu mogu ostvariti.;0:16:58 - 0:17:02
Na primjer, ne vrijedi jaki teorem potpunosti.;0:17:02 - 0:17:04
Dakle, to je ono kao, moži dokazati formulu ako i samo ako je logička posljedica.;0:17:04 - 0:17:10
Sad, naravno, šta znači uopće dokazati?;0:17:10 - 0:17:13
Morali bismo nekakve dokazni sustave imati za logiku drugog reda.;0:17:13 - 0:17:16
O tome se isto pišu radovi, nije uopće jasno šta je zbog ovog tu.;0:17:16 - 0:17:22
Dakle, Gedelov teorem potpunosti, opet, naravno, naivno bi čovjek rekao,;0:17:22 - 0:17:26
to zapravo samo znači da imaš nekakav dokazni sistem koji je potpun,;0:17:26 - 0:17:31
ali ne samo to.;0:17:31 - 0:17:33
Mislim, dakle, to bi zahtjevalo da stvarno pričamo o nekom konkretnom dokaznom sistemu.;0:17:33 - 0:17:37
Nego bi čovjek mogao reći ovako.;0:17:37 - 0:17:39
Dakle, skroz općenita varijanta Gedelovog teorema potpunosti bi zapravo rekla ovako.;0:17:39 - 0:17:43
Skup svih valjanih formula je rekurzivno probrojiv.;0:17:43 - 0:17:47
Dakle, u tom trenutku uopće me ne zanima, naravno sad trebalo bi znat šta znači rekurzivno probrojiv,;0:17:47 - 0:17:51
ali ukratko, ima nekakav algoritam koji, ako ga pustim dovoljno dugo,;0:17:51 - 0:17:56
će na output ispisati sve valjane formule.;0:17:56 - 0:18:01
A neće ispisati nijednu koja nije valjana.;0:18:01 - 0:18:04
Naravno da, ako imam dokazni sustav, bilo kakav suvisni dokazni sustav,;0:18:04 - 0:18:12
ne moram opće razmišljati o konkretnim varijantama dokaznih sustava,;0:18:12 - 0:18:16
svaki dokazni sustav ima to svoje stvari.;0:18:16 - 0:18:19
Ispišem za početak sve aksijome, onda ispišem sve što se može iz aksijoma dobiti;0:18:19 - 0:18:23
pomoću jednog pravila izvoda, onda je, naravno ako možeš reći,;0:18:23 - 0:18:26
a šta, ako ih aksijome je beskonačno mnogo, imaš šeme aksijoma,;0:18:26 - 0:18:29
onda ima onih tehnika ispraplitanja, dakle, ne ispišem sve aksijome,;0:18:29 - 0:18:32
ne ispišem prva tri aksijoma, pa onda ispišem ono što se može pomoću njih dobiti,;0:18:32 - 0:18:35
pa ispišem četvrti aksijom, pa ispišem ono što se može pomoću njih dobiti, tako dalje.;0:18:35 - 0:18:39
To su sve relativno poznate tehnike u teoriji izračunjivosti.;0:18:39 - 0:18:44
Tako da, kažem, zapravo bez nekog govora o konkretnim dokaznim sistemima,;0:18:44 - 0:18:49
možemo reći da ako uopće imaš nekakav suvisni dokazni sistem,;0:18:49 - 0:18:53
onda će ti skup svih teorema biti rekursivno pribrojev.;0:18:53 - 0:18:56
Međutim, skup svih faljenih formula nije rekursivno pribrojev,;0:18:57 - 0:19:01
i dakle skup svih faljenih formula ne može biti jednak skupu teorema;0:19:01 - 0:19:05
ni u kakvom suvisnom dokaznom sustavu.;0:19:05 - 0:19:08
Za logiku drugog reda, za logiku prvog reda.;0:19:08 - 0:19:10
Naravno može, to je recimo Hilbertov sustav aksijoma i to je to.;0:19:10 - 0:19:14
Dobro, Levenham's formula, to je remena dolje, to ćemo poslije raditi,;0:19:16 - 0:19:20
ali, jerujem da ste ga već čuli na logici,;0:19:20 - 0:19:24
dakle, jednostavno kaže, ako formula ima beskonačan model,;0:19:24 - 0:19:29
onda ima pribrojev model.;0:19:29 - 0:19:31
Dakle, dobro, teorija zapravo, skup formula.;0:19:33 - 0:19:37
Nekako, na dolje zapravo znači da mogu smanjivati kardinalnost,;0:19:37 - 0:19:42
ali ne proizvoljno, nego do pribrojevosti.;0:19:42 - 0:19:46
Mi ćemo dokazati neku malo općenituju tvrdnju.;0:19:48 - 0:19:51
Naravno, od čega uopće dolazi ta pribrojevost?;0:19:51 - 0:19:53
Dolazi od pribrojevosti alfabeta.;0:19:53 - 0:19:55
Dakle, ako imate alfabet koji je veća kardinalnosti,;0:19:55 - 0:19:58
onda zapravo opet ne možete smanjiti na niže od toga,;0:19:58 - 0:20:01
jer, naravno, u alfabetu možete imati toliko konstantskih simbola,;0:20:01 - 0:20:04
da jednostavno imate imena za svaki pojedini element nosača,;0:20:04 - 0:20:08
i onda ih ne možete samo zaboraviti.;0:20:08 - 0:20:10
Dakle, ovi konstantski simboli vam neće imati interpretaciju.;0:20:10 - 0:20:14
Ali, dakle, zaustavimo se za sad kod ovog jednostavnog;0:20:16 - 0:20:19
linear-mechanical-model-log teorema.;0:20:19 - 0:20:21
Na dolje, dakle, jednostavno, sve što ima model, ima...;0:20:21 - 0:20:25
A, dobro, sad, ne mora čak i biti beskonačan,;0:20:26 - 0:20:29
a to je sad opet ova priča da li govorimo samo o normalnim strukturama;0:20:29 - 0:20:33
ili o proizvodnim strukturama, da ne kompliciramo s tim.;0:20:33 - 0:20:36
Jednostavno, napisaćemo formulu koja ima model,;0:20:36 - 0:20:42
ali nema pribrojev modela.;0:20:42 - 0:20:44
Dakle, kak se to radi?;0:20:45 - 0:20:47
Slično kao na prethodnom slajdu, naravno, sad trebalo to napisati preciznije,;0:20:47 - 0:20:51
postoji formula psi fin od x.;0:20:51 - 0:20:55
Dakle, naravno, ljepota ove prethodne formule je zapravo da nije morala pričati;0:20:55 - 0:20:59
o relativizaciji, zapravo mogla, ovi x i y mogu biti bilo kakvi.;0:20:59 - 0:21:03
E, a ovdje naravno moram preciznije, dakle, moram jednostavno reći;0:21:03 - 0:21:07
da je x nekakav konačni podskupno sačar.;0:21:07 - 0:21:11
Dakle, naravno, počet ću pisati pa onda...;0:21:11 - 0:21:15
Dakle, x je u ovom kontekstu zapravo nekakva relacijska varijabla.;0:21:15 - 0:21:23
Naravno, ideja je da to nam predstavlja nekakav podskupno sačar,;0:21:23 - 0:21:27
ali u logici prvog reda podskupove su zapravo unarne relacije, jednomjestne relacije.;0:21:27 - 0:21:33
Dakle, čovjek bi valjda rekao ovako nešto.;0:21:33 - 0:21:38
Za svaku formu, za svaku funkciju, ako je ta funkcija sa x u x,;0:21:38 - 0:21:43
to je sad ovo ključno, znači, šta bi ćemo ga reći?;0:21:43 - 0:21:46
Funkcija je sa x u x, dakle, kad god zadaš nekakav element od x-a,;0:21:46 - 0:21:51
onda je njegov f također u x-u, onako je valjda.;0:21:51 - 0:21:55
Za svaki mali x, ako vrijedi veliki x od tog malog x-a,;0:21:55 - 0:22:02
dakle, ovo je sad atomarna formula,;0:22:02 - 0:22:04
dakle, to zapravo, ko će reći x je element tog podskupa x,;0:22:04 - 0:22:08
ali naravno, ovo ne mogu iskazati, mogu teorija iskupovati.;0:22:08 - 0:22:11
U logici prvog gleda moram to ovako reći.;0:22:11 - 0:22:14
I, pa ne, ne ide, jednostavno, tada je i f od x također u tog x-a.;0:22:14 - 0:22:26
Znači, ovo zapravo, ko će reći f ide sa x u x.;0:22:26 - 0:22:33
Dobro, i f je injekcija, to je sve potpuno isto.;0:22:34 - 0:22:41
Tada je f surjekcija, ali naravno na x.;0:22:41 - 0:22:45
Ovo je, potpuno moram razmišljati o relativizaciji.;0:22:45 - 0:22:48
Za injekciju ne moram razmišljati o relativizaciji,;0:22:48 - 0:22:50
jednostavno ću napisati da je f injekcija,;0:22:50 - 0:22:52
mada, mislim, mogao bih ovo reći, da hleda f na x-a,;0:22:52 - 0:22:56
ali sad, ili to ekvivalentno?;0:22:56 - 0:22:59
Ko će ga znat, nekako teoretično je moguće da nosač bude šašav,;0:22:59 - 0:23:04
ali nije zapravo.;0:23:04 - 0:23:06
Ako imate nosač, sad tu imate nekakav x koji je podskup;0:23:06 - 0:23:12
i sad na njemu imate injekciju, nekako, permutaciju zapravo.;0:23:12 - 0:23:23
Ideja je da to bude kodančan skup.;0:23:23 - 0:23:27
Na ovom ostalom dijelu uvijek možete jednostavno dodefinirati identitetu.;0:23:27 - 0:23:34
Proširenje funkcije identitetom čuva injektivnost.;0:23:34 - 0:23:39
Dakle, ako je ova početna bila injekcija i ova proširena će biti injekcija,;0:23:39 - 0:23:43
iako ova nije bila, naravno neće ni ova biti.;0:23:43 - 0:23:45
Dakle, zapravo ovdje ne moram govorit na x,;0:23:45 - 0:23:48
a ovdje naravno moram govorit na x jer su injektivnosti jednostavno znači;0:23:48 - 0:23:52
ako imaš y iz x onda imaš mali x također iz x koji ga pogađa.;0:23:52 - 0:23:58
Dakle, svakako kažem, ima tu još sad pisanja, ali jasno je nekako gledajući ovo;0:23:58 - 0:24:02
kako bi se to napisalo.;0:24:02 - 0:24:04
Dakle, formula koja kaže, to je formula sa jednom slobodnom relacijskom variablom x;0:24:04 - 0:24:10
koja kaže da ta variabla x označava konačnu jednomjestnu relaciju.;0:24:10 - 0:24:15
E sad, jednom kad čovjek ima formulu psi fin,;0:24:15 - 0:24:19
kažemo nije baš da smo joj napisali, ali skoro,;0:24:19 - 0:24:22
možemo definirati psi p, ili psi prep, prebrojivo.;0:24:22 - 0:24:27
Dakle, koja kaže da postoji uređaj, znači opet sad;0:24:27 - 0:24:32
egzistencijno kvantificiram po nekim relacijama,;0:24:32 - 0:24:35
znači ovo je bilo, kaj je, ja ne.;0:24:35 - 0:24:38
Psi prep je, postoji r2, relacijska variabla koja označava dvomjestne relacije.;0:24:41 - 0:24:50
Postoji uređaj u kojem od svakog elementa postoji samo konačnu mnogo manjih elementa.;0:24:50 - 0:24:54
Kako bi to čovjek napisao?;0:24:54 - 0:24:56
Dobro, za svaki x.;0:24:57 - 0:25:01
Sad bi ću vam htio reći nekako, aha, psi fin od početnog komada u nosaču od tog x.;0:25:02 - 0:25:15
Ali naravno, sad ovo treba opet logički opisati.;0:25:15 - 0:25:19
Ali nije nemoguće, dakle sad bi trebalo reći...;0:25:19 - 0:25:23
Postoji x koji zapravo bi trebalo označavati njegov početni komad.;0:25:31 - 0:25:36
Takav da psi fin od x i x doista predstavlja unarnu relaciju koja kaže;0:25:40 - 0:25:51
to ti je skup svih manjih od malog x.;0:25:51 - 0:25:53
Dakle, valjda za svaki y, r od yx, ali to je kao uređaj,;0:25:53 - 0:26:03
y je manji od x, ako i samo ako x od y.;0:26:03 - 0:26:10
Dobro, dakle, kao nekakav akcijom ekstenzionalnosti,;0:26:15 - 0:26:18
ali naravno nemam nikakav stvarni govor o skupovima,;0:26:18 - 0:26:22
nego samo želim modelirati ovaj x.;0:26:22 - 0:26:24
Reći, dakle, to ti je točno konačan skup i ujedno skup svih onih y-ova;0:26:24 - 0:26:33
koji su točno u relaciji sa ovim malim x-em.;0:26:33 - 0:26:38
