Speech;Timestamp
Tako je, false, jel tako? Znači, ovo će biti pokrata,;0:08:35 - 0:08:41
dajmo ovak pisati možda, za ovoga, Fi povlači false.;0:08:42 - 0:08:47
Dobro, tako ćemo to napisati. I sad možete ove druge formule probacati sami, jel?;0:08:48 - 0:08:54
Velim nekak, nekak ja više volim ono negaciju i disjunkciju,;0:08:55 - 0:08:58
jer onda imam de Morganove formule koje mi odmah daju konjunkciju i tako.;0:08:58 - 0:09:03
Ali dobro.;0:09:03 - 0:09:05
Dobro. E sad, znači, čim smo uveli nekakvu sintaksu,;0:09:11 - 0:09:16
odmah želimo govoriti i o dokaznom postupku s jedne strane;0:09:16 - 0:09:20
i o nekako strukturama na kojima se te formule interpretiraju,;0:09:20 - 0:09:23
odnosno kaže se jesu li istinite ili nisu valjane ili nisu,;0:09:23 - 0:09:26
s druge strane.;0:09:26 - 0:09:28
I idealno bi bilo da si te dvije stvari nekak jako, jako, jako pašu.;0:09:28 - 0:09:33
Idealno bi bilo da, znači, valjane formule odgovaraju točno teoremima.;0:09:33 - 0:09:39
Jel tako? Znači, da ako nešto dokažem da je to valjano;0:09:39 - 0:09:43
i je nešto valjano da se to može u načelu dokazati.;0:09:43 - 0:09:46
Jel tako? Dobro. E sad, ajmo zadati onda nekako,;0:09:46 - 0:09:52
nekakav minimalni sistem za dokazivanje u modalnoj logici.;0:09:54 - 0:10:03
On će se zvati sistem K i u njega ćemo staviti sve tautologije,;0:10:04 - 0:10:10
znači sve ovoga, sve valjane formule logike sudova,;0:10:10 - 0:10:22
ali pazite, u proširenom jeziku.;0:10:22 - 0:10:24
Znači, jak ja imam ono, ne znam, fi ili ne fi sudovno,;0:10:24 - 0:10:30
onda za taj fi mogu natrpat bilo kakvu modalnu formulu koju hoću.;0:10:30 - 0:10:35
Dobro? Znači, box A ili ne box A će biti tautologija.;0:10:35 - 0:10:39
Znači, ne može biti tautologija ovdje. U redu.;0:10:39 - 0:10:42
I još dodam jednu stvar, a to je ova tu formula.;0:10:44 - 0:10:48
Znači, box A povlači B, povlači da box A povlači box B.;0:10:48 - 0:10:52
E sad, ajde, malo ću vam pričat sad o intendiranoj semantici,;0:10:53 - 0:10:58
pa će vam stvari tu biti malo jasnije.;0:11:00 - 0:11:02
Evo, čem je stvar. Dakle,;0:11:03 - 0:11:06
ovak, znači, mene će zanimati sljedeća stvar.;0:11:09 - 0:11:13
Ja imam tu nekakav duplo V, zvaće se svijet. Dobro?;0:11:13 - 0:11:18
I sad na tom duplo V bi mogao, recimo, vrijediti P.;0:11:18 - 0:11:23
I sad kažemo, znači, propozicijska varijabla P, jer sam ju objesio za taj svijet duplo V.;0:11:23 - 0:11:32
I sad mi onda kažemo, jednostavno, na svijetu je forcirana ovoga propozicijska varijabla P,;0:11:33 - 0:11:40
odnosno na svijetu duplo V vrijedi P.;0:11:40 - 0:11:42
A u čemu vrijedi? E sad, dobro, budemo to poslije.;0:11:43 - 0:11:48
Mogu imat ovu situaciju, recimo, aha, i naravno ne vrijedi negacija od P.;0:11:49 - 0:11:56
Jel to svakako ne vrijedi? Dobro?;0:11:56 - 0:11:59
E, ali sad imat ću situaciju gdje ću željeti gledat nekakve, dajmo reći, grafove.;0:11:59 - 0:12:08
Znači, imam duplo V ovdje, imam V ovdje i sad ne znam, tu objesim P, a tu objesim PQ.;0:12:09 - 0:12:16
Dobro, i ništa drugo od ovih prebrojivo mnogo propozicijskih varijabli. Dobro?;0:12:16 - 0:12:22
I sad šta? Osim što na duplo V vrijedi P, da vas ne zbunim, na duplo V vrijedi P,;0:12:22 - 0:12:30
na duplo V vrijedi još i dajmont P. Zašto?;0:12:30 - 0:12:36
Zato što postoji sljedbenik od duplog V na kojem vrijedi P. Čak što više.;0:12:36 - 0:12:43
I ovo je sljedbenik od duplo V na kojem vrijedi P. Dobro?;0:12:43 - 0:12:47
Znači, ovo tu kaže, postoji neki svijet, ajde sad da ga nazovem malo drugće, možda U.;0:12:47 - 0:12:55
Postoji U iz skupa svih svijetova, označit ćemo ga sa duplo V,;0:12:55 - 0:13:02
takav da je VR U, ovo ćemo zvati R, i ovoga na U je istinit P.;0:13:02 - 0:13:18
Dobro? Znači, ovo tu je definicija od, definicija istinitosti na duplo V je istinito dajmont P. U redu.;0:13:18 - 0:13:31
Na duplo V je istinito dajmont P, odnosno postoji sljedbenik od duplo V na kojem vrijedi P. U redu.;0:13:31 - 0:13:38
Znači, kak će sad izgledat ta priča sa modelima, dakle što su modeli u ovom konkretnom slučaju?;0:13:38 - 0:13:48
To vam je nekakav neprazan skup, dobro, njega ćemo zvat skup svijetova.;0:13:48 - 0:13:54
Bilo kakva binarna relacija na njemu, dobro, mogo sam tu imat nekakve beskonačne grane, nekakva stabla, bilo šta.;0:13:54 - 0:14:03
Znači, doslovno bilo kakva binarna relacija.;0:14:03 - 0:14:06
Znači, duplo V je neprazan, R je podskup od V puta V, dobro, i V je valuacija,;0:14:07 - 0:14:16
odnosno ona je ovo vješanje PA na duplo V, PA i QA na V, i to je to.;0:14:16 - 0:14:23
Dobro, znači šta će V onda biti?;0:14:23 - 0:14:26
Znači, svakom ovom svijetu ću ja pridružiti nekakav skup propozicijskih variable, je li tako?;0:14:28 - 0:14:40
Znači, to će biti nekakva funkcija koja ide u P od Fi, dobro.;0:14:40 - 0:14:46
Znači, ja samo ono, navedem koje variable ili koji sudovi, ajmo reći, vrijede na tom, koji atomarni sudovi vrijede na tom svijetu, dobro.;0:14:46 - 0:14:58
I to je ono što ću zvati Kripkeov model, u redu.;0:14:59 - 0:15:02
Kripkeov okvir će biti samo ovo, ok, znači možemo reći da je neki model baziran na nekom okviru.;0:15:03 - 0:15:10
E sad, nemojte toliko detaljno o tome trenutno razmišljati.;0:15:10 - 0:15:16
Znači, sad bih vam samo htio pokazati zašto se ovo tu ubacuje kao aksijom u sistem K,;0:15:16 - 0:15:22
u nekakav minimalni modalni sistem.;0:15:22 - 0:15:24
To je zapravo zato da nam jednoznačno odredi što su nam modeli, odnosno što su nam okviri u ovom slučaju.;0:15:26 - 0:15:32
Dakle, nekako modeli iz onog smisla teorije modela, iz ono što ste radili valjda na logici kao u logici prvog reda,;0:15:32 - 0:15:43
znači u tom smislu modeli će mi ovdje zapravo biti okviri, dobro, Kripkeovi okviri.;0:15:43 - 0:15:48
Znači, nešto što ovak izgleda.;0:15:49 - 0:15:51
A da bi to bilo, znači da bi sve to štimalo, uzme se još ovo.;0:15:52 - 0:15:57
Da bi odgovarali ovoga valjanost, da bi odgovarala dokazivosti, treba ovo tu uzeti.;0:15:57 - 0:16:05
I niš drugo, znači samo ove, ta utologija u proširenom jeziku i ovo u redu kao aksijoma.;0:16:05 - 0:16:11
E sad, sad bih vam samo htio ono skroz intuitivno, da sad ne razgovaramo;0:16:11 - 0:16:20
o nikakvim ovim istinitoctima, valjanostima, okvirima i modelima,;0:16:20 - 0:16:24
samo intuitivno pokazat zašto biste ovo htjeli.;0:16:24 - 0:16:27
Aha, još nisam rekao, padam. Imali smo ovu situaciju, jel?;0:16:27 - 0:16:31
Tu smo imali, na duplo V smo imali P, na V smo imali P i Q, jel tako?;0:16:32 - 0:16:38
Ova je bila situacija, tu sam još htio reći, na duplo V vrijedi boks P.;0:16:39 - 0:16:48
Zašto? Zato što na svime R sljedbenicima od duplo V vrijedi P.;0:16:48 - 0:16:52
U redu. Znači, to je na neki način dualno onome dajmondu.;0:16:53 - 0:16:57
U kojem smislu? Znači, može ga se zapisati, znači ono,;0:16:58 - 0:17:02
dajmond P nekako korespondira ili oznaka je za ovoga N.;0:17:02 - 0:17:09
Znači, boks P korespondira sa N, dajmond NP.;0:17:10 - 0:17:14
Dobro, evo, kak si to možete zamišljati. Znači, dužno je P,;0:17:14 - 0:17:19
je isto što i nije moguće da nije P. U redu. Nije moguće da nije P.;0:17:19 - 0:17:25
Ok. Dobro, znači, recimo, boks Q ne vrijedi, jel?;0:17:27 - 0:17:33
Boks Q ne vrijedi. Zašto ne vrijedi?;0:17:35 - 0:17:39
Jer imamo sljedbenika od duplo V na kojem ne vrijedi Q. U redu.;0:17:39 - 0:17:43
Odnosno, zato što imamo da vrijedi dajmond neku,;0:17:43 - 0:17:50
to jest postoji jedan R sljedbe neko duplo V na kojem vrijedi neku.;0:17:50 - 0:17:55
I sad da napokon dođem do ovoga. Znači, sad kad smo ove nekakve sitnice rekli.;0:17:57 - 0:18:03
Dakle, kak bi ste ovo, recimo, dokazali, jel?;0:18:03 - 0:18:13
Ovak, više na jednoj semantičkoj možda razini.;0:18:13 - 0:18:16
Znači, pretpostavili biste antecedentu, jel tako?;0:18:16 - 0:18:21
Dakle, imam pretpostavku boks A povlači B. U redu.;0:18:21 - 0:18:27
I sad, ajde, gledam neki svijet.;0:18:27 - 0:18:30
Velim, nemojte sad razmišljati o modeli i okviri, ovo ono, idemo sad na otprilike.;0:18:31 - 0:18:36
Imam neki svijet i sad taj svijet ima nekakve sljedbenike.;0:18:36 - 0:18:40
On može imat neprebrojivo sljedbenika, nije to nikakav problem.;0:18:40 - 0:18:43
Mogu ti skupovi biti jako veliki itd.;0:18:43 - 0:18:47
I sad, što ovo tu kaže? Znači, ja imam da svuda vrijedi.;0:18:47 - 0:18:52
Ak slučajno imam A, u redu, znači na svim sljedbenicima vrijedi sljedeće.;0:18:52 - 0:18:57
Ak slučajno imam A, onda moram imat B, u redu.;0:18:57 - 0:19:00
Recimo da A nemam, onda ne moram imat B, mogu imat B.;0:19:00 - 0:19:04
Evo, recimo, tu ga ima, tu ga nema, na primjer.;0:19:06 - 0:19:08
Dobro?;0:19:08 - 0:19:09
A ako, znači, ne može mi se dogoditi situacija gdje, ono, A imam, a recimo B nemam.;0:19:09 - 0:19:18
Dobro? To ne može biti. Znači, to je naša pretpostavka.;0:19:18 - 0:19:21
Ok?;0:19:21 - 0:19:22
Dobro? Evo, može ne biti A uopće.;0:19:23 - 0:19:25
Dobro?;0:19:25 - 0:19:26
Ovaj, ali dobro, ajde idemo staviti A, B. Može.;0:19:27 - 0:19:31
I sad, šta zapravo pokušavamo dokazati?;0:19:32 - 0:19:35
Znači, pokušavamo dokazati, ak je na svim sljedbenicima A,;0:19:35 - 0:19:39
e onda je na svim sljedbenicima B.;0:19:39 - 0:19:41
Pa je li to očito? Pod ovom pretpostavkom.;0:19:41 - 0:19:45
Znači, čim pišem A, a pisaću ga svuda, jer je to pretpostavka boksa,;0:19:45 - 0:19:51
onda ću morati dodati B, ako ga već nema.;0:19:51 - 0:19:54
I gotovo. Dobro?;0:19:54 - 0:19:56
Ok. Znači, nekak je jasno da ova cijela priča koju sam vam ispričao,;0:19:58 - 0:20:03
ono, kao mi bismo nju htjeli, pa smo ju sad osigurali,;0:20:05 - 0:20:09
ajmo reći, sintaksno, htjeli smo ju semantički,;0:20:09 - 0:20:12
i sad nekak onda nam sintaksa i semantika stvarno odgovaraju.;0:20:12 - 0:20:17
Naravno, to sad nećemo pokazivati, ali to je nekak ta klasična logička igra.;0:20:17 - 0:20:23
Dobro. Sad, pravila izvoda, sjećate se iz logike prvog reda,;0:20:25 - 0:20:30
modus ponesi generalizacija. Dobro? Šta kaže generalizacija?;0:20:30 - 0:20:34
Pa, ak vrijedi A, onda na svim sljedbenicima vrijedi A.;0:20:34 - 0:20:41
Ak jest A, onda je nužno A. Dobro?;0:20:42 - 0:20:46
Tak je možda bolje o tome razmišljati, kao u logice prvog reda,;0:20:47 - 0:20:51
nego ovako, modalno, ajmo reći.;0:20:51 - 0:20:54
E sad, skup teorema sistema K je naravno najmanji skup formula;0:20:56 - 0:21:01
koji sadrži sve aksiome koje smo ospomenuli;0:21:01 - 0:21:04
i zaporenje na ova dva pravila izvoda. Dobro?;0:21:04 - 0:21:07
Ili mogli bismo reći, formula je teorem sistema K,;0:21:07 - 0:21:12
ako je zadnja u konačnom nizu formula,;0:21:12 - 0:21:18
od kojih je svaka ili aksiom sistema K,;0:21:21 - 0:21:24
ili dobivena od prethodnih formula u nizu;0:21:24 - 0:21:27
pomoću ova dva pravila izvoda. Je li tako?;0:21:28 - 0:21:31
Dobro. E sad, to da je formula A teorem sistema K,;0:21:33 - 0:21:39
ćemo pisati ovako, znači turnstile A. Dobro?;0:21:39 - 0:21:42
Usporedite to samo, znači ovo znači da je A teorem,;0:21:46 - 0:21:50
a ovo bi značilo da je valjana, odnosno istinita na nekom svijetu itd.;0:21:51 - 0:21:57
Znači, malo je drugčije oznaka, a imate i ono što se iz logike prvog reda sjećate u ovo.;0:21:58 - 0:22:03
Treba će nam i to kad ćemo govoriti o standardnoj translaciji,;0:22:03 - 0:22:06
ali malo se tu učine drugčije ima sve te oznake,;0:22:06 - 0:22:10
da stvari nekako budu razdvojenije i jasnije.;0:22:10 - 0:22:13
Dobro. Znači, ovo tu kaže da je formula A dokaziva u K.;0:22:14 - 0:22:19
E sad, ovisno intendiranoj interpretaciji različiti modalni sistemi;0:22:21 - 0:22:25
dobivaju se dodavanjem jednog ili više drugih aksioma.;0:22:25 - 0:22:28
Evo, recimo, ovaj tu aksiom, ako agent zna A, onda vrijedi A.;0:22:28 - 0:22:34
Rekli smo, to je, naravno, bitno za epistemičku logiku.;0:22:34 - 0:22:38
Što biste rekli, na kakvim to okvirima vrijedi?;0:22:39 - 0:22:43
Jel' vam se čini da, ono, dobro, nisam baš još rekao što znači vrijedi na okviru,;0:22:44 - 0:22:51
pa je možda malo nezgodno, ali evo, recimo da ovako to napišem.;0:22:51 - 0:22:56
Znači, boks A povlači A, to je zapravo ne dajmont, ne A povlači A.;0:22:57 - 0:23:03
Dobro, a po kontrapoziciji je to isto što je ne A, povlači dajmont ne A.;0:23:04 - 0:23:11
I sad vidjet ćemo zašto kad smo na okvirima, zašto možemo zapravo ove negacije obrisati.;0:23:12 - 0:23:18
Jer smo mogli A valuirati tako da ga ima na svijetu ili da ga nema na svijetu.;0:23:18 - 0:23:22
Znači, to je zapravo ovo tu. Dobro, što se okviratiće, to je to.;0:23:22 - 0:23:27
Što znači da ako nešto imam, da do toga mogu sigurno doći i u jednom koraku?;0:23:28 - 0:23:34
Znači, ako nešto imam u nula koraka, da do toga mogu doći u jednom koraku?;0:23:34 - 0:23:39
Šta vam se čini kakve će to okvire nekako definirati? Refleksivne, jel?;0:23:39 - 0:23:47
Jer kao, čim nešto imam, e sad jedino tu mogu biti sigurani da to imam,;0:23:47 - 0:23:51
onda ću nekako zaokrušiti. Dobro?;0:23:51 - 0:23:55
Nije to sad još vrijeme možda za pričat, ali čisto za nekakav mali osjećaj.;0:23:55 - 0:24:01
Ok. Znači, nekako ajmo reći, strukture, odnosno modeli, zapravo okviri;0:24:04 - 0:24:17
za epistemičku logiku su refleksivni okviri.;0:24:17 - 0:24:20
Što će biti za pozitivnu introspekciju? To je već malo teže, jel?;0:24:22 - 0:24:26
Dobro, neću vas gljavit.;0:24:26 - 0:24:28
Znači, vidite, ako znate A, onda znate da znate A.;0:24:31 - 0:24:35
Nekak epistemički sad možda to ne bi bilo super, jel?;0:24:35 - 0:24:39
Jer ono, nekakva produhobljenost i tako to.;0:24:39 - 0:24:42
Pa ako nešto ne znate, pa znate da to ne znate.;0:24:42 - 0:24:45
Negativna introspekcija sad jedno i drugo je nekako jako,;0:24:45 - 0:24:48
jako prejako za znanje, jel? Ali dobro.;0:24:48 - 0:24:51
I imate jednu izuzetno važnu formulu u logici dokazivosti,;0:24:52 - 0:24:57
koja se zove L'bova formula.;0:24:57 - 0:25:00
Dostaju je teško ovako pročitati, zato što u principu;0:25:02 - 0:25:07
je nekak smještena na dvije zapravo razine dokazivosti.;0:25:09 - 0:25:12
Ne volim tu rečenicu reći, ali nekak meni je dosta pomogla.;0:25:12 - 0:25:16
Znači, gledajte što vam je inače L'bov teorema.;0:25:16 - 0:25:19
To vam je sljedeće. U PA je, pardon, ispričavam se.;0:25:21 - 0:25:26
Ako je u PA dokazivo Bev od...;0:25:26 - 0:25:42
Aću staviti isto. Bev od A, tada...;0:25:43 - 0:25:49
Bev od A, povlači, ja.;0:25:51 - 0:25:53
Tada je u PA dokazivo A. Sad već ima malo više smisla.;0:26:01 - 0:26:09
Znači, ovaj Bev, to je Bevajsbar od GDL, znači ono kao provable.;0:26:09 - 0:26:14
Neki napišu PR od A. Znači, s time da ovo tu znači;0:26:14 - 0:26:20
unutar peanove aritmetike, formula koja kaže A je dokaziva u PA.;0:26:22 - 0:26:27
Opet, napisaću, iskazana u PA.;0:26:30 - 0:26:34
Znači, PA može govoriti o tome što je u njoj dokazivo.;0:26:35 - 0:26:40
Znači, opet, ako PA može dokazati da dokazivost od formule A povlači A,;0:26:41 - 0:26:51
tada PA može dokazati A.;0:26:51 - 0:26:54
Drugim rječima, pretpostavka dokazivosti je beskoristna za dokaz same te formule.;0:26:54 - 0:27:03
Razumijete to? Dobro? Jel kužite?;0:27:03 - 0:27:06
Znači, ako mogu provest dokaz da ovoga dokazivost od A povlači A,;0:27:06 - 0:27:12
onda mogu i samo direktno provest dokaz od A.;0:27:12 - 0:27:15
U redu, to je ovak' dosta bitna stvar.;0:27:15 - 0:27:18
Nije sad nužno, važno zašto, ali ono šta ću reći,;0:27:18 - 0:27:22
je kako to ovoga povlači drugi GDL-ov teorem nepotpunosti.;0:27:26 - 0:27:31
Dobro? Jel se sjećate što je drugi GDL-ov teorem nepotpunosti?;0:27:31 - 0:27:35
A ne? Sad ćete saznati.;0:27:35 - 0:27:38
Znači, ajmo staviti false umjesto A,;0:27:38 - 0:27:43
kao što ćemo napraviti za jedno 50-ak slajdova ili 100-injak ili kolko, ne znam.;0:27:43 - 0:27:48
Ga stavimo da je A false, u redu. I šta sad tu piše?;0:27:48 - 0:27:53
A false je u PA ovoga dokazivo ne BVA.;0:27:53 - 0:28:05
Jel se slažete? Znači, mislim, nije baš, jel?;0:28:08 - 0:28:14
Znači, ne bi smio ovak' substituirat' možda ovu...;0:28:14 - 0:28:19
Malo sam sad napravio još jedan dodatni korak gdje sam zapravo substituiro;0:28:20 - 0:28:24
da je B od A strelica false, da je ne B od A, u redu.;0:28:24 - 0:28:29
Ali mislim da je jasno. Tada je u PA dokazivo false.;0:28:29 - 0:28:38
Šta sad tu piše?;0:28:39 - 0:28:41
Šta?;0:28:41 - 0:28:42
Ako možemo dokazati da nekako je u redu, ne možemo dokazati da je u redu.;0:28:42 - 0:28:52
Onda je PA...;0:28:53 - 0:28:54
Sve počinje.;0:28:57 - 0:28:58
Tako je, onda je inkonzistentna. Dobro?;0:28:58 - 0:29:00
Znači, ako PA može dokazati svoju konzistentnost, onda je inkonzistentna.;0:29:00 - 0:29:06
Dobro? To je drugi Gedulov teorija nepotpunosti.;0:29:06 - 0:29:09
Evo, čisto da vam pokažem koliko su te stvari zgodne.;0:29:10 - 0:29:13
Inače, taj Loebov teorem i tu formulu i tak';0:29:17 - 0:29:21
zgodne stvari su na internetu napisane o njoj, pa možete ovo ga pogledati;0:29:22 - 0:29:27
s cartoon guide to Loeb's theorem od Jutkovskog.;0:29:27 - 0:29:30
Meni se jako to sviđa kao stripić negakav je.;0:29:30 - 0:29:33
Dobro.;0:29:34 - 0:29:35
Recite li ima za sad pitanja? Znam da sam sad puno svega i svatčega ispričao.;0:29:35 - 0:29:40
Ja bih sam nije baš čuo što ovo je i s redujama znači.;0:29:40 - 0:29:45
On vam znači sljedeće. Znači, ako imamo...;0:29:45 - 0:29:48
Mislim, to, ovu definiciju ćemo zapravo sad tek napraviti.;0:29:49 - 0:29:55
Ali mislim, dobro je da ste pitali i samo dajte slobodno uvijek.;0:29:55 - 0:30:00
Znači, šta nam je okvir?;0:30:00 - 0:30:02
