Speech;Timestamp
Naravno, možete vi sad reći, aha, u teoriji polja nije moguće definirati, ne znam, sinus,;0:02:43 - 0:02:49
pa onda opet stvari, formule koje spominju funkciju sinus,;0:02:49 - 0:02:54
sigurno ne možete na taj način modulirati.;0:02:54 - 0:02:56
Ali, zgodno je vidjeti da već u teoriji polja ima dosta prelišno netrivijalnih tvrdnji;0:02:56 - 0:03:02
i stvarno postoji algoritam odluke za takvo nešto na primjer nad poljem C.;0:03:02 - 0:03:11
Ali kažem, cilindrička dekompozicija je, ja bih rekao, najpoznatiji takav algoritam.;0:03:11 - 0:03:17
Još ćemo nešto o tome reći kad budemo govorili o eliminaciji kvantifikatora.;0:03:17 - 0:03:21
To je još jedan način na koji se može u ovaj stvari pristupiti,;0:03:21 - 0:03:24
jer nekako opet vidjeli smo ove bulovske kombinacije,;0:03:24 - 0:03:28
atomarnih načinnica su najčešće trivialno odlučive,;0:03:28 - 0:03:31
jer bulovski veznici su sve kardinalnosti dva na neku potenciju,;0:03:31 - 0:03:37
a atomarne formule nekako za njih, obično imate nekakve algoritme, odluke,;0:03:37 - 0:03:43
tipa je li neki broj manji ili veći od nekog i tako, ili jesu li jedna.;0:03:43 - 0:03:49
Naravno da to isto može biti komplicirano kad imate nekakve realne brojeve,;0:03:49 - 0:03:53
onda opet imate neprilu brojevi skup i tako.;0:03:53 - 0:03:57
Je li uopće jednakost na realnim brojevima odlučiva?;0:03:57 - 0:04:00
To sad ovisi u tome kako precizno definirate realne brojeve.;0:04:00 - 0:04:03
Samo kažete ko šijevi nizovi, onda nije, ali to je ona priča;0:04:03 - 0:04:08
zašto morate imati dodatne uvjete na brzinu konvergencije i tako,;0:04:08 - 0:04:15
ali to ćemo kad za to dođe vrijeme.;0:04:15 - 0:04:19
Za sad samo da kažem, ovdje je zgodno, čovjek je stvarno popisao,;0:04:19 - 0:04:23
iako ima par greškica malih, ali sve moguće odnose između odlučivosti;0:04:23 - 0:04:31
i potpunosti teorije.;0:04:31 - 0:04:34
Da, to je jedna od greškica, trebalo je pisati bez ovog;0:04:34 - 0:04:42
of characteristic zero i onda zapravo ako gledam samo algebarski;0:04:42 - 0:04:45
zatvorena polja bez specificirane karakteristike,;0:04:45 - 0:04:48
to je naravno primjer teorije koja je odlučiva,;0:04:48 - 0:04:52
opet jer jednostavno mogu enumerirati sve dokaze i vidjeti;0:04:52 - 0:04:59
je li nešto teoreem ili je negacija teoreem,;0:04:59 - 0:05:05
ali nepotpuno razumijem što sad mogu govorit o karakteristici;0:05:05 - 0:05:10
i mogu jednostavno reći da tvrdnjana primjer daje karakteristike tri,;0:05:10 - 0:05:15
niti ona niti njezina negacija postijeli s aksijom.;0:05:15 - 0:05:20
Naravno primjer potpune teorije koja ne odlučiva je najpoznatiji;0:05:20 - 0:05:25
naravno teorija prirodnih brojeva.;0:05:25 - 0:05:28
Ne sve ono što je dokazivo u planu ovardmensi,;0:05:32 - 0:05:35
nego ono što je stvarno istinito na prirodnim brojevima;0:05:35 - 0:05:38
i to naravno po gledalovim teoremima neće biti odlučivo.;0:05:38 - 0:05:43
Ovo je ono što je važno što smo zapravo tu primijenili.;0:05:46 - 0:05:50
Ako je teorija potpuna i ima rekursivansku aksijomadu,;0:05:52 - 0:05:55
to je važno, da stvarno mogu efektivno enumerirati sve dokaze,;0:05:55 - 0:05:59
onda će biti odlučivo.;0:05:59 - 0:06:02
Primjeri odlučivih potpunih teorija, naravno to su negako;0:06:05 - 0:06:09
prilično jednostavne teorije, ali ima ih.;0:06:09 - 0:06:12
Uglavnom se sastoji u tome da uzmete prirodne brojeve;0:06:13 - 0:06:15
i onda im nešto skinete iz signature, tako da o tome ne možete više pričati.;0:06:15 - 0:06:19
Najpoznatiji primjer se sastoji u tome da skinete množenje,;0:06:19 - 0:06:22
onda dobijete nešto uzme Prezburgerova aritmetika.;0:06:22 - 0:06:24
Dakle, ona ima samo prirodne brojeve, zbrajanje i eventualno uređaj.;0:06:24 - 0:06:28
Uređaj nije problem.;0:06:28 - 0:06:30
Pokazuje se da je ta teorija također potpuna i odlučiva,;0:06:31 - 0:06:36
jer tajna je zapravo u tome da ima dovoljno siromašnu signaturu.;0:06:37 - 0:06:42
Kaj je to? To remis je odnose samo na teorije koje imaju;0:06:42 - 0:06:45
dovoljno bogatu signaturu da mogu zapravo govoriti o prirodnim brojima;0:06:45 - 0:06:49
sa zbrajanjem i množenjem.;0:06:49 - 0:06:51
Prezburgerova aritmetika ne može.;0:06:52 - 0:06:54
I ovo je isto greška, mislim greška je ovisno o tome kako se točno;0:06:55 - 0:06:59
definira potpunost, ali onako kako je on definirao potpunost,;0:06:59 - 0:07:02
dakle ovaj prvi zapravo komentar se odnosi na ovo što ste i vi primijetili,;0:07:03 - 0:07:09
a zadnji komentar je malo kompliciraniji.;0:07:11 - 0:07:14
Kaže, naravno da vi možete Gedela interpretirati kao da peanova aritmetika;0:07:16 - 0:07:20
nije potpuna, ali primijetimo da to se ne odnosi na nepotpunost u ovom smislu.;0:07:20 - 0:07:26
To se baš odnosi na nekakvu dokaznu nepotpunost,;0:07:26 - 0:07:30
nepotpunost dokaznog sustava da dokaže ono što je istina i negaciju onog što je neistina.;0:07:30 - 0:07:38
Ovdje je naravno u ovom konkretnom smislu peanova aritmetika,;0:07:40 - 0:07:45
mislim je isto nepotpuna tako, ali je zapravo ako je shvatite doslovno;0:07:45 - 0:07:50
kao skup rečenica onda je odlučiva jer naravno vi možete za svaku rečenicu;0:07:50 - 0:07:56
jednostavno u korašu mnogog koraka odlučiti je li ona unutar.;0:07:56 - 0:08:00
Ako ona jest posljedica peanova aritmetika, onda ja mogu enumerirati sve dokaze;0:08:10 - 0:08:15
u peanovoj aritmetici i prije ili kasnije ću inaći, ali ako nije,;0:08:15 - 0:08:19
onda ne znam je li to zato što je zapravo njezina negacija;0:08:19 - 0:08:22
ili jednostavno se radi o tvrdnji koja je istinita na prirodnim brojima,;0:08:22 - 0:08:27
i zbog toga je peanova aritmetika sigurno ne dokazuje njezinu negaciju jer je konzistentna,;0:08:28 - 0:08:33
ili se radi stvarno tvrdnji koja potpada pod gedelove teorema.;0:08:34 - 0:08:42
Ovaj komentar malo detaljnije priča o tome, još ćemo se naravno vratiti;0:08:46 - 0:08:51
na to kad budemo govorili o gedelovim teorema.;0:08:51 - 0:08:54
Uglavnom, samo da kažem, općenito gledano, potpunost i odlučivost nemaju ništa zajedničko,;0:08:54 - 0:08:59
ali najčešće zapravo teoriju zadajem nekako popisom aksijoma i taj popis aksijoma je onda nekako lijep,;0:09:00 - 0:09:06
odlučiv, dakle moram moći u konačno mnogo koraka bar je vidjeti je li nešto aksijome;0:09:06 - 0:09:11
ili nije, pa onda ovo treće je važno. Znači ako je potpuna i ima rekordzivne aksijome,;0:09:11 - 0:09:18
onda je odlučivan, kao što je na primjer ACF 0.;0:09:18 - 0:09:23
Dobro, ajmo se vratiti u to. Znači, dobro, želimo vidjeti da zapravo je teorija;0:09:25 - 0:09:34
algebraća i zatvorenih polja sa nekom fiksnom karakteristikom,;0:09:34 - 0:09:40
dakle može biti 0, može biti nekakav prim broj, ali za sad nije bitno,;0:09:40 - 0:09:44
da se na nju može primijeniti voš fotov test. Dakle, jedan od kriterija je bio da je svaki;0:09:44 - 0:09:51
model u tebe bezkonačan. Dakle, moram provjeriti da teorija algebraća i zatvorenih polja;0:09:51 - 0:09:56
nema konačne modele i to je zapravo ova momenta.;0:09:56 - 0:10:00
A dokaz je zapravo, ono, sigurno ga poznate, to je zapravo ukljudov dokaz da primi;0:10:00 - 0:10:05
broj ove bezkonačno mnogo. Kaže, ako imaš popis svih i njemu je konačno mnogo,;0:10:05 - 0:10:10
onda pomnožiš sve, dodaš jedan i uzmiš prostog dijelitelja.;0:10:10 - 0:10:14
Iše manje, istu stvar napravite ovdje. Imate sve moguće elemente vašeg polja K,;0:10:16 - 0:10:24
predpostavite suprotno da je konačno i onda što? Znači, tretirate ih kao polinomer.;0:10:24 - 0:10:29
Morate reći, aha, one koje imaju te nul točke, jel, dakle, to je isto kao u teoriji brojovaka kažete,;0:10:29 - 0:10:34
one koje ima te dijelitelje, to je produkt, jel. Dakle, ovdje je to produkt ovih šiftova,;0:10:34 - 0:10:39
ovdje je to, da svaki pojedini A i, shiftate X za A i, lijevo, i na taj način dobijete polinome;0:10:39 - 0:10:48
koje imaju svaku pojedinu od tih nul točaka.;0:10:48 - 0:10:51
Ako ih pomnožite, dobit ćete polinom koji ima sve te nul točke,;0:10:52 - 0:10:55
ključno je tu da ih ima konačno mnogo.;0:10:55 - 0:10:58
I onda, ako dodate jedan, dobit ćete polinom koji više nema nijednu od tih nul točaka.;0:10:58 - 0:11:02
To je opet ista ona priča iz teorije brojeva, kad bi neki od njih dijelio ovo sve,;0:11:03 - 0:11:10
a sigurno dijelio ovo, onda bi dijelio i jedan, što je nemoguće.;0:11:10 - 0:11:14
Dakle, kao i u teoriji brojeva, prim broj koji bi dijelio ovaj produkt,;0:11:14 - 0:11:18
znači, bio na ovom popisu, i dijelio ovaj veliki, bi dijelio i jedan, što je nemoguće.;0:11:18 - 0:11:26
Ovo je tu nekakav polinom, međutim, ispalo bi, to je očito stupnja većer ili jednako i jedan,;0:11:27 - 0:11:35
jer ima, u k se nalazi bar jedinica, pa onda sigurno ima unutra elementa.;0:11:35 - 0:11:42
Dakle, po algebračkoj zatvornosti postojala bi nul točka.;0:11:43 - 0:11:47
Međutim, ta nul točka onda mora biti različita od svih ovih a-ova i kontradikcionala.;0:11:47 - 0:11:52
Ne, ne, tu se još koristi ova činjenica da je polje netrivijalno,;0:11:52 - 0:11:59
jedinica i nula su različite.;0:11:59 - 0:12:03
Dobro, to je bio dovoljno jednostavan algabarski dokaz da ga stvarno možemo provjesti.;0:12:05 - 0:12:10
Kompliciran algabarski dokaz je ovaj Štajnicovog teorema koji kaže zapravo da je;0:12:10 - 0:12:15
svaka teorija ACF sa nekom fiksnom karakteristikom je lambda;0:12:15 - 0:12:21
kategorična za svaki neprebrojivi lambda.;0:12:21 - 0:12:24
Dakle, mislim ovo zapravo nije skica dokaza, ovo je samo pupis pojmova koji se pojavljuju u dokazu.;0:12:24 - 0:12:29
Dakle, zapravo treba definirati stupenj transcendentnosti, to je ključna stvar.;0:12:30 - 0:12:37
A da bi se definirao stupenj transcendentnosti zapravo treba provjesti istu onu stvar;0:12:37 - 0:12:43
koju provodite kad definirate dimenziju vektorskog prostora.;0:12:43 - 0:12:47
Dakle, morate definirati nezavisne skupove, sad naravno tamo slovo linarno nezavisano,;0:12:47 - 0:12:52
ovo ću reći algabarski nezavisan, ali više manje iste stvari.;0:12:52 - 0:12:55
Znači, kad god imaš alfa1 x1 plus alfa n xn je nul vektor, za neke x1 xn is x,;0:12:55 - 0:13:11
za neke alfa1 alfa n iz polja, već čupate skalare, tada je alfa1 i svi ostali su nula.;0:13:12 - 0:13:29
Kako se to kaže ovdje, naravno jedina razlika je što je ovo poljenom stupnje 1,;0:13:30 - 0:13:35
a ovdje sad možete imati poljenome većeg stupnje.;0:13:35 - 0:13:38
Kad god imate nekakav poljenom u n variabli, kad gotovo da berete nekakve xn iz x,;0:13:38 - 0:13:45
dakle ovdje pišem aove iz x, i sad naravno ovdje su,;0:13:45 - 0:13:50
onda berete bilo kakav poljenom, u ovom slučaju linarno, u ovom slučaju općeniti,;0:13:51 - 0:13:56
ako je ta n-torka zapravo nultočka od tog q, onda je q nul poljenom.;0:13:57 - 0:14:04
Svi koeficijenti su mu nula.;0:14:05 - 0:14:07
Maksimalan algebarski nezavisan podskup, naravno da,;0:14:11 - 0:14:15
cornova lema recimo vam kaže da lanac algebarski nezavisnih skupova je ponovno algebarski nezavisan,;0:14:18 - 0:14:25
zapravo to je ono što se zove Tajš-Miller-Kijeva lema u teoriji skupova,;0:14:26 - 0:14:31
koja je na neki način specijalni slučaj cornove leme,;0:14:31 - 0:14:36
ali zapravo je puno primjenjenija na ovakve stvari,;0:14:36 - 0:14:38
ali ono, više manje isti onaj dokaz kojim se dokazuje da svaki vektorski prostor ima bazu,;0:14:38 - 0:14:43
ovdje pokazuje da svako polje ima maksimalan algebarski nezavisan podskup.;0:14:43 - 0:14:48
E, i sad ono što je teško, dakle sigurno strogo teže nego u linarnoj algebriji,;0:14:49 - 0:14:53
a i tamo je već bilo dosta teško, je dokazat da sve baze imaju jednaku kardinalnost.;0:14:53 - 0:14:58
Ovdje je da svaki maksimalan algebarski nezavisan podskup ima jednaku kardinalnost.;0:14:58 - 0:15:03
To je sad priča o nekakvim rezolventama ovih polinoma i tako,;0:15:03 - 0:15:08
dakle, nekako u slučaju linarnih polinoma je to dosta jednostavno,;0:15:08 - 0:15:13
jer prvo možete bilo koje god njih izraziti pomoću ovih ostalih pa ga uvrstiti,;0:15:13 - 0:15:17
a ovdje sad trebate paziti na nekakve minimalne stupnjeve i tako,;0:15:17 - 0:15:20
ali, kažem, to sigurno nećemo s time baviti sad,;0:15:20 - 0:15:24
možemo jednostavno reći, aha, onda se nekako dokaze da svaki maksimalan algebarski nezavisan podskup;0:15:24 - 0:15:30
ima istu kardinalnost, pa se to može definirati kao algebarska dimenzija;0:15:30 - 0:15:35
ili ovdje se kaže stupanj transcendentnosti.;0:15:35 - 0:15:38
E, i sad ono što je isto ključno, dakle, nekako vrlo slično, ali opet subtilno različito;0:15:40 - 0:15:48
i zapravo puno kompliciranije za to kazati, u linarnoj algebriji imate teorem koji kaže,;0:15:48 - 0:15:52
ako dva vektorska prostora imaju istu dimenziju i nad istim su poljem, onda su izomorfone.;0:15:52 - 0:15:58
Tako i ovdje, jel, ako dva algebarski zatvorena polja imaju istu karakteristiku,;0:16:01 - 0:16:06
što ovo će reći zapravo isto polje, ali, zasad kao to još ne znamo da je to dovoljno,;0:16:06 - 0:16:12
i imaju isti stupanj transcendentnosti, kao imaju istu dimenziju, onda su izomorfone.;0:16:12 - 0:16:19
Ali kažemo da je to sigurno, isto nećemo dokazivati.;0:16:19 - 0:16:24
Ono što je važno, sad samo da kažemo, Voshwotov test kaže, aha, imaš onu prethodnu lemu koja kaže da;0:16:24 - 0:16:30
općenitu teoriju ACF, pa onda specijalno ACFP za svaki pojedini p, ima samo beskonačne modele,;0:16:30 - 0:16:36
a ovo kaže da je lambda kategorična za svaki neprebrojivi lambda, dakle, ta teorija je potpuno.;0:16:36 - 0:16:45
Ovo gore je samo ovaj opis kak se dobije teorije, ali to smo već pričali.;0:16:46 - 0:16:51
Dobro, i sad, dakle, ovaj Lešica princip koji je zapravo nekakav pentagram ovih raznih tvrdnji;0:16:53 - 0:17:02
koje kažu gdje nešto vrijedi nekakva rečenica iz teorije polja.;0:17:05 - 0:17:14
Dakle, rečenica s signaturom teorije polja.;0:17:14 - 0:17:17
A kaže da jednostavno vrijedi u C, to je najlakše.;0:17:18 - 0:17:23
B kaže da vrijedi za svako algebarski zatvoreno polje, karakteristike 0.;0:17:24 - 0:17:29
C kaže da vrijedi za neko algebarski zatvoreno polje karakteristike.;0:17:37 - 0:17:41
Dakle, možemo reći možda nekako izvorni Lešica princip je zapravo ekvivalencije među A i B.;0:17:41 - 0:17:46
Ali, možemo razne druge stvari tu reći i pokazuje da su sve ekvivalentne.;0:17:47 - 0:17:52
D i E su zanimljive. D zapravo kaže da za svaki M postoji P veći od M.;0:17:54 - 0:18:03
Naravno, ne mogu sad baš reći za svaki M karakteristike M, budući da, naravno,;0:18:03 - 0:18:08
ne postoji polja karakteristike 16.;0:18:08 - 0:18:11
Ali za svaki M postoji prim broj veći od toga, takav da za svako algebarski zatvoreno polje;0:18:11 - 0:18:17
karakteristike T vrijedi ta tvrdnja.;0:18:18 - 0:18:23
Dakle, nekako možemo reći, ima beskonačno mnogo različitih karakteristika polja u kojima vrijedi F.;0:18:24 - 0:18:36
Možemo ovako reći.;0:18:38 - 0:18:40
A ovaj E zapravo kaže obrnuto, kaže zapravo za skoro sve, za sve osim konačno mnogo prostih karakteristika,;0:18:48 - 0:18:56
vrijedi ta F.;0:18:59 - 0:19:01
To je naravno dualan kvantifikator ovome dolje.;0:19:02 - 0:19:07
I to je sve ekvalentno.;0:19:08 - 0:19:10
Dakle, sad.;0:19:12 - 0:19:16
Dokaz. Dokaz je relativno i pristojan, ali ima raspisivanja.;0:19:20 - 0:19:26
Dobro, znači ono što sigurno trivialno vrijedi, dakle, B povlači A.;0:19:27 - 0:19:33
Zašto? Zato što C je algebarski zatvoreno polje karakteristike 0.;0:19:33 - 0:19:37
I A povlači C, opet jer C je algebarski zatvoreno polje karakteristike 0.;0:19:38 - 0:19:45
Pa onda vrijedi za neko.;0:19:46 - 0:19:47
Očito E povlači D. Zašto? Jer, naravno, jer je ovaj kvantifikator jači od ovoga.;0:19:49 - 0:19:55
Ako vrijedi za sve, skoro sve, sve osim konačno mnogo,;0:19:55 - 0:19:58
onda je njih sigurno beskonačno, pa vrijedi za beskonačno mnogo njih karakteristika.;0:19:59 - 0:20:03
Dakle, to su ove trivialne implikacije.;0:20:05 - 0:20:07
E sad, znači, ono što treba dokazati još je, valjda, da B povlači E.;0:20:08 - 0:20:17
I da ne C povlači ne D, što oću reći zapravo D povlači C.;0:20:17 - 0:20:30
E, E povlači C.;0:20:30 - 0:20:31
Dobro, ako to sve skupa uspijem dokazati, onda, valjda, imam to, to, to,;0:20:39 - 0:20:45
kako dođemo od C do B?;0:20:48 - 0:20:50
E, ne znam.;0:20:51 - 0:20:53
Aha, da, jedna netrivialna implikacija, ali također kao dokazana,;0:20:55 - 0:21:01
C povlači A, to je potpunošenje.;0:21:05 - 0:21:10
Dovoljno ti je da fiksirati jedan model, i onda, precizno, uzmeš negakvo;0:21:21 - 0:21:27
algebarski zatvoreno polje karakteristike nula i sad na njemu vrijedi ACF 0,;0:21:28 - 0:21:32
ACF 0 je potpuna, vrijedi očito i na C, dakle, ta dva modela su elementarno;0:21:33 - 0:21:37
ekvivalentni, pa onda, varam, na njima vrijede iste formule.;0:21:37 - 0:21:41
Da, ali, htio sam zapravo reći C u B, ali, dakle, mislim, i ovo vrijedi, ali,;0:21:50 - 0:22:01
ali mogu i bolje, mogu za svaki, za svaku algebarski zatvoreno polje;0:22:02 - 0:22:08
karakteristike nula, to je već.;0:22:09 - 0:22:11
Ok. Dobro, znači, ove tri su mi sigurno ekvivalentne,;0:22:11 - 0:22:23
a ako dokažem i ovo i ovo, onda ću zapravo dobiti da su ove ekvivalentne s njima.;0:22:23 - 0:22:27
Evo, to je, tamo još treba promjeriti da C u B je zapravo.;0:22:28 - 0:22:31
Ok, i još treba dokazati ova dva uputnika.;0:22:32 - 0:22:34
E sad, kako to ide, veli, teorem kompaktnosti.;0:22:35 - 0:22:37
Dobro, znači, B pomoći N.;0:22:37 - 0:22:44
Ako, znači, predpostavka je B.;0:22:48 - 0:22:56
B kaže, za svaku algebarski zatvoreno polje karakteristike nula.;0:22:56 - 0:23:02
Aha, to točno kaže zapravo.;0:23:02 - 0:23:04
B zapravo možemo zapisati u obliku ACF nula ima za lovičku posjedicu F.;0:23:05 - 0:23:12
Kao skup formula.;0:23:12 - 0:23:14
Za svaki model od ACF nula vrijedi F na njem.;0:23:14 - 0:23:19
E sad, dakle, naravno, teorem kompaktnosti.;0:23:20 - 0:23:23
Sad, ključno je da ovo bez kvalčnog skupnja,;0:23:28 - 0:23:30
smo rekli da je ovo nula zapravo došlo od toga da kažemo;0:23:30 - 0:23:32
nije karakteristike 1, 2, nije karakteristike 3, nije karakteristike 5, i tako dalje.;0:23:32 - 0:23:37
Teorem kompaktnosti kaže, ovdje ti je dovoljno korašenog formula.;0:23:45 - 0:23:49
Dakle, da ovo već poglači je.;0:24:00 - 0:24:02
Ne moram gledati ove ispod.;0:24:04 - 0:24:07
To odnačimo sa B.;0:24:08 - 0:24:10
Zadnja od njih će biti sama komada jedinica.;0:24:17 - 0:24:26
Da.;0:24:27 - 0:24:28
Mislim, naravno, ne moraju ga uzeti sve, ali nebitno.;0:24:29 - 0:24:32
Ona najveća od njih, nekima m jedinica,;0:24:32 - 0:24:35
i onda, naravno, ove negacije sad mogu strpati u konjumciju.;0:24:36 - 0:24:39
Više nije trebao bez korašenog formula.;0:24:39 - 0:24:41
Mogu korašenog formula, a onda mogu i jednu formulu.;0:24:41 - 0:24:44
I što sad kaže?;0:24:47 - 0:24:48
Kakvo god algebarski zatvoreno polje karakteristike P odabrao,;0:24:50 - 0:24:55
dakle,;0:24:57 - 0:24:58
kakvo je k algebarski zatvoreno polje;0:24:59 - 0:25:06
karakteristike P koji je veći od njega.;0:25:08 - 0:25:12
Tada,;0:25:13 - 0:25:14
na k vrijedi ta konjunkcija tih negacija.;0:25:19 - 0:25:25
Nije to?;0:25:27 - 0:25:28
Ne, ne, ne.;0:25:32 - 0:25:33
Gem je bila.;0:25:33 - 0:25:34
To.;0:25:38 - 0:25:39
Dakle, s tim da je sad ključno da je to jedna formula,;0:25:40 - 0:25:44
a ta formula je dovoljna da dokažem F.;0:25:46 - 0:25:50
Znači, 8g.;0:25:54 - 0:25:55
A ovaj,;0:25:57 - 0:25:58
a ovaj,;0:25:59 - 0:26:00
a ovaj,;0:26:01 - 0:26:02
a ovaj,;0:26:03 - 0:26:04
a ovaj,;0:26:05 - 0:26:06
znači 8g.;0:26:06 - 0:26:07
Ovaj.;0:26:08 - 0:26:09
I gotova priča.;0:26:14 - 0:26:15
Rekla bi bilo proizvodno algebarski zatvoreno polje karakteristike P,;0:26:15 - 0:26:19
dakle, na h vrijedi c,;0:26:19 - 0:26:23
ovaj,;0:26:23 - 0:26:24
i to je točno otvarnja E.;0:26:26 - 0:26:28
E sad,;0:26:30 - 0:26:31
obrnuto, odnosno ovaj,;0:26:32 - 0:26:34
ne c povlači ne d,;0:26:35 - 0:26:37
je više manje to isto samo za negaciju od F.;0:26:38 - 0:26:41
Kad se negira ovaj kvantifikator, zapravo se dobije ovaj kvantifikator.;0:26:42 - 0:26:46
Nema ih beskonačno,;0:26:47 - 0:26:49
zapravo znači da ih je konačno,;0:26:49 - 0:26:52
pa onda od svih njih postoji najveći,;0:26:53 - 0:26:55
a onda od toga nadalje su svi takvi.;0:26:55 - 0:26:58
Ako je svaki prirodni broj crven ili zelen,;0:27:00 - 0:27:02
onda nema beskonačno crvenih,;0:27:02 - 0:27:04
znači skoro svi su zeleni.;0:27:04 - 0:27:06
Ta dualnost između tih kvantifikatora sa beskonačnošću.;0:27:11 - 0:27:15
I kažem, to plus, činjenje se da,;0:27:17 - 0:27:19
jednostavno, umjesto formule F gledate formulu ne F,;0:27:19 - 0:27:22
zapravo znači da više manje isto stvar dokazujete.;0:27:22 - 0:27:26
Dobro.;0:27:28 - 0:27:29
Dakle, to je bilo što su u principu.;0:27:32 - 0:27:34
I sad idemo na Vaxoff teorijama.;0:27:37 - 0:27:40
Dakle, u čemu se tu radi?;0:27:42 - 0:27:45
To je isto nešto iz kompleksne analize.;0:27:45 - 0:27:48
Opet se o nekom polenom ne govori.;0:27:49 - 0:27:51
Oni su jednostavni zamodelirati pomoću formula,;0:27:51 - 0:27:53
zato što ih možete zapisati pomoću teorije polja.;0:27:53 - 0:27:56
Analitičke funkcije uopće nije to ne možete,;0:27:57 - 0:27:59
pa je to onda puno manje primjenjivo,;0:27:59 - 0:28:01
ali ima ovakvih zanimljivih stvari.;0:28:01 - 0:28:04
Recimo, na primjer, kaže X ovako.;0:28:04 - 0:28:07
Ako imaš polenomnu injekciju s Cn u Cn,;0:28:09 - 0:28:15
dakle, specijalno već s C u C,;0:28:15 - 0:28:17
nije uopće tako trivialno skužiti.;0:28:17 - 0:28:19
Ha, možda i je.;0:28:23 - 0:28:24
Dakle, s C u C, to je zapravo osnovni teorijem algebre.;0:28:24 - 0:28:29
Imaš...;0:28:31 - 0:28:32
Dobro, osnovni teorij algebre je komplicirani,;0:28:33 - 0:28:36
jer on govori i za neinjektivne,;0:28:36 - 0:28:39
ali recimo kad bi imao neinjektivni polenom,;0:28:39 - 0:28:42
onda, znači, da je on surjekcija,;0:28:47 - 0:28:49
zapravo, mislim, bilo koju vrijednost mogu prebasti;0:28:49 - 0:28:52
s desne strane na lijevu,;0:28:52 - 0:28:53
i onda zapravo dobijem da ima nul točku.;0:28:53 - 0:28:55
Ja sam ovdje, moram paziti da taj polenom,;0:28:55 - 0:28:57
da on bude,;0:28:57 - 0:28:58
bude, ovaj,;0:28:58 - 0:28:59
slupnja barem 1,;0:29:00 - 0:29:01
da mi ovako konstanta ne poništi vodeći,;0:29:01 - 0:29:03
vodeći koeficijent.;0:29:03 - 0:29:04
Ali dobro, lako za to.;0:29:05 - 0:29:06
Ovaj, EXOFTEOREM zapravo govori o općenitim,;0:29:06 - 0:29:09
znači, n-dimenzijalnim,;0:29:09 - 0:29:11
odnosno, skupovima n-torki kompleksnih brojeva;0:29:12 - 0:29:15
i također injekcija, dakle, jasno je što je injekcija.;0:29:15 - 0:29:18
Ovdje su različiti tu,;0:29:18 - 0:29:19
onda su različiti ovdje.;0:29:19 - 0:29:20
S tim da različiti, mogu biti različiti na jednom mjestu, dovoljno.;0:29:20 - 0:29:23
